exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Beurre,91.8,7499.34,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,14.84,3653.11,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Orge,318.19,193.68,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,197.73,1656.82,Premium
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Blé,53.41,285.81,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,17.41,1443.6,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Pommes de terre,381.89,500.71,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,32.07,2273.55,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,167.07,1923.94,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,83.25,3332.41,Bio Certifié
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,289.52,15128.42,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Pommes de terre,844.13,595.11,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Bananes,61.35,1139.93,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,120.77,1448.89,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,230.8,516.67,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,329.3,7647.31,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,145.07,3927.29,Standard
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,147.21,2020.03,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,114.37,3035.63,Premium
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,189.37,1073.57,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Salades,174.07,2053.24,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,303.22,245.59,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Pommes de terre,753.14,626.27,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Carottes,825.93,973.09,Commerce Équitable
Rungis International,Rungis International,France,Île-de-France,N/A,Tomates,131.64,1409.3,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Oignons,127.71,958.83,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,15.8,3890.65,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,165.76,1900.04,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,53.99,9654.51,Premium
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,10.44,3021.37,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,37.14,1506.44,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,143.01,1110.46,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,87.43,1166.56,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,130.1,3580.89,Premium
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,109.29,939.87,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,368.19,1730.14,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,50.11,3881.57,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Fromage,60.57,9594.01,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,51.66,963.31,Bio Certifié
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,105.31,18758.84,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,419.64,2032.79,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,145.65,1316.11,Premium
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Bananes,32.79,1125.04,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,355.85,4005.67,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,231.1,7398.93,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,174.28,2124.19,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Lait,74.67,634.0,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,212.11,232.78,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,182.37,1903.26,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Beurre,138.28,7432.38,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,130.22,1337.06,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,136.61,3989.35,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,189.36,3257.42,Bio Certifié
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Tomates,19.16,1437.02,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,255.96,15332.77,Bio Certifié
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,436.53,7608.78,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,80.52,499.92,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,138.78,1300.73,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Maïs,69.97,292.17,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,179.14,3276.78,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Mandarines,158.58,1702.08,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,82.03,1426.81,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,15.97,1285.03,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,11.89,1661.9,Commerce Équitable
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,393.04,1972.95,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Beurre,195.44,7456.39,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,32.84,1394.51,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,382.56,15405.25,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,340.91,285.56,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,402.44,487.85,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,454.75,478.37,Premium
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Tomates,152.01,1488.21,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Lait,55.44,565.16,Premium
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Pommes,79.48,1101.14,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,431.24,7934.17,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,130.83,1932.9,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,190.01,1065.35,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,77.99,7511.2,Bio Certifié
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,70.05,16374.84,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Pommes,139.13,1047.45,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,113.9,1084.91,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,94.65,1095.31,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,199.05,1270.29,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,47.42,3974.0,Commerce Équitable
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,306.29,1855.73,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,292.56,3842.59,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Courgettes,917.11,2062.26,Commerce Équitable
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Orge,153.89,197.67,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,97.06,1626.61,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,104.79,2987.71,Bio Certifié
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Salades,114.88,2182.85,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Salades,171.13,2137.32,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,231.24,279.6,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,229.03,9457.22,Commerce Équitable
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,80.63,967.74,Premium
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Tomates,499.93,1958.6,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,117.17,3351.51,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Mandarines,176.7,1919.08,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,67.52,215.2,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Lait,52.73,548.47,Premium
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,72.0,3856.64,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Lait,89.7,607.1,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,122.31,3170.44,Bio Certifié
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Pommes,23.52,1044.84,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,28.06,1537.23,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Blé,156.51,261.6,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,18.63,1311.81,Commerce Équitable
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,111.08,2054.26,Standard
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,194.88,3212.43,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,177.72,3029.5,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,135.98,3753.99,Premium
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Orge,71.81,234.03,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,201.63,9658.85,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,122.22,2096.61,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,125.29,2168.38,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,169.4,2060.93,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,302.04,271.05,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,187.26,3843.88,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,33.19,3106.38,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Mandarines,163.34,1526.4,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,39.89,1487.91,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,546.63,2892.47,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Blé,14.79,275.42,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Mandarines,170.22,1477.15,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Tomates,580.86,2125.66,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,438.19,406.7,Premium
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Carottes,304.05,1091.53,Premium
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Bananes,70.14,1094.92,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,118.63,3849.47,Commerce Équitable
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,40.93,1522.2,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,208.83,259.1,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Pommes,125.05,1108.97,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,354.89,14643.44,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,159.12,1198.45,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,29.26,3266.75,Bio Certifié
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,55.17,16548.59,Commerce Équitable
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,31.53,1631.41,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,48.84,3520.69,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,267.37,1861.12,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,37.35,1728.06,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,91.77,3705.59,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Orge,131.91,233.45,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,367.98,3615.51,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,50.91,406.0,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,475.13,3748.36,Premium
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Fromage,128.79,10775.14,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,120.76,1037.04,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,376.58,2070.35,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,104.63,3754.97,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,461.55,245.05,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,247.27,287.22,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,158.91,17878.83,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,19.5,3932.1,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,171.86,7763.85,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Maïs,50.92,288.16,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,896.47,2894.96,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Fromage,85.52,11245.73,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Salades,23.01,1922.67,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,200.12,277.39,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,404.32,8284.95,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,425.14,449.92,Standard
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,22.16,3840.98,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,140.49,3594.74,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,186.15,1481.12,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,87.67,1893.71,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,45.27,3672.43,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,30.98,3278.65,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,299.02,416.91,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,159.97,1583.13,Commerce Équitable
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,77.34,1682.84,Commerce Équitable
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,181.68,978.09,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,407.52,9368.63,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,12.52,1408.17,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Salades,53.62,1770.53,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Blé,149.16,251.12,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,88.7,1604.59,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,97.41,3208.48,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Orge,125.12,203.09,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Salades,118.66,2291.75,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,112.77,1588.39,Premium
Rungis International,Rungis International,France,Île-de-France,N/A,Pommes,72.23,1216.81,Standard
Rungis International,Rungis International,France,Île-de-France,N/A,Salades,125.07,1770.32,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,31.71,1511.22,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,89.66,1197.61,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,233.65,278.92,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Salades,11.9,2134.07,Standard
Rungis International,Rungis International,France,Île-de-France,N/A,Tomates,176.09,1366.55,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,253.08,15204.55,Premium
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Oignons,168.13,811.73,Premium
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,17.98,447.2,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Salades,133.18,1744.46,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,53.99,3964.67,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Oignons,415.47,807.88,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,80.2,3022.59,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Bananes,167.96,1102.7,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Blé,29.7,216.15,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,401.88,2151.05,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,12.78,3192.6,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,275.48,3351.37,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,637.44,4708.08,Premium
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,154.07,1884.14,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,48.43,1586.17,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Orge,175.04,234.81,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,110.14,1966.32,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,114.38,1272.57,Premium
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,71.66,1396.28,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,134.39,1645.7,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,154.56,1522.61,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,38.62,1537.48,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,177.05,3230.57,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,71.38,503.72,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,700.09,2634.89,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,22.78,3074.66,Commerce Équitable
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,162.26,1052.28,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Courgettes,386.29,2071.79,Premium
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Oignons,112.33,734.22,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,155.23,3629.93,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,472.29,3410.56,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,495.81,9046.96,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,119.98,1020.85,Premium
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,74.96,1209.96,Standard
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,103.89,2216.63,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,74.01,8286.01,Premium
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,188.92,405.09,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Maïs,488.41,243.86,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,472.44,2733.75,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,190.26,972.36,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,729.68,4956.51,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,131.42,3976.21,Premium
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,62.63,3942.37,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,19.88,3008.33,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,127.1,1164.1,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,876.7,3347.48,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,896.12,2662.7,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,330.18,3997.05,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,73.7,1044.13,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,179.46,1186.69,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Maïs,50.05,257.27,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Fromage,24.22,10993.21,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,193.87,1472.88,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Salades,66.88,1839.5,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,138.06,1094.65,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,157.59,3055.3,Commerce Équitable
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Maïs,67.46,285.33,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,106.05,1500.62,Premium
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Bananes,25.63,987.88,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,353.73,2877.43,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Maïs,198.44,293.79,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,179.01,1211.41,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Salades,134.65,2035.75,Standard
