exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Domaine Saada,Fattoria Toscana,Italie,Marrakech-Safi,,Lait,454.90309522288874,3280.9513713719143,Bio Certifié
Domaine Provence Bio,Green Valley Farm,Brésil,Meknès-Fès,,Raisins de Table,172.7351660927165,3404.4979869403205,Bio Certifié
Domaine Provence Bio,Dairy Meadows,Nouvelle-Zélande,Souss-Massa,,Robusta,84.9521627577323,3807.6011541157777,Premium
Ferme Al Baraka,Marché Wholesale Agadir,USA,Kansas,,Pommes,49.069120262754794,4501.080297266883,Commerce Équitable
Rungis International,Fazenda Brasil,Espagne,Meknès-Fès,,Deglet Nour,-20.666529023915125,11319.390514603569,Bio Certifié
Fattoria Toscana,Dairy Meadows,USA,Souss-Massa,,Maïs,-14.76822665175839,4166.101892177553,Bio Certifié
Domaine Saada,Ferme Al Baraka,Espagne,Provence,,Blé,202.02308182904665,11248.383167049898,Standard
Mercabarna,Marché Wholesale Agadir,France,Meknès-Fès,,Lait,56.45289649282273,3444.851001533423,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Maroc,Canterbury,,Medjool,1120.671183795501,5235.496646586995,Bio Certifié
Ferme Al Baraka,Union Agricole Méditerranée,Espagne,Meknès-Fès,,Bananes,60.539946797036414,1799.83065869774,Standard
Fattoria Toscana,Hacienda El Sol,Italie,Meknès-Fès,,Raisins de Cuve,-30.106465493186725,2404.682635164184,Premium
Ferme Al Baraka,Rungis International,Nouvelle-Zélande,Andalousie,,Pommes,591.622709077446,7831.649985537869,Standard
Mercabarna,Ferme Al Baraka,Italie,Californie,,Raisins de Cuve,-18.432463907812426,1953.8396997545633,Standard
Mercabarna,Ferme Al Baraka,France,Canterbury,,Raisins de Cuve,226.18755045762884,2177.2171560780507,Standard
Hacienda El Sol,Coopérative Oasis,Nouvelle-Zélande,Souss-Massa,,Olives de Table,70.5466880417839,1380.7094943000359,Bio Certifié
Fazenda Brasil,Hacienda El Sol,Maroc,Catalogne,,Pamplemousses,100.0819556960804,3877.158062661282,Premium
Domaine Provence Bio,Fazenda Brasil,Maroc,Meknès-Fès,,Robusta,223.08844965896577,1682.5048579854085,Bio Certifié
Fazenda Brasil,Fattoria Toscana,France,Kansas,,Mandarines,485.50881353528615,3388.5833114429906,Bio Certifié
Union Agricole Méditerranée,Hacienda El Sol,Espagne,Californie,,Robusta,544.8634345752903,4360.181190080362,Standard
Domaine Saada,Coopérative Oasis,Tunisie,Californie,,Raisins de Cuve,-26.496802020679873,3435.7672132364996,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Espagne,Kansas,,Riz,87.06422104226169,3469.9560201178565,Bio Certifié
Hacienda El Sol,Mercabarna,Tunisie,São Paulo,,Lait,49.64906828518717,124.89859654788279,Bio Certifié
Mercabarna,Dairy Meadows,Brésil,Catalogne,,Yaourt,1103.4761373797742,2562.9430697677326,Premium
Domaine Provence Bio,Rungis International,France,Catalogne,,Tomates,106.14595407066886,2146.925161457685,Premium
Fazenda Brasil,Domaine Saada,France,Marrakech-Safi,,Pommes de terre,-20.514681796206766,1929.7009289989178,Bio Certifié
Mercabarna,Mercabarna,USA,Californie,,Fromage,180.9103817935115,5460.244266805423,Premium
Fazenda Brasil,Mercabarna,USA,São Paulo,,Raisins de Cuve,110.20824967299927,2484.8890859703906,Bio Certifié
Fazenda Brasil,Marché Wholesale Agadir,Espagne,Canterbury,,Arabica,54.75985702460945,-860.2510858269759,Bio Certifié
Marché Wholesale Agadir,Rungis International,Nouvelle-Zélande,Canterbury,,Raisins de Table,151.89026125455842,3672.1307501641822,Bio Certifié
Rungis International,Cooperative Grains Alliance,Tunisie,Toscane,,Blé,-5.151218088768083,1825.8059999174661,Standard
Domaine Provence Bio,Mercabarna,Tunisie,Souss-Massa,,Raisins de Cuve,100.09718934827612,3663.968308177773,Premium
Fattoria Toscana,Green Valley Farm,France,Souss-Massa,,Mandarines,281.0202199006334,10905.605870742409,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,Nouvelle-Zélande,Catalogne,,Yaourt,562.7019618707019,-820.7078637218904,Standard
Fazenda Brasil,Cooperative Grains Alliance,Italie,Île-de-France,,Carottes,176.65214219066834,1052.556209249141,Standard
Marché Wholesale Agadir,Hacienda El Sol,France,Marrakech-Safi,,Pamplemousses,357.5618230485842,3621.134260166686,Bio Certifié
Fattoria Toscana,Domaine Provence Bio,Tunisie,Meknès-Fès,,Robusta,236.87533174118212,4281.851021385197,Bio Certifié
Hacienda El Sol,Rungis International,Tunisie,Canterbury,,Pommes,44.90450646149607,2148.1863317772877,Standard
Green Valley Farm,Ferme Al Baraka,Espagne,Californie,,Orge,227.96500462466622,2506.1577464678066,Bio Certifié
Green Valley Farm,Union Agricole Méditerranée,Espagne,Île-de-France,,Robusta,298.7405901287857,3660.4121023158837,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Italie,Californie,,Medjool,20.038392523477306,2283.5541968762163,Premium
Ferme Al Baraka,Fattoria Toscana,Espagne,Toscane,,Courgettes,125.50637512341493,13024.058892833287,Premium
Domaine Saada,Fazenda Brasil,Nouvelle-Zélande,Kansas,,Olives à Huile,206.4107763129631,3284.6725242201046,Bio Certifié
Fazenda Brasil,Fattoria Toscana,Maroc,Meknès-Fès,,Orge,180.51735449395835,3047.135568954419,Bio Certifié
Cooperative Grains Alliance,Union Agricole Méditerranée,France,Provence,,Riz,140.8061785742557,88.90392310815128,Standard
Cooperative Grains Alliance,Fattoria Toscana,Maroc,Marrakech-Safi,,Carottes,36.020846221016896,5010.166842537839,Commerce Équitable
Mercabarna,Ferme Al Baraka,Maroc,Toscane,,Lait,33.64363414056913,5329.061599627287,Bio Certifié
Green Valley Farm,Cooperative Grains Alliance,Tunisie,Andalousie,,Olives à Huile,131.951412527762,1103.138653415748,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Italie,Provence,,Olives à Huile,74.18100735730182,25031.04681866942,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Espagne,Kansas,,Citrons,198.35210831901384,1998.200444336895,Standard
Domaine Provence Bio,Dairy Meadows,Nouvelle-Zélande,Kansas,,Salades,261.5180076068111,4848.274976155383,Standard
Domaine Saada,Dairy Meadows,Maroc,Meknès-Fès,,Arabica,100.56537841399557,19705.914096230277,Bio Certifié
Domaine Saada,Rungis International,Nouvelle-Zélande,São Paulo,,Citrons,884.2438074536815,2267.2638140806635,Commerce Équitable
Ferme Al Baraka,Hacienda El Sol,Tunisie,Île-de-France,,Olives à Huile,118.89584817889889,4072.0380058836995,Bio Certifié
Fattoria Toscana,Green Valley Farm,France,Marrakech-Safi,,Robusta,49.47838978194407,6340.50327369429,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Maroc,Marrakech-Safi,,Maïs,-9.669583986760308,2007.1212167576864,Premium
Domaine Provence Bio,Domaine Provence Bio,Maroc,Andalousie,,Maïs,112.83396862315611,3472.486255989221,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,Tunisie,Kansas,,Deglet Nour,185.07685449586884,2274.65262785897,Bio Certifié
Fattoria Toscana,Dairy Meadows,France,Andalousie,,Deglet Nour,153.20714302531974,1426.8947433923022,Standard
Cooperative Grains Alliance,Ferme Al Baraka,Maroc,Meknès-Fès,,Deglet Nour,90.04135592754847,4983.568710790503,Premium
Fattoria Toscana,Ferme Al Baraka,France,Kansas,,Pommes,89.1780224375528,23219.300888028054,Bio Certifié
Union Agricole Méditerranée,Mercabarna,Maroc,São Paulo,,Riz,13.285729968353884,541.8236159579782,Standard
Domaine Provence Bio,Domaine Saada,Tunisie,Île-de-France,,Robusta,208.49531899033937,3182.787036184852,Standard
Rungis International,Cooperative Grains Alliance,Maroc,Meknès-Fès,,Raisins de Cuve,92.99242779267638,3594.013966103411,Standard
Hacienda El Sol,Fattoria Toscana,Espagne,Catalogne,,Salades,48.36961297216828,5622.513184175213,Premium
Dairy Meadows,Fazenda Brasil,Tunisie,Toscane,,Medjool,603.8800205636004,2903.0938078860386,Bio Certifié
Ferme Al Baraka,Rungis International,USA,Toscane,,Maïs,61.28495823092284,5834.648912162484,Commerce Équitable
Fattoria Toscana,Domaine Provence Bio,France,Andalousie,,Maïs,-8.994060851767294,2387.6690787999905,Standard
Rungis International,Fazenda Brasil,Maroc,Sfax,,Riz,275.86013277959523,1072.0500996793655,Bio Certifié
Dairy Meadows,Cooperative Grains Alliance,USA,Toscane,,Raisins de Table,99.1817963579272,2804.4427129934375,Bio Certifié
Domaine Provence Bio,Green Valley Farm,France,Meknès-Fès,,Bananes,107.26761308059153,3516.2777774370434,Premium
Marché Wholesale Agadir,Union Agricole Méditerranée,USA,São Paulo,,Olives à Huile,96.85726631739044,3684.030641570913,Bio Certifié
Domaine Saada,Mercabarna,France,Provence,,Deglet Nour,249.9203208718804,-11.387994242581726,Bio Certifié
Fattoria Toscana,Domaine Saada,Maroc,São Paulo,,Yaourt,82.45585339901274,4255.774773821086,Premium
Rungis International,Mercabarna,France,São Paulo,,Oranges,72.05071303242887,3825.6055882645696,Standard
Union Agricole Méditerranée,Coopérative Oasis,Italie,São Paulo,,Riz,1218.1798450687777,-159.50698925026427,Bio Certifié
Cooperative Grains Alliance,Dairy Meadows,Maroc,Souss-Massa,,Yaourt,126.7235863102303,4892.427005286578,Standard
Cooperative Grains Alliance,Ferme Al Baraka,USA,Catalogne,,Pommes de terre,125.20438446047208,3995.8639811987814,Commerce Équitable
Fattoria Toscana,Green Valley Farm,Maroc,Sfax,,Raisins de Cuve,59.620942280457804,3127.058582705248,Bio Certifié
Coopérative Oasis,Fattoria Toscana,Italie,Souss-Massa,,Raisins de Table,15.546002907663393,3485.97467791127,Standard
Domaine Saada,Fattoria Toscana,Espagne,Souss-Massa,,Lait,-4.619726579596936,2975.186114656366,Bio Certifié
Green Valley Farm,Ferme Al Baraka,Italie,Souss-Massa,,Robusta,31.843324007419394,1105.8530565049298,Commerce Équitable
Union Agricole Méditerranée,Dairy Meadows,Maroc,Toscane,,Olives à Huile,143.63945896153837,1305.982436095346,Bio Certifié
Hacienda El Sol,Fattoria Toscana,Maroc,Meknès-Fès,,Arabica,61.2012296980156,-304.5903910624943,Bio Certifié
Coopérative Oasis,Cooperative Grains Alliance,Italie,Californie,,Oignons,253.45490890462122,5021.219211970722,Bio Certifié
Dairy Meadows,Fattoria Toscana,Brésil,São Paulo,,Oignons,165.62590239064681,1971.8901051156238,Standard
Cooperative Grains Alliance,Fazenda Brasil,France,Provence,,Bananes,179.72604506404423,2561.7246740505816,Bio Certifié
Marché Wholesale Agadir,Green Valley Farm,Nouvelle-Zélande,Andalousie,,Deglet Nour,309.92415839021515,429.98639826990996,Standard
Marché Wholesale Agadir,Fazenda Brasil,USA,Californie,,Carottes,267.4365071729516,3486.8883087652075,Standard
Union Agricole Méditerranée,Dairy Meadows,Espagne,Andalousie,,Riz,101.53039235942879,4374.273631103372,Bio Certifié
Coopérative Oasis,Ferme Al Baraka,Maroc,Sfax,,Pommes de terre,237.8534566104085,3742.6842523620926,Premium
Mercabarna,Marché Wholesale Agadir,Maroc,Marrakech-Safi,,Tomates,117.77866271639476,3558.3606577574737,Premium
Hacienda El Sol,Green Valley Farm,Italie,Californie,,Raisins de Cuve,112.30380082967619,5308.128356040882,Bio Certifié
Rungis International,Rungis International,Brésil,Provence,,Pommes de terre,1075.6372862146368,3230.6407656817723,Standard
Green Valley Farm,Dairy Meadows,Espagne,Marrakech-Safi,,Olives de Table,65.67125038217081,3181.184529702569,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,France,Île-de-France,,Pommes,524.8811542479706,3864.085726313268,Standard
Rungis International,Green Valley Farm,USA,Kansas,,Olives à Huile,24.671043578177354,9224.43849611254,Bio Certifié
Green Valley Farm,Domaine Provence Bio,Maroc,Sfax,,Pommes de terre,139.15968116306408,1967.1628226209086,Standard
Union Agricole Méditerranée,Green Valley Farm,Brésil,Californie,,Fromage,214.5642948190073,542.3425501828684,Commerce Équitable
Fattoria Toscana,Hacienda El Sol,USA,Meknès-Fès,,Arabica,12.930069842484592,7402.264280045826,Bio Certifié
Green Valley Farm,Fazenda Brasil,Nouvelle-Zélande,Île-de-France,,Lait,77.73008462474318,4705.750059324046,Standard
Green Valley Farm,Green Valley Farm,Espagne,Toscane,,Raisins de Table,102.61730248596209,455.21152741413084,Standard
Domaine Saada,Domaine Saada,France,Souss-Massa,,Raisins de Cuve,62.8186408832296,3437.7125857860974,Bio Certifié
Dairy Meadows,Ferme Al Baraka,France,Meknès-Fès,,Tomates,108.9429085331468,2517.83076874003,Bio Certifié
Coopérative Oasis,Ferme Al Baraka,USA,Toscane,,Courgettes,160.71726930310726,2893.1716190130674,Premium
Ferme Al Baraka,Coopérative Oasis,Italie,Californie,,Raisins de Cuve,2.461824716062992,1186.728573536625,Standard
Dairy Meadows,Fazenda Brasil,USA,Kansas,,Bananes,-6.896963175767944,557.1688608222443,Standard
Ferme Al Baraka,Green Valley Farm,USA,Meknès-Fès,,Tomates,3.0941108405079447,2629.4168964167,Standard
Mercabarna,Domaine Provence Bio,Maroc,Marrakech-Safi,,Pamplemousses,281.47968182057275,4906.098774300655,Bio Certifié
Union Agricole Méditerranée,Mercabarna,Nouvelle-Zélande,Île-de-France,,Medjool,151.52385849870655,27637.013572166863,Premium
Cooperative Grains Alliance,Domaine Saada,Brésil,Meknès-Fès,,Raisins de Table,296.09995110271757,5455.8854433499555,Premium
Hacienda El Sol,Fattoria Toscana,Espagne,São Paulo,,Orge,89.5361290346666,3374.7432151300773,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Catalogne,,Oranges,184.10264606900793,11234.58373493079,Bio Certifié
Fattoria Toscana,Marché Wholesale Agadir,Italie,São Paulo,,Raisins de Table,88.84359061324733,3277.522142931013,Premium
Mercabarna,Rungis International,France,Souss-Massa,,Raisins de Cuve,95.1625716584758,3245.5933525561168,Premium
Cooperative Grains Alliance,Domaine Saada,France,Sfax,,Tomates,-7.005512231147115,1524.40209772273,Commerce Équitable
Domaine Provence Bio,Cooperative Grains Alliance,Espagne,Île-de-France,,Oranges,138.38384132851817,5556.173878362878,Bio Certifié
Coopérative Oasis,Green Valley Farm,Tunisie,Île-de-France,,Deglet Nour,478.67363020187975,5746.647920213545,Standard
Fattoria Toscana,Dairy Meadows,USA,Île-de-France,,Arabica,148.71904911605426,3407.2953672886215,Bio Certifié
Fazenda Brasil,Cooperative Grains Alliance,Maroc,São Paulo,,Olives de Table,39.683595935180286,3606.773872337225,Standard
Fazenda Brasil,Hacienda El Sol,Maroc,Provence,,Medjool,494.49958990513926,1364.1300297927546,Standard
Marché Wholesale Agadir,Cooperative Grains Alliance,Maroc,Souss-Massa,,Oranges,570.3695652123702,2787.9494323416993,Bio Certifié
Cooperative Grains Alliance,Rungis International,USA,Provence,,Arabica,155.52998137378353,694.1084970798859,Bio Certifié
Marché Wholesale Agadir,Union Agricole Méditerranée,Maroc,Andalousie,,Raisins de Table,128.00786575873448,8909.87793879566,Standard
Dairy Meadows,Union Agricole Méditerranée,France,Souss-Massa,,Riz,92.79477849231941,2373.8016927675626,Premium
Mercabarna,Union Agricole Méditerranée,France,Andalousie,,Raisins de Table,121.66936020441604,3319.4678664184676,Bio Certifié
Green Valley Farm,Fattoria Toscana,Maroc,Souss-Massa,,Blé,229.4733181796438,3332.3060064264537,Commerce Équitable
Hacienda El Sol,Mercabarna,Nouvelle-Zélande,Souss-Massa,,Raisins de Cuve,6.510922479768993,10614.110115042213,Standard
Domaine Provence Bio,Union Agricole Méditerranée,Maroc,Kansas,,Oranges,99.47657638662639,1103.698957240191,Standard
Fazenda Brasil,Green Valley Farm,Brésil,Provence,,Tomates,90.2552168326065,297.2300303559174,Bio Certifié
Rungis International,Fattoria Toscana,Maroc,Souss-Massa,,Salades,406.6874426114668,3113.731880798478,Bio Certifié
Mercabarna,Ferme Al Baraka,Maroc,Souss-Massa,,Olives de Table,19.403354118882277,3738.496136545641,Bio Certifié
Ferme Al Baraka,Mercabarna,Nouvelle-Zélande,Provence,,Raisins de Table,244.06415043273836,4683.353872162021,Bio Certifié
Mercabarna,Rungis International,Maroc,Marrakech-Safi,,Mandarines,283.7381395426597,3302.602235280373,Premium
Cooperative Grains Alliance,Coopérative Oasis,France,Kansas,,Bananes,290.02370016379916,4324.321716728069,Standard
Green Valley Farm,Fazenda Brasil,France,São Paulo,,Pamplemousses,92.9939452794651,255.61537762501496,Standard
Hacienda El Sol,Fattoria Toscana,Tunisie,Canterbury,,Raisins de Cuve,141.67717871024055,3977.033426751408,Premium
Mercabarna,Rungis International,France,Californie,,Raisins de Cuve,277.54878535427576,2431.3576274885845,Premium
Dairy Meadows,Cooperative Grains Alliance,Maroc,Marrakech-Safi,,Robusta,102.50781978905403,5143.9897219414615,Premium
Mercabarna,Rungis International,Maroc,Marrakech-Safi,,Raisins de Cuve,752.4102294258842,13629.517969510252,Premium
Dairy Meadows,Marché Wholesale Agadir,USA,Marrakech-Safi,,Mandarines,908.4547834441232,21452.17762816315,Standard
Fattoria Toscana,Fazenda Brasil,Maroc,Californie,,Oranges,100.93106368009482,1823.637640944648,Premium
Dairy Meadows,Cooperative Grains Alliance,USA,Californie,,Arabica,357.5939560974825,756.7703234887537,Standard
Fattoria Toscana,Green Valley Farm,France,São Paulo,,Bananes,297.11678359753273,3303.804425418749,Standard
Dairy Meadows,Mercabarna,Tunisie,Andalousie,,Medjool,150.59759793556293,4268.025937309917,Bio Certifié
Coopérative Oasis,Coopérative Oasis,Maroc,Sfax,,Salades,112.17635278393317,2114.125561417126,Bio Certifié
Domaine Provence Bio,Hacienda El Sol,Tunisie,Toscane,,Riz,57.07216689876829,24791.754205002835,Premium
Domaine Provence Bio,Mercabarna,Maroc,Souss-Massa,,Olives de Table,26.277914288112733,3917.660252490319,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,Brésil,Kansas,,Robusta,245.77090187596733,2514.314551873441,Bio Certifié
Fattoria Toscana,Mercabarna,Maroc,Provence,,Bananes,120.0748332525188,3360.185880987511,Commerce Équitable
Dairy Meadows,Dairy Meadows,Maroc,Souss-Massa,,Salades,155.35247241019974,3308.3619795514555,Standard
Union Agricole Méditerranée,Hacienda El Sol,Italie,Sfax,,Oranges,171.70200382753276,3682.6472634939855,Standard
Fazenda Brasil,Hacienda El Sol,Brésil,Canterbury,,Olives à Huile,44.410919672244574,462.91749048585643,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,USA,Marrakech-Safi,,Raisins de Table,149.57160453585007,2854.4285649361063,Bio Certifié
Domaine Provence Bio,Hacienda El Sol,Maroc,Souss-Massa,,Salades,104.77879167135961,3688.0106843318335,Standard
Domaine Saada,Marché Wholesale Agadir,USA,Andalousie,,Tomates,139.4079673227684,-613.6656517283184,Standard
Mercabarna,Union Agricole Méditerranée,USA,Île-de-France,,Deglet Nour,193.91659909859368,527.2996097599852,Standard
Cooperative Grains Alliance,Fattoria Toscana,France,Sfax,,Olives à Huile,261.3013052415217,1287.8309133564728,Bio Certifié
Ferme Al Baraka,Marché Wholesale Agadir,Maroc,Sfax,,Blé,139.99647917745412,3704.991174800266,Bio Certifié
Fazenda Brasil,Mercabarna,Maroc,Andalousie,,Orge,11.57999779229771,3227.2142293391516,Bio Certifié
Hacienda El Sol,Ferme Al Baraka,Espagne,Souss-Massa,,Oignons,262.21271835951586,2717.880676090417,Bio Certifié
Fazenda Brasil,Hacienda El Sol,Italie,Souss-Massa,,Olives à Huile,77.48710306665285,13127.257637146085,Bio Certifié
Union Agricole Méditerranée,Hacienda El Sol,Espagne,Souss-Massa,,Courgettes,192.418425254535,2718.222909084323,Standard
Cooperative Grains Alliance,Green Valley Farm,Espagne,Île-de-France,,Mandarines,260.47936684364623,2669.763289218152,Premium
Domaine Provence Bio,Rungis International,USA,Andalousie,,Raisins de Cuve,189.1494953536963,3438.9233619580746,Bio Certifié
Domaine Provence Bio,Green Valley Farm,Brésil,Andalousie,,Medjool,79.6998576707364,3461.3869948943147,Commerce Équitable
Ferme Al Baraka,Dairy Meadows,Nouvelle-Zélande,Toscane,,Arabica,175.3438172331661,1772.5732477359722,Standard
Mercabarna,Rungis International,Tunisie,Catalogne,,Raisins de Cuve,312.7059936007604,776.3440653176812,Standard
Domaine Provence Bio,Coopérative Oasis,Espagne,Catalogne,,Olives à Huile,170.18551042248495,3319.4596499442987,Premium
Green Valley Farm,Mercabarna,Brésil,Souss-Massa,,Olives à Huile,852.3187332679554,1098.0840184117733,Premium
Cooperative Grains Alliance,Ferme Al Baraka,USA,Andalousie,,Raisins de Cuve,79.58339253340178,5110.881794206378,Premium
Domaine Provence Bio,Fattoria Toscana,Maroc,Canterbury,,Maïs,145.86332691932427,13980.655984910389,Bio Certifié
Hacienda El Sol,Fattoria Toscana,Brésil,Meknès-Fès,,Yaourt,148.96980368121925,94.18785006370445,Bio Certifié
Ferme Al Baraka,Green Valley Farm,Brésil,Meknès-Fès,,Lait,249.8172576113996,1911.6205445630142,Bio Certifié
Hacienda El Sol,Domaine Saada,France,Canterbury,,Pamplemousses,301.26331145053143,2930.2471854582045,Bio Certifié
Dairy Meadows,Fattoria Toscana,USA,Catalogne,,Pommes,358.9783994276977,2364.147038330457,Premium
Ferme Al Baraka,Domaine Saada,Nouvelle-Zélande,Californie,,Olives à Huile,152.40955972579488,21383.107197618134,Commerce Équitable
Fazenda Brasil,Fattoria Toscana,France,Californie,,Tomates,231.29987573457097,2846.3762873162696,Bio Certifié
Fattoria Toscana,Domaine Saada,Italie,Toscane,,Robusta,161.01169436787526,5068.5591394874555,Standard
Cooperative Grains Alliance,Hacienda El Sol,France,Marrakech-Safi,,Raisins de Table,147.45488752483755,3501.243418077429,Premium
Domaine Provence Bio,Cooperative Grains Alliance,Maroc,Île-de-France,,Olives à Huile,32.69114643285501,3778.1423835826954,Standard
Fattoria Toscana,Coopérative Oasis,Nouvelle-Zélande,Meknès-Fès,,Yaourt,283.7902529893841,2906.482453025979,Commerce Équitable
Rungis International,Domaine Provence Bio,Italie,Canterbury,,Tomates,163.7872586938698,1720.4777560125701,Premium
Fattoria Toscana,Domaine Saada,Nouvelle-Zélande,Marrakech-Safi,,Raisins de Table,-8.715246135167526,-639.3282468431169,Bio Certifié
Ferme Al Baraka,Domaine Saada,USA,Kansas,,Deglet Nour,251.51048783187636,7071.3084697358245,Premium
Dairy Meadows,Hacienda El Sol,Espagne,Souss-Massa,,Salades,255.31335577295272,20.37666226527631,Premium
Fattoria Toscana,Dairy Meadows,Espagne,Toscane,,Robusta,36.031877185110446,1423.9304429346068,Premium
Rungis International,Ferme Al Baraka,Espagne,Kansas,,Bananes,250.51594708267976,388.01816720708257,Standard
Domaine Saada,Domaine Provence Bio,France,São Paulo,,Orge,48.08795095622277,2728.7488451048494,Standard
Coopérative Oasis,Cooperative Grains Alliance,Italie,Toscane,,Blé,666.7894768632194,1600.1734611840177,Premium
Green Valley Farm,Rungis International,Tunisie,Canterbury,,Riz,483.2247559190882,2271.0042235891274,Standard
Dairy Meadows,Domaine Saada,Espagne,Marrakech-Safi,,Olives à Huile,169.8537996510731,3558.3862326911385,Premium
Union Agricole Méditerranée,Domaine Provence Bio,USA,Californie,,Citrons,22.26216061685981,-106.34486258459742,Premium
Coopérative Oasis,Domaine Saada,Tunisie,Kansas,,Olives à Huile,199.52287214525435,2192.123051872843,Bio Certifié
Cooperative Grains Alliance,Mercabarna,Italie,Kansas,,Raisins de Cuve,906.682847305976,2233.7921440306723,Standard
Coopérative Oasis,Mercabarna,Brésil,Sfax,,Pamplemousses,175.9640887565666,2365.5474342047332,Bio Certifié
Domaine Saada,Marché Wholesale Agadir,USA,Catalogne,,Tomates,115.87908701249903,4670.054378631278,Bio Certifié
Domaine Provence Bio,Rungis International,France,São Paulo,,Tomates,-21.71925433782507,5043.036137625363,Standard
Domaine Provence Bio,Rungis International,USA,Provence,,Courgettes,246.97539663307808,1870.5069458156618,Standard
Coopérative Oasis,Fattoria Toscana,Maroc,Provence,,Yaourt,145.83051799245595,5492.059814861425,Commerce Équitable
Fattoria Toscana,Mercabarna,Maroc,Catalogne,,Salades,96.44788211986159,1319.7037375319599,Standard
Mercabarna,Fazenda Brasil,Nouvelle-Zélande,Toscane,,Orge,155.00250679448985,2553.397088660279,Standard
Green Valley Farm,Marché Wholesale Agadir,Maroc,Canterbury,,Salades,190.15147257498825,1145.8974190145314,Commerce Équitable
Fazenda Brasil,Hacienda El Sol,Nouvelle-Zélande,Provence,,Raisins de Cuve,567.2171325190567,1525.8475511104982,Bio Certifié
Domaine Saada,Domaine Provence Bio,Italie,Marrakech-Safi,,Raisins de Cuve,57.93066369327006,21622.10912183214,Standard
Union Agricole Méditerranée,Coopérative Oasis,Nouvelle-Zélande,Souss-Massa,,Oignons,65.69254997244333,3454.729505753991,Premium
Cooperative Grains Alliance,Domaine Saada,USA,Andalousie,,Oignons,40.61921609740324,162.14129579417568,Bio Certifié
Green Valley Farm,Ferme Al Baraka,USA,Toscane,,Tomates,55.72516304025268,672.7275338224804,Standard
Cooperative Grains Alliance,Domaine Saada,Maroc,Provence,,Pommes de terre,120.30759314794068,1425.6817609933887,Standard
Union Agricole Méditerranée,Green Valley Farm,Maroc,Île-de-France,,Tomates,136.33108858495623,1956.6550885047604,Standard
Dairy Meadows,Dairy Meadows,Espagne,Meknès-Fès,,Yaourt,238.4495925116815,5074.710701399145,Premium
Mercabarna,Ferme Al Baraka,Maroc,Toscane,,Olives de Table,215.41158310534286,3696.5292799205026,Bio Certifié
Mercabarna,Fattoria Toscana,Maroc,Sfax,,Orge,83.13061856478981,1230.0240394127009,Standard
Dairy Meadows,Fattoria Toscana,Maroc,Marrakech-Safi,,Olives à Huile,46.33674281155995,5519.395227405166,Bio Certifié
Union Agricole Méditerranée,Domaine Provence Bio,Maroc,Île-de-France,,Olives de Table,14.08128746747932,933.9520968355318,Premium
Ferme Al Baraka,Ferme Al Baraka,USA,Toscane,,Carottes,64.16935868168581,2412.861734508703,Bio Certifié
Rungis International,Rungis International,Espagne,Andalousie,,Citrons,15.886036198458378,2135.016328201706,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,Maroc,São Paulo,,Fromage,793.2638050362834,3381.048142115502,Premium
Fazenda Brasil,Domaine Saada,Tunisie,Sfax,,Yaourt,144.82642503192793,3903.802203182215,Standard
Marché Wholesale Agadir,Union Agricole Méditerranée,Nouvelle-Zélande,São Paulo,,Salades,255.34960149738606,1955.950569795003,Standard
Domaine Saada,Hacienda El Sol,Brésil,Canterbury,,Olives de Table,658.8392365499667,3706.4332256632997,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,France,São Paulo,,Tomates,70.18313040092842,727.2708573637395,Bio Certifié
Union Agricole Méditerranée,Dairy Meadows,France,Sfax,,Raisins de Table,167.1812220391866,11703.518731596208,Bio Certifié
Green Valley Farm,Ferme Al Baraka,Maroc,São Paulo,,Raisins de Table,307.2336682750572,2929.087395867746,Premium
Rungis International,Fattoria Toscana,Espagne,Souss-Massa,,Raisins de Table,149.2172019637297,2872.8378531147273,Bio Certifié
Ferme Al Baraka,Rungis International,Maroc,Catalogne,,Raisins de Cuve,64.19676726902041,3207.5139054421593,Standard
Domaine Saada,Cooperative Grains Alliance,USA,Canterbury,,Tomates,132.73444495351998,-223.31678525557777,Standard
Fattoria Toscana,Mercabarna,Maroc,Toscane,,Orge,83.42039434630472,26092.206416630783,Premium
Fazenda Brasil,Green Valley Farm,Espagne,São Paulo,,Pommes,78.37313522266399,1523.314423335441,Premium
Hacienda El Sol,Hacienda El Sol,France,Souss-Massa,,Fromage,237.13792811989705,3192.183026749876,Bio Certifié
