produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Chocolat Lindt,Mode,Terra Bio,709.4579593503942,Black Friday -40%,272,Premium,457
Aspirateur Dyson V15,Mode,Décathlon,119.62275204399037,Aucune,374,Standard,282
Ballon Nike,Maison,Décathlon,390.0223273875687,Aucune,423,Budget,324
Adidas Survêtement,Alimentation,Samsung,131.48671879555872,Soldes -20%,382,Première Commande,744
Crème L'Oréal,Mode,Nike,-1.0397789053417057,Aucune,804,Standard,2557
Huile d'Olive Bio,Mode,Décathlon,43.310843803088744,3 pour 2,375,Premium,707
Samsung Galaxy S24,Mode,Philips,877.5168749921452,Soldes -20%,360,Standard,2300
Adidas Survêtement,Alimentation,Zara,-38.10209729562477,Soldes -20%,294,Standard,3
Samsung Galaxy S24,Électronique,Philips,589.7334854351934,Soldes -20%,292,Premium,492
Canapé IKEA Ektorp,Mode,Terra Bio,239.64426964203548,Aucune,933,Standard,340
Chocolat Lindt,Maison,Apple,42.482164274482386,Aucune,332,Luxe,759
MacBook Air M3,Électronique,Chanel,135.25079294581172,Aucune,240,Budget,1086
iPhone 15 Pro,Électronique,Dyson,9.855745548697122,Aucune,669,Standard,444
Parfum Chanel N°5,Alimentation,Nike,-111.43451157793842,Aucune,269,Budget,208
PlayStation 5,Sport,Dyson,566.086510069337,Aucune,502,Budget,816
Nike Air Max,Électronique,Adidas,-9.920444764370941,2ème à -50%,799,Premium,802
Ballon Nike,Alimentation,Nike,498.7832487496946,Soldes -30%,347,Première Commande,411
Café Arabica,Mode,Danone,-52.41607041346407,Aucune,892,Premium,299
Yaourt Nature,Alimentation,Philips,674.0504908259379,Soldes -20%,389,Standard,249
Crème L'Oréal,Mode,Lavazza,7.666001477008422,Aucune,94,Budget,804
Vélo Décathlon,Électronique,Lavazza,334.62491103999133,3 pour 2,511,Premium,278
MacBook Air M3,Beauté,Zara,1075.5751491769513,Soldes -30%,167,Premium,2245
Vélo Décathlon,Mode,Adidas,1006.3195387865466,Soldes -20%,991,Premium,558
Crème L'Oréal,Mode,Samsung,219.09752127825175,Soldes -50%,1008,Budget,1465
PlayStation 5,Beauté,Terra Bio,72.31001844758373,Soldes -30%,431,Premium,517
Zara Veste Hiver,Mode,Chanel,49.25222456930947,2ème à -50%,137,Standard,140
Samsung Galaxy S24,Maison,Adidas,185.7430202415913,Aucune,-101,Standard,-67
Lampe Philips Hue,Mode,Adidas,769.274214501619,Aucune,368,Budget,445
Nike Air Max,Alimentation,Lindt,-29.744908178352844,Aucune,805,Première Commande,463
Samsung Galaxy S24,Sport,IKEA,607.8145695718549,Aucune,435,Luxe,340
H&M T-Shirt,Sport,Lindt,-76.6707370176498,3 pour 2,1039,Standard,365
Parfum Chanel N°5,Sport,IKEA,467.92337266604363,Aucune,425,Luxe,925
Lampe Philips Hue,Beauté,Sony,106.84484606159353,Aucune,898,Premium,192
Huile d'Olive Bio,Électronique,Zara,26.925516812059204,Soldes -30%,268,Standard,32
Adidas Survêtement,Alimentation,Dyson,70.97787790685766,Soldes -20%,1956,Budget,22
Vélo Décathlon,Mode,Lindt,82.35746961949162,Aucune,401,Standard,207
MacBook Air M3,Électronique,Danone,114.31616627636674,3 pour 2,1087,Budget,356
Parfum Chanel N°5,Électronique,Dyson,74.87401593199684,Soldes -30%,190,Budget,374
Yaourt Nature,Alimentation,Danone,125.15404268539135,Aucune,186,Standard,653
MacBook Air M3,Mode,Zara,1188.8079803444875,Aucune,162,Premium,216
Samsung Galaxy S24,Beauté,Philips,-72.82940183003308,Aucune,542,Premium,552
Aspirateur Dyson V15,Mode,Apple,865.564546478493,Soldes -20%,883,Standard,126
Vélo Décathlon,Maison,Dyson,525.3612492223134,Cyber Monday -35%,494,Budget,771
Crème L'Oréal,Alimentation,Adidas,55.17580155438087,Aucune,-13,Budget,-55
Samsung Galaxy S24,Électronique,Nike,-41.69581768633145,Soldes -30%,257,Budget,346
Nike Air Max,Électronique,Lindt,510.6586984993497,Aucune,223,Luxe,648
Adidas Survêtement,Sport,Danone,-103.48464638304057,Aucune,-54,Premium,263
Vélo Décathlon,Sport,H&M,663.4735287329241,Aucune,752,Premium,1015
Zara Veste Hiver,Électronique,Apple,836.7736247978598,Aucune,370,Budget,164
Café Arabica,Alimentation,Lavazza,607.6053801212734,Aucune,98,Standard,101
Canapé IKEA Ektorp,Maison,Nike,161.73532357340008,Soldes -30%,211,Budget,244
Samsung Galaxy S24,Électronique,Philips,325.40471666011706,Promo Flash -25%,395,Budget,811
Chocolat Lindt,Électronique,IKEA,107.12997264806938,Aucune,411,Premium,347
AirPods Pro,Électronique,Danone,347.056008219979,Soldes -30%,441,Standard,207
Zara Veste Hiver,Électronique,Apple,-1.1232897742085868,Soldes -30%,468,Luxe,684
AirPods Pro,Sport,Philips,79.46621909647848,Aucune,869,Budget,686
Lampe Philips Hue,Maison,Adidas,114.85431258235934,Soldes -20%,393,Standard,-10
Zara Veste Hiver,Mode,Samsung,1620.61692922361,Soldes -20%,1315,Standard,849
Ballon Nike,Alimentation,Sony,-33.38324623674106,Aucune,123,Premium,323
Samsung Galaxy S24,Électronique,Chanel,712.5994351197517,Cyber Monday -35%,1003,Luxe,976
Nike Air Max,Maison,L'Oréal,251.82641504762728,Aucune,309,Budget,102
PlayStation 5,Beauté,Lindt,256.6368609539782,Aucune,274,Standard,1043
Crème L'Oréal,Beauté,Décathlon,887.7665097192548,Aucune,73,Budget,1917
Lampe Philips Hue,Mode,Lavazza,652.289542110645,Aucune,514,Standard,-7
H&M T-Shirt,Maison,Lavazza,45.108287612767946,Soldes -20%,1092,Standard,181
Samsung Galaxy S24,Sport,Samsung,89.47365542117019,Aucune,334,Luxe,1049
Canapé IKEA Ektorp,Alimentation,Apple,-34.72175868504773,Aucune,2,Standard,289
iPhone 15 Pro,Sport,Chanel,98.04715712167973,Aucune,180,Luxe,225
Samsung Galaxy S24,Mode,Zara,16.008596921682226,Aucune,436,Premium,881
Canapé IKEA Ektorp,Beauté,Zara,109.43737032861583,Soldes -30%,-1,Premium,384
Canapé IKEA Ektorp,Électronique,H&M,-63.238048957687084,Aucune,368,Premium,460
MacBook Air M3,Mode,Chanel,216.8322508880916,Black Friday -40%,168,Standard,150
H&M T-Shirt,Alimentation,Apple,-12.523345992637083,Soldes -20%,545,Premium,925
Nike Air Max,Mode,Dyson,33.58206268723771,Aucune,532,Premium,1942
Aspirateur Dyson V15,Mode,Samsung,163.73836337767662,Aucune,209,Premium,286
Café Arabica,Maison,Décathlon,-102.98865028225245,Black Friday -40%,390,Standard,537
Nike Air Max,Maison,Zara,530.6598264683789,Aucune,358,Premium,349
Nike Air Max,Électronique,Samsung,-114.33094887372783,Aucune,1032,Premium,948
PlayStation 5,Mode,Dyson,84.15237554159813,Aucune,356,Standard,332
Canapé IKEA Ektorp,Alimentation,Apple,436.2930362745947,Aucune,-117,Standard,332
Zara Veste Hiver,Électronique,Danone,1222.3300183243755,Black Friday -40%,821,Premium,1715
Zara Veste Hiver,Mode,Samsung,139.45921061220974,Aucune,512,Budget,261
AirPods Pro,Électronique,Zara,53.85178878178895,Promo Flash -25%,2000,Premium,788
Crème L'Oréal,Mode,Philips,477.1914723849082,Aucune,239,Standard,626
Parfum Chanel N°5,Mode,IKEA,534.1452165328905,Aucune,288,Standard,221
AirPods Pro,Mode,Nike,246.27805965620544,Aucune,335,Standard,449
Samsung Galaxy S24,Sport,Apple,-103.95869034908253,Soldes -20%,677,Budget,1059
Yaourt Nature,Mode,Danone,110.3642649068335,Aucune,255,Premium,294
PlayStation 5,Mode,Terra Bio,1520.342561008314,Aucune,342,Standard,810
Samsung Galaxy S24,Électronique,Décathlon,77.10119857962621,Soldes -30%,203,Premium,979
Yaourt Nature,Sport,L'Oréal,121.8685896681576,Promo Flash -25%,276,Premium,1981
Parfum Chanel N°5,Sport,Adidas,824.6295948720273,Aucune,376,Premium,448
Parfum Chanel N°5,Mode,Décathlon,878.7628534295505,Aucune,59,Premium,533
Vélo Décathlon,Mode,Danone,1041.0909639104764,Aucune,244,Standard,188
Adidas Survêtement,Électronique,L'Oréal,-41.36745095352927,Aucune,912,Première Commande,270
Lampe Philips Hue,Mode,Apple,27.091098280311122,Aucune,512,Premium,794
Aspirateur Dyson V15,Sport,Nike,361.179445368482,Aucune,75,Standard,764
AirPods Pro,Électronique,Chanel,543.2924895996447,Soldes -30%,680,Standard,806
Vélo Décathlon,Électronique,Sony,-40.181339915756894,Aucune,473,Budget,2059
Huile d'Olive Bio,Beauté,Lindt,498.38164220816486,Soldes -30%,777,Budget,327
Yaourt Nature,Électronique,Lindt,913.6420878301665,2ème à -50%,906,Budget,475
AirPods Pro,Alimentation,IKEA,12.79697391925643,Aucune,155,Luxe,309
Huile d'Olive Bio,Maison,Nike,40.35618517478674,Aucune,242,Première Commande,711
Canapé IKEA Ektorp,Sport,IKEA,5.13564818212425,Aucune,173,Luxe,1279
Chocolat Lindt,Mode,Décathlon,117.98326020223195,Aucune,325,Premium,480
iPhone 15 Pro,Électronique,IKEA,140.88360757357034,Aucune,346,Standard,246
iPhone 15 Pro,Électronique,Zara,-140.54755440083312,Soldes -30%,2355,Premium,279
Nike Air Max,Électronique,Décathlon,-17.753331770555008,Aucune,115,Standard,606
Vélo Décathlon,Mode,Danone,671.0981516969334,Aucune,160,Standard,535
Crème L'Oréal,Sport,Danone,16.237693070090188,Aucune,182,Budget,571
MacBook Air M3,Sport,Zara,13.23349525080728,Aucune,4222,Standard,475
Adidas Survêtement,Mode,Terra Bio,-65.26839148133814,Aucune,-58,Budget,551
MacBook Air M3,Beauté,Chanel,171.05658518288183,Aucune,537,Premium,283
Zara Veste Hiver,Mode,Lindt,1.5684569600309999,Aucune,473,Premium,668
Parfum Chanel N°5,Mode,IKEA,407.1382444534915,Black Friday -40%,218,Budget,751
Huile d'Olive Bio,Alimentation,Apple,113.51229355964546,Soldes -20%,423,Budget,904
Yaourt Nature,Mode,Décathlon,47.70401633072038,Aucune,262,Première Commande,184
Samsung Galaxy S24,Maison,Adidas,411.8022551181814,Soldes -30%,888,Standard,622
Chocolat Lindt,Beauté,Dyson,489.4426567323521,Aucune,-1,Standard,364
Parfum Chanel N°5,Maison,Zara,-43.00957826131652,Aucune,145,Standard,725
Yaourt Nature,Alimentation,Philips,129.48021478006913,Black Friday -40%,126,Premium,1032
Zara Veste Hiver,Mode,Chanel,614.2969807979593,Soldes -20%,475,Luxe,339
Adidas Survêtement,Maison,H&M,99.4427853385794,Aucune,345,Budget,244
Vélo Décathlon,Électronique,Chanel,722.9482464880839,Aucune,2076,Budget,239
Samsung Galaxy S24,Maison,Danone,204.64208272090127,Aucune,827,Premium,948
Chocolat Lindt,Sport,Samsung,101.9041247217287,Aucune,738,Luxe,871
MacBook Air M3,Beauté,Zara,1234.5776532962493,Soldes -30%,60,Standard,283
Samsung Galaxy S24,Électronique,Philips,-122.35389974972878,Soldes -30%,300,Premium,561
Huile d'Olive Bio,Alimentation,Sony,495.89444641614045,Aucune,289,Première Commande,330
Café Arabica,Sport,Dyson,528.2185048117108,Aucune,281,Premium,45
Vélo Décathlon,Beauté,Nike,445.1088436321054,Soldes -30%,1125,Premium,448
Yaourt Nature,Sport,Lavazza,671.8041220144326,Aucune,181,Budget,423
Lampe Philips Hue,Sport,Apple,420.3663528505194,3 pour 2,403,Premium,1017
MacBook Air M3,Mode,Chanel,717.1907180792929,Soldes -20%,446,Premium,766
Canapé IKEA Ektorp,Beauté,Décathlon,217.36140848895897,Aucune,500,Luxe,355
Ballon Nike,Alimentation,Lavazza,500.8019448091353,Black Friday -40%,34,Première Commande,1625
Aspirateur Dyson V15,Électronique,Apple,51.62460495820237,Aucune,2100,Luxe,486
Lampe Philips Hue,Mode,Décathlon,6.809582472680496,Soldes -20%,471,Budget,623
Huile d'Olive Bio,Beauté,Apple,445.88912021481514,Soldes -20%,317,Premium,621
iPhone 15 Pro,Beauté,Dyson,49.18017812138993,Aucune,352,Standard,994
MacBook Air M3,Électronique,Danone,-2.4423069566088884,Aucune,764,Budget,469
Canapé IKEA Ektorp,Alimentation,Dyson,339.17667939206115,3 pour 2,342,Luxe,44
Adidas Survêtement,Mode,H&M,40.72842949410405,Aucune,209,Standard,237
Café Arabica,Maison,Apple,92.22312848638973,Aucune,255,Première Commande,433
Lampe Philips Hue,Alimentation,Dyson,380.63607100025575,Aucune,747,Première Commande,1409
Huile d'Olive Bio,Sport,Zara,299.2258414158665,Aucune,347,Standard,1106
Vélo Décathlon,Électronique,Apple,359.193539546875,Promo Flash -25%,172,Standard,409
Adidas Survêtement,Mode,H&M,1023.3902830088346,Aucune,578,Standard,-72
PlayStation 5,Mode,Danone,125.30159263298373,Promo Flash -25%,1064,Standard,313
Huile d'Olive Bio,Mode,Sony,45.359455237897286,Black Friday -40%,64,Standard,174
PlayStation 5,Mode,Sony,94.04163446888828,Soldes -20%,165,Standard,1048
Café Arabica,Beauté,Adidas,403.99833964124355,Aucune,-18,Budget,675
Aspirateur Dyson V15,Alimentation,Apple,-84.26396949140371,Soldes -20%,244,Standard,236
PlayStation 5,Mode,Zara,403.5861737077918,Aucune,811,Standard,324
Chocolat Lindt,Alimentation,Lindt,-28.139025589101934,Soldes -30%,771,Luxe,1547
Aspirateur Dyson V15,Mode,Zara,112.20670862660609,Aucune,1607,Standard,457
Yaourt Nature,Mode,Lindt,18.844655844199263,Aucune,971,Standard,1556
H&M T-Shirt,Beauté,Sony,20.164005967881252,Aucune,730,Premium,437
Crème L'Oréal,Beauté,Samsung,1043.435408593474,Aucune,175,Budget,198
Nike Air Max,Sport,IKEA,56.73706811666014,3 pour 2,442,Budget,312
Parfum Chanel N°5,Mode,Danone,8.672256719288846,Aucune,475,Standard,277
Zara Veste Hiver,Électronique,Samsung,-43.62026292051314,Aucune,227,Luxe,410
H&M T-Shirt,Électronique,Chanel,629.6360068029787,Aucune,201,Première Commande,1017
Parfum Chanel N°5,Sport,Adidas,61.21194344046681,Aucune,485,Standard,271
Adidas Survêtement,Sport,Terra Bio,-32.114494004253984,Soldes -20%,418,Budget,184
PlayStation 5,Alimentation,Adidas,49.92625350280895,Aucune,826,Standard,240
iPhone 15 Pro,Alimentation,Terra Bio,812.8811885608177,Aucune,764,Premium,279
Nike Air Max,Maison,Décathlon,356.07900916782216,Aucune,777,Budget,956
PlayStation 5,Alimentation,Chanel,-35.3444118055661,Aucune,398,Standard,407
Lampe Philips Hue,Mode,Philips,625.7946420652636,Aucune,75,Standard,149
Samsung Galaxy S24,Mode,Samsung,330.583334196749,3 pour 2,512,Budget,940
Zara Veste Hiver,Alimentation,Danone,218.60318854719566,Promo Flash -25%,372,Premium,790
MacBook Air M3,Électronique,L'Oréal,372.60415518312266,Aucune,258,Luxe,769
Samsung Galaxy S24,Sport,Philips,-104.08438859566584,Soldes -50%,754,Budget,2215
Adidas Survêtement,Alimentation,Terra Bio,167.7039068233302,Aucune,170,Budget,1000
Nike Air Max,Sport,Sony,10.85008173738801,Soldes -20%,490,Premium,667
Nike Air Max,Sport,Dyson,633.4648653808755,Soldes -20%,1390,Luxe,1032
Adidas Survêtement,Mode,Sony,-81.92030576494463,Aucune,318,Standard,312
Café Arabica,Sport,Sony,52.888928052519276,Aucune,434,Budget,457
Nike Air Max,Alimentation,Apple,109.32422251584686,Aucune,292,Standard,213
Yaourt Nature,Maison,Chanel,-112.80237966210231,Aucune,391,Standard,636
Nike Air Max,Électronique,Nike,940.7856499140829,Aucune,1829,Budget,128
AirPods Pro,Mode,Sony,235.34346399856,Aucune,486,Premium,465
Ballon Nike,Électronique,Adidas,421.3752061289321,Aucune,520,Luxe,555
Aspirateur Dyson V15,Beauté,H&M,-42.092158240541266,Promo Flash -25%,835,Premium,535
MacBook Air M3,Alimentation,Apple,1132.8843399669813,Aucune,684,Standard,823
Canapé IKEA Ektorp,Beauté,IKEA,33.24965206742917,Aucune,993,Premium,481
Parfum Chanel N°5,Sport,Zara,-98.49779268366007,Aucune,532,Budget,340
Ballon Nike,Électronique,Danone,-30.20372341126415,Aucune,465,Première Commande,1128
Adidas Survêtement,Mode,Nike,-38.873292997857675,Soldes -20%,72,Standard,877
Zara Veste Hiver,Alimentation,L'Oréal,341.68901398070443,Promo Flash -25%,798,Premium,199
Zara Veste Hiver,Mode,Décathlon,-42.26449535676389,Soldes -30%,983,Standard,403
iPhone 15 Pro,Alimentation,Nike,448.04945297244603,Aucune,252,Premium,295
Lampe Philips Hue,Mode,Philips,1331.5819050841194,Soldes -20%,108,Budget,1260
Canapé IKEA Ektorp,Électronique,Nike,-10.027357604990527,Aucune,458,Budget,2562
Parfum Chanel N°5,Électronique,Dyson,8.453047293499594,Promo Flash -25%,495,Standard,1065
H&M T-Shirt,Maison,Adidas,39.21230513174465,Aucune,194,Luxe,711
Aspirateur Dyson V15,Mode,Lindt,7.886782990929319,Aucune,120,Standard,751
Chocolat Lindt,Électronique,Samsung,81.49012100148661,Aucune,4571,Luxe,264
iPhone 15 Pro,Mode,Nike,239.35803101296847,Promo Flash -25%,851,Premium,399
