exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Coopérative Oasis,Rungis International,Nouvelle-Zélande,Canterbury,,Lait,300.5094949593887,1429.9605312645508,Standard
Domaine Saada,Hacienda El Sol,USA,Provence,,Blé,1066.2277193633572,274.08791990466784,Standard
Hacienda El Sol,Domaine Provence Bio,Maroc,Californie,,Deglet Nour,157.93823136066388,656.7651298074295,Commerce Équitable
Coopérative Oasis,Fazenda Brasil,Maroc,Catalogne,,Arabica,128.5144032612116,3380.6231133399024,Standard
Fazenda Brasil,Domaine Saada,Italie,Sfax,,Bananes,97.50116881154817,26802.633449495966,Bio Certifié
Coopérative Oasis,Dairy Meadows,Italie,Toscane,,Blé,269.89290751801855,3456.5313672738257,Premium
Rungis International,Fazenda Brasil,Maroc,Souss-Massa,,Lait,49.89220383990495,938.8719958700219,Bio Certifié
Dairy Meadows,Ferme Al Baraka,Italie,Provence,,Yaourt,74.68295444967153,2673.477098046109,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,USA,Sfax,,Bananes,222.16648210144768,3234.4113258654534,Bio Certifié
Domaine Provence Bio,Fattoria Toscana,Nouvelle-Zélande,Souss-Massa,,Mandarines,100.80289145354962,615.4899311380552,Standard
Dairy Meadows,Dairy Meadows,Brésil,Toscane,,Bananes,159.1938171783014,3236.623168254668,Bio Certifié
Cooperative Grains Alliance,Dairy Meadows,France,Souss-Massa,,Yaourt,56.4463884970512,5259.767753639722,Standard
Ferme Al Baraka,Mercabarna,Maroc,Souss-Massa,,Mandarines,97.94264765371594,9742.728535877097,Premium
Cooperative Grains Alliance,Coopérative Oasis,France,Toscane,,Yaourt,32.45089807419913,3107.925167201321,Premium
Domaine Provence Bio,Hacienda El Sol,Nouvelle-Zélande,Andalousie,,Pommes,99.01416274052346,13786.678496238394,Bio Certifié
Dairy Meadows,Green Valley Farm,Maroc,Sfax,,Olives à Huile,37.98506915244937,526.3371004966431,Bio Certifié
Cooperative Grains Alliance,Marché Wholesale Agadir,Tunisie,Sfax,,Oranges,475.1578713722103,896.9944037766495,Bio Certifié
Union Agricole Méditerranée,Dairy Meadows,Tunisie,São Paulo,,Orge,142.56818353749108,1132.9258193373832,Bio Certifié
Mercabarna,Domaine Saada,USA,São Paulo,,Orge,85.87275896529478,12308.669018314207,Standard
Rungis International,Fazenda Brasil,France,Sfax,,Citrons,147.42439400825418,2105.3478908455563,Standard
Domaine Saada,Marché Wholesale Agadir,USA,Provence,,Tomates,36.843266323590385,5099.8569373786195,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,Italie,São Paulo,,Pamplemousses,453.03729077231327,5140.125270064094,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,Italie,Souss-Massa,,Courgettes,228.48133783895844,4316.718971810306,Standard
Domaine Provence Bio,Green Valley Farm,USA,Toscane,,Tomates,809.7019698681331,3678.035026461698,Bio Certifié
Mercabarna,Dairy Meadows,Tunisie,Catalogne,,Arabica,425.2336179883001,4421.189112352091,Standard
Coopérative Oasis,Domaine Provence Bio,Espagne,Andalousie,,Oignons,171.28119227398477,5594.499650063703,Standard
Fazenda Brasil,Fazenda Brasil,Nouvelle-Zélande,Kansas,,Mandarines,431.4159469106118,1314.4716708138733,Premium
Marché Wholesale Agadir,Mercabarna,Maroc,Sfax,,Deglet Nour,443.59420029864054,14502.492146156284,Premium
Ferme Al Baraka,Marché Wholesale Agadir,Brésil,Sfax,,Fromage,204.15128478472684,3328.5844607227923,Premium
Union Agricole Méditerranée,Cooperative Grains Alliance,Brésil,Île-de-France,,Courgettes,147.6250365121952,9081.214195879107,Standard
Hacienda El Sol,Marché Wholesale Agadir,Maroc,Toscane,,Medjool,69.99141552150653,3045.6829377418517,Premium
Domaine Provence Bio,Domaine Provence Bio,Brésil,São Paulo,,Bananes,118.8357567289556,3834.1818869487115,Bio Certifié
Domaine Saada,Coopérative Oasis,Maroc,Californie,,Tomates,96.30986845006443,757.0313446285044,Commerce Équitable
Coopérative Oasis,Domaine Saada,France,Provence,,Robusta,1089.176284608604,4756.956006794086,Bio Certifié
Cooperative Grains Alliance,Coopérative Oasis,USA,Kansas,,Bananes,236.2581446616697,22199.916348976534,Premium
Domaine Saada,Fazenda Brasil,Italie,Meknès-Fès,,Tomates,23.08344101364181,1222.0356633212803,Premium
Fazenda Brasil,Marché Wholesale Agadir,Nouvelle-Zélande,Californie,,Raisins de Cuve,210.22223205767938,5413.634064810112,Standard
Coopérative Oasis,Green Valley Farm,France,São Paulo,,Pommes,205.94201013768037,2990.187866235121,Standard
Dairy Meadows,Ferme Al Baraka,Maroc,Île-de-France,,Olives à Huile,725.2907468315407,2472.5594566080817,Standard
Cooperative Grains Alliance,Domaine Saada,Nouvelle-Zélande,São Paulo,,Olives à Huile,202.68872316235513,3553.9538275060977,Standard
Hacienda El Sol,Fazenda Brasil,France,Kansas,,Salades,191.47989772335987,24995.95230217171,Premium
Mercabarna,Domaine Provence Bio,USA,São Paulo,,Raisins de Table,183.93443868665838,4288.199519379686,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Maroc,Toscane,,Maïs,242.9419370283078,13227.515112874567,Standard
Domaine Saada,Domaine Saada,Nouvelle-Zélande,Kansas,,Riz,1133.835872399439,5265.340125320208,Premium
Ferme Al Baraka,Domaine Provence Bio,USA,São Paulo,,Yaourt,291.40186473718524,3217.750999114844,Standard
Union Agricole Méditerranée,Fazenda Brasil,Tunisie,Île-de-France,,Oranges,178.76558816461784,9182.02611662613,Standard
Green Valley Farm,Mercabarna,Maroc,Souss-Massa,,Raisins de Cuve,176.14867501196488,3317.780621897993,Premium
Rungis International,Fazenda Brasil,Maroc,Californie,,Medjool,146.54616482952252,5467.209375025133,Premium
Hacienda El Sol,Marché Wholesale Agadir,France,Sfax,,Bananes,85.07565931554556,2776.928823262135,Standard
Domaine Provence Bio,Coopérative Oasis,USA,Catalogne,,Raisins de Table,116.73759185971738,5054.299484548324,Premium
Fazenda Brasil,Domaine Saada,Italie,Californie,,Raisins de Cuve,27.6084800988233,1880.8041376104188,Bio Certifié
Domaine Saada,Cooperative Grains Alliance,Maroc,Kansas,,Robusta,114.66621458344197,18946.20722865861,Premium
Fazenda Brasil,Dairy Meadows,France,Andalousie,,Oranges,152.45246034654681,2495.045521918635,Standard
Dairy Meadows,Rungis International,Italie,Souss-Massa,,Raisins de Table,19.820210364119674,3062.038183754432,Bio Certifié
Rungis International,Union Agricole Méditerranée,Brésil,Souss-Massa,,Salades,189.20208445896694,2472.290813587109,Standard
Rungis International,Union Agricole Méditerranée,France,Californie,,Raisins de Cuve,166.44818458917186,2610.067692409979,Premium
Marché Wholesale Agadir,Fazenda Brasil,Nouvelle-Zélande,Catalogne,,Deglet Nour,99.1942754485032,660.2836145742178,Bio Certifié
Marché Wholesale Agadir,Mercabarna,Tunisie,Île-de-France,,Blé,1260.421349427068,5164.665373416671,Standard
Fazenda Brasil,Dairy Meadows,Italie,Toscane,,Robusta,222.64825980900906,3209.6489477484156,Bio Certifié
Ferme Al Baraka,Domaine Provence Bio,France,Sfax,,Raisins de Table,109.17011144388471,2172.512209564488,Premium
Fattoria Toscana,Coopérative Oasis,Nouvelle-Zélande,Kansas,,Olives de Table,373.8165083825353,1607.1664809158085,Bio Certifié
Domaine Provence Bio,Green Valley Farm,France,Catalogne,,Tomates,52.014925571753885,3388.0768604539753,Bio Certifié
Domaine Saada,Fattoria Toscana,USA,Kansas,,Deglet Nour,119.61511674598827,603.7910815479532,Commerce Équitable
Cooperative Grains Alliance,Domaine Provence Bio,Maroc,São Paulo,,Mandarines,149.00282230562283,3567.918655250841,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Maroc,Andalousie,,Lait,30.384405830345077,3560.8424358597895,Standard
Hacienda El Sol,Cooperative Grains Alliance,Italie,Canterbury,,Lait,235.9438195082859,3362.57276262544,Commerce Équitable
Dairy Meadows,Hacienda El Sol,USA,Kansas,,Mandarines,155.4160893999543,399.7581863684327,Standard
Fazenda Brasil,Green Valley Farm,Brésil,Californie,,Citrons,143.86184258199876,676.0840578113734,Bio Certifié
Coopérative Oasis,Marché Wholesale Agadir,Maroc,Sfax,,Pommes,114.86631344775166,2520.8955543762117,Standard
Domaine Saada,Cooperative Grains Alliance,Italie,Souss-Massa,,Raisins de Table,107.6138411860735,2106.5945847336316,Premium
Green Valley Farm,Fattoria Toscana,Espagne,Provence,,Lait,563.4535409304789,1487.2553184712926,Premium
Rungis International,Hacienda El Sol,France,Sfax,,Tomates,224.23731602844464,2378.1821244595862,Standard
Marché Wholesale Agadir,Fazenda Brasil,Maroc,Californie,,Pommes,240.80659093868718,9291.241351231063,Bio Certifié
Coopérative Oasis,Fattoria Toscana,France,Andalousie,,Arabica,225.11227666077565,4292.665684760847,Standard
Fattoria Toscana,Union Agricole Méditerranée,Tunisie,Provence,,Salades,1000.4016981297099,2791.425418121181,Standard
Dairy Meadows,Cooperative Grains Alliance,Maroc,Meknès-Fès,,Pamplemousses,513.6434286071805,3722.196558794635,Commerce Équitable
Union Agricole Méditerranée,Ferme Al Baraka,Italie,Andalousie,,Raisins de Table,144.04738995110023,3627.9194296407486,Standard
Hacienda El Sol,Domaine Saada,France,São Paulo,,Carottes,101.13437083238613,4297.549884932314,Standard
Cooperative Grains Alliance,Domaine Provence Bio,Maroc,São Paulo,,Yaourt,945.8916923391508,3101.7102191621884,Standard
Dairy Meadows,Union Agricole Méditerranée,Maroc,Souss-Massa,,Maïs,271.31472065358446,1860.3493224911335,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,Espagne,Canterbury,,Oignons,156.5635423594047,27007.676222345588,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Nouvelle-Zélande,Catalogne,,Tomates,283.9097032794309,5474.758947913302,Bio Certifié
Rungis International,Rungis International,France,Provence,,Oignons,60.17914193122266,5012.331813821418,Commerce Équitable
Green Valley Farm,Domaine Provence Bio,USA,Souss-Massa,,Raisins de Table,138.057362382069,4676.891688661899,Bio Certifié
Dairy Meadows,Ferme Al Baraka,Nouvelle-Zélande,Californie,,Oranges,250.81992455776953,3377.577336289527,Bio Certifié
Domaine Provence Bio,Green Valley Farm,Espagne,Californie,,Raisins de Table,10.265128715839872,2405.597359683047,Premium
Hacienda El Sol,Ferme Al Baraka,Tunisie,Souss-Massa,,Olives à Huile,-1.1707700556624943,2888.9051372501763,Standard
Marché Wholesale Agadir,Mercabarna,USA,Provence,,Salades,35.4093485491023,3369.6450730643983,Commerce Équitable
Dairy Meadows,Fattoria Toscana,France,Île-de-France,,Tomates,920.4083677606228,3116.7676631905542,Standard
Domaine Saada,Fazenda Brasil,France,Île-de-France,,Tomates,159.41856903935218,4834.063646465668,Standard
Domaine Provence Bio,Coopérative Oasis,France,Toscane,,Robusta,136.13921534020824,1209.6802309409866,Standard
Dairy Meadows,Mercabarna,Espagne,Californie,,Olives à Huile,129.9488771242263,1730.0480640808655,Bio Certifié
Green Valley Farm,Fazenda Brasil,Maroc,Toscane,,Yaourt,155.3445825404362,4304.298741224697,Bio Certifié
Hacienda El Sol,Fattoria Toscana,USA,Californie,,Lait,228.00527498048066,3509.335276599126,Bio Certifié
Rungis International,Fazenda Brasil,USA,Meknès-Fès,,Olives à Huile,1282.74690098861,5144.104334037423,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Maroc,Toscane,,Riz,50.7080004277054,2630.4356322165368,Premium
Green Valley Farm,Ferme Al Baraka,Maroc,Sfax,,Raisins de Cuve,160.44649150931855,-228.77232242096647,Premium
Rungis International,Green Valley Farm,Maroc,Kansas,,Arabica,157.96066414136914,3612.993595493066,Bio Certifié
Rungis International,Cooperative Grains Alliance,Brésil,Toscane,,Salades,113.61885595681929,12703.503466418088,Premium
Union Agricole Méditerranée,Green Valley Farm,Nouvelle-Zélande,Sfax,,Lait,270.800762419499,3323.426470928434,Bio Certifié
Fattoria Toscana,Mercabarna,Brésil,Provence,,Raisins de Table,632.9364851840647,5540.160259208942,Standard
Fattoria Toscana,Hacienda El Sol,Nouvelle-Zélande,Souss-Massa,,Olives de Table,207.19907513958145,4566.527956526437,Premium
Dairy Meadows,Domaine Provence Bio,Maroc,Californie,,Pamplemousses,524.9895447065799,3155.23273725959,Premium
Ferme Al Baraka,Dairy Meadows,France,Catalogne,,Olives de Table,133.27464216001152,3647.9103986028235,Premium
Ferme Al Baraka,Coopérative Oasis,France,Toscane,,Olives de Table,141.84541729528712,688.2639096489327,Bio Certifié
Rungis International,Ferme Al Baraka,Maroc,Californie,,Tomates,80.08505238383518,3681.265376142129,Standard
Domaine Saada,Mercabarna,Maroc,Marrakech-Safi,,Raisins de Table,189.5059886119189,2597.2992171709657,Standard
Dairy Meadows,Rungis International,Brésil,Canterbury,,Olives à Huile,104.49314867876848,1828.451827758748,Bio Certifié
Union Agricole Méditerranée,Coopérative Oasis,Maroc,Sfax,,Olives de Table,38.84112796165125,3269.2706934452053,Bio Certifié
Domaine Saada,Domaine Provence Bio,France,Provence,,Robusta,104.31040164550222,3913.726627081155,Standard
Ferme Al Baraka,Cooperative Grains Alliance,Maroc,Souss-Massa,,Olives de Table,288.62631160443755,1977.785001154962,Standard
Dairy Meadows,Marché Wholesale Agadir,Italie,São Paulo,,Arabica,120.13350924409917,10871.640154594068,Bio Certifié
Green Valley Farm,Ferme Al Baraka,USA,Californie,,Fromage,169.37974027194397,4895.00321150325,Bio Certifié
Dairy Meadows,Domaine Provence Bio,Maroc,Provence,,Pommes de terre,128.74515355525406,9009.99320603572,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,France,Souss-Massa,,Robusta,1081.1886965081876,3657.423480745646,Standard
Domaine Provence Bio,Marché Wholesale Agadir,Tunisie,Canterbury,,Oignons,-5.158470128528599,4764.90187523794,Bio Certifié
Union Agricole Méditerranée,Ferme Al Baraka,Maroc,Canterbury,,Deglet Nour,106.34761646896277,3158.0093916429423,Standard
Hacienda El Sol,Rungis International,Maroc,Meknès-Fès,,Fromage,174.03205426916745,4456.512656735472,Premium
Ferme Al Baraka,Ferme Al Baraka,USA,Toscane,,Pommes,123.57130374298055,1293.5770998630705,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Nouvelle-Zélande,Marrakech-Safi,,Pommes de terre,156.47086945177412,111.21983617857904,Standard
Rungis International,Dairy Meadows,Italie,São Paulo,,Olives de Table,1091.6002744949424,2642.6007929803113,Standard
Domaine Provence Bio,Union Agricole Méditerranée,Brésil,Canterbury,,Pamplemousses,-11.111092899710748,11526.491079538737,Bio Certifié
Dairy Meadows,Dairy Meadows,Maroc,Andalousie,,Robusta,217.38681160133586,10976.91964397727,Premium
Dairy Meadows,Marché Wholesale Agadir,Espagne,Souss-Massa,,Raisins de Table,38.192113478362074,5728.3695717455175,Bio Certifié
Fazenda Brasil,Fattoria Toscana,Brésil,Marrakech-Safi,,Pamplemousses,150.13319418181007,4458.907678904923,Commerce Équitable
Cooperative Grains Alliance,Hacienda El Sol,Italie,Californie,,Salades,-50.710270606365775,2031.6764456132998,Commerce Équitable
Fattoria Toscana,Dairy Meadows,Tunisie,Toscane,,Fromage,257.1791114103395,3019.377650227648,Standard
Fazenda Brasil,Domaine Provence Bio,USA,Provence,,Robusta,16.26491595765726,1097.849311608953,Bio Certifié
Fazenda Brasil,Domaine Saada,Espagne,São Paulo,,Oignons,202.82475762639646,2043.1674688854725,Standard
Rungis International,Fazenda Brasil,Maroc,Toscane,,Fromage,103.81840251218269,8658.4557874511,Bio Certifié
Fazenda Brasil,Dairy Meadows,France,Andalousie,,Oignons,180.29696280932507,3385.8720319622635,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,France,São Paulo,,Pommes de terre,-12.045959461416423,938.4441669799454,Standard
Domaine Saada,Mercabarna,USA,Meknès-Fès,,Olives à Huile,177.70260463993918,2847.043513440328,Commerce Équitable
Mercabarna,Rungis International,USA,Andalousie,,Fromage,175.33401756233766,2061.5016861514123,Premium
Dairy Meadows,Fazenda Brasil,France,Meknès-Fès,,Pommes,51.56216674966946,3329.777957884943,Bio Certifié
Green Valley Farm,Coopérative Oasis,Tunisie,Marrakech-Safi,,Raisins de Table,59.31068986227874,6964.475988967654,Bio Certifié
Cooperative Grains Alliance,Union Agricole Méditerranée,Maroc,Kansas,,Fromage,185.9891949353331,2810.4996253319805,Standard
Fattoria Toscana,Hacienda El Sol,Tunisie,Provence,,Robusta,275.40138250295865,4914.6894070604685,Standard
Ferme Al Baraka,Cooperative Grains Alliance,France,Provence,,Yaourt,-21.775697924394827,1497.3567595279328,Bio Certifié
Mercabarna,Fazenda Brasil,France,Souss-Massa,,Yaourt,146.2839639417647,2483.873482310794,Premium
Ferme Al Baraka,Domaine Provence Bio,Espagne,Andalousie,,Tomates,122.73416038653079,2242.5990839385063,Bio Certifié
Fazenda Brasil,Fazenda Brasil,Tunisie,Kansas,,Oranges,220.14368409738637,2481.5846955064753,Premium
Coopérative Oasis,Fazenda Brasil,Brésil,Provence,,Olives de Table,112.75539221054825,2192.6719878081403,Bio Certifié
Union Agricole Méditerranée,Cooperative Grains Alliance,Nouvelle-Zélande,Canterbury,,Raisins de Cuve,621.7609830093569,3499.5081924795186,Bio Certifié
Mercabarna,Union Agricole Méditerranée,Italie,Kansas,,Salades,80.50403027594149,1094.4087138210343,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,USA,Californie,,Tomates,712.123103086113,2580.848530873536,Bio Certifié
Coopérative Oasis,Fattoria Toscana,Espagne,São Paulo,,Blé,113.00166406890617,2523.8892517921745,Standard
Coopérative Oasis,Rungis International,France,Marrakech-Safi,,Yaourt,258.0355741251997,3292.949796505599,Premium
Rungis International,Mercabarna,France,Toscane,,Raisins de Table,40.34532490418305,11050.504821900739,Bio Certifié
Dairy Meadows,Domaine Saada,Maroc,Meknès-Fès,,Salades,146.28874529520505,16335.175896267023,Standard
Marché Wholesale Agadir,Coopérative Oasis,Italie,Provence,,Fromage,143.92795846738164,1739.0189768321306,Bio Certifié
Domaine Saada,Domaine Provence Bio,USA,Andalousie,,Raisins de Table,105.47545930782304,1283.434140455714,Bio Certifié
Cooperative Grains Alliance,Fazenda Brasil,Espagne,Kansas,,Yaourt,333.37850562681666,1961.244665191634,Bio Certifié
Green Valley Farm,Ferme Al Baraka,France,Canterbury,,Carottes,851.129555518311,21826.549255788526,Bio Certifié
Cooperative Grains Alliance,Marché Wholesale Agadir,Brésil,Kansas,,Tomates,199.1613669642585,3314.116893169284,Commerce Équitable
Cooperative Grains Alliance,Fazenda Brasil,Tunisie,Toscane,,Arabica,86.58918637294559,10794.309006563686,Standard
Domaine Provence Bio,Ferme Al Baraka,Brésil,Souss-Massa,,Pommes de terre,148.8405569320979,19251.93117242527,Bio Certifié
Domaine Saada,Fattoria Toscana,Nouvelle-Zélande,São Paulo,,Olives de Table,265.8503311855319,2130.4160370087966,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Maroc,São Paulo,,Deglet Nour,47.75809547952592,3566.54884293369,Premium
Cooperative Grains Alliance,Mercabarna,Espagne,Souss-Massa,,Olives à Huile,33.73455112819323,1784.5785805688906,Standard
Domaine Provence Bio,Ferme Al Baraka,Espagne,Île-de-France,,Yaourt,135.07243155403967,2368.3666852306183,Standard
Green Valley Farm,Fazenda Brasil,Maroc,Californie,,Blé,123.28237095808407,2409.3562435052027,Bio Certifié
Dairy Meadows,Fattoria Toscana,Nouvelle-Zélande,Californie,,Yaourt,343.0438797306049,2642.7256207785285,Bio Certifié
Cooperative Grains Alliance,Hacienda El Sol,Tunisie,Toscane,,Raisins de Table,145.3673572988837,24736.62214972798,Bio Certifié
Green Valley Farm,Hacienda El Sol,Espagne,Canterbury,,Bananes,69.10775993756148,3033.0483691885,Bio Certifié
Union Agricole Méditerranée,Fattoria Toscana,Brésil,Toscane,,Orge,272.21053741904905,12524.18357470342,Premium
Rungis International,Fattoria Toscana,Nouvelle-Zélande,Andalousie,,Fromage,76.05802912520646,421.069832252682,Standard
Green Valley Farm,Fattoria Toscana,Italie,Californie,,Medjool,104.61849153730338,12219.97669326995,Bio Certifié
Fazenda Brasil,Hacienda El Sol,Tunisie,Provence,,Olives de Table,271.82780795738876,1221.3607563855662,Standard
Cooperative Grains Alliance,Domaine Provence Bio,Italie,Souss-Massa,,Robusta,150.70086557205337,5631.02755142341,Bio Certifié
Union Agricole Méditerranée,Fazenda Brasil,France,Provence,,Olives à Huile,240.10368235050692,4063.2887479873434,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,Maroc,Toscane,,Deglet Nour,124.7566169941428,12633.590746542555,Premium
Fattoria Toscana,Domaine Provence Bio,Brésil,Île-de-France,,Raisins de Table,69.78409040854501,1292.2141659560284,Standard
Cooperative Grains Alliance,Green Valley Farm,Maroc,Île-de-France,,Pommes,140.62396410208171,4422.736087164438,Standard
Marché Wholesale Agadir,Domaine Provence Bio,France,Californie,,Orge,76.64037609240395,3537.7738456943744,Bio Certifié
Fattoria Toscana,Ferme Al Baraka,Nouvelle-Zélande,Californie,,Olives à Huile,140.65644100785258,2297.131121529237,Bio Certifié
Domaine Provence Bio,Marché Wholesale Agadir,Maroc,Meknès-Fès,,Raisins de Cuve,252.73704353137236,3744.1768526024753,Premium
Domaine Provence Bio,Mercabarna,Maroc,Canterbury,,Oignons,101.16152229450154,3441.151144172597,Bio Certifié
Rungis International,Green Valley Farm,Brésil,Meknès-Fès,,Raisins de Table,391.7086376503201,5077.603839278636,Bio Certifié
Domaine Provence Bio,Coopérative Oasis,Espagne,Sfax,,Salades,103.02612656569673,2118.4420886256585,Bio Certifié
Domaine Saada,Fazenda Brasil,France,Toscane,,Olives à Huile,149.20116996177146,21771.530859680777,Standard
Dairy Meadows,Hacienda El Sol,France,Andalousie,,Riz,149.24063901028867,21740.739037696243,Premium
Fazenda Brasil,Dairy Meadows,Maroc,Meknès-Fès,,Pommes,105.49328359831875,-345.55981670233245,Standard
Fazenda Brasil,Mercabarna,Maroc,Andalousie,,Olives de Table,200.16141814065068,1077.4231000338978,Premium
Fattoria Toscana,Cooperative Grains Alliance,Maroc,Catalogne,,Olives de Table,1022.5886589718751,27038.866260260933,Bio Certifié
Mercabarna,Green Valley Farm,Espagne,Canterbury,,Olives à Huile,161.16096307549105,3581.003841739949,Bio Certifié
Green Valley Farm,Rungis International,France,Sfax,,Pamplemousses,558.553142132687,5200.440170668217,Bio Certifié
Mercabarna,Domaine Provence Bio,France,Californie,,Pommes,114.83087345681622,3422.307563114822,Standard
Domaine Saada,Domaine Provence Bio,Maroc,Canterbury,,Maïs,144.03947386914479,2699.72383823058,Standard
Domaine Provence Bio,Marché Wholesale Agadir,USA,Provence,,Robusta,110.26542283224373,3403.2993301809374,Premium
Dairy Meadows,Hacienda El Sol,France,São Paulo,,Salades,135.26667263345647,4085.767401688564,Standard
Dairy Meadows,Marché Wholesale Agadir,Espagne,Meknès-Fès,,Lait,247.74926064081228,1637.090077538746,Premium
Marché Wholesale Agadir,Domaine Provence Bio,Espagne,Souss-Massa,,Yaourt,404.5558490591122,1380.860318199733,Premium
Fazenda Brasil,Domaine Saada,Maroc,Californie,,Bananes,-47.54062246197865,1466.9458498788345,Premium
Domaine Saada,Dairy Meadows,Maroc,Marrakech-Safi,,Olives à Huile,106.95008732524605,1597.4746542832256,Bio Certifié
Fattoria Toscana,Mercabarna,Maroc,Toscane,,Salades,71.5079404511664,1967.1615606998396,Bio Certifié
Green Valley Farm,Cooperative Grains Alliance,Nouvelle-Zélande,Meknès-Fès,,Arabica,175.2814708549645,982.6609250808071,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,Brésil,Canterbury,,Citrons,128.60246001642412,14021.78971647792,Commerce Équitable
Green Valley Farm,Hacienda El Sol,Espagne,Marrakech-Safi,,Olives à Huile,135.02625440929955,3775.702614243837,Commerce Équitable
Green Valley Farm,Dairy Meadows,Italie,Californie,,Tomates,255.8953261257804,719.2966940008214,Commerce Équitable
Union Agricole Méditerranée,Union Agricole Méditerranée,USA,Andalousie,,Pommes de terre,61.062511911493395,824.037320518664,Bio Certifié
Green Valley Farm,Domaine Provence Bio,Nouvelle-Zélande,Toscane,,Yaourt,420.7385961127268,4228.853903534874,Bio Certifié
Coopérative Oasis,Union Agricole Méditerranée,Tunisie,Provence,,Olives à Huile,400.225084750231,4460.623724192456,Premium
Dairy Meadows,Marché Wholesale Agadir,France,Toscane,,Orge,357.3154571394683,13011.41599802707,Premium
Mercabarna,Cooperative Grains Alliance,USA,Californie,,Arabica,140.80704889478136,4385.347240837621,Standard
Union Agricole Méditerranée,Marché Wholesale Agadir,Italie,Kansas,,Bananes,153.5001092326244,12758.188969157372,Bio Certifié
Fattoria Toscana,Rungis International,Brésil,São Paulo,,Deglet Nour,251.77086272947054,-83.17784257580206,Standard
Dairy Meadows,Coopérative Oasis,USA,Souss-Massa,,Riz,33.57873712210985,4679.688779757541,Bio Certifié
Dairy Meadows,Green Valley Farm,France,Catalogne,,Medjool,-8.37565845163494,2989.8103646822065,Bio Certifié
Domaine Provence Bio,Fattoria Toscana,Italie,Île-de-France,,Robusta,58.807002526105826,667.5214606539926,Standard
Union Agricole Méditerranée,Coopérative Oasis,Maroc,Californie,,Raisins de Table,153.1623564025252,1654.483136805774,Bio Certifié
Mercabarna,Dairy Meadows,Nouvelle-Zélande,Kansas,,Robusta,104.28213179653218,22794.58765282935,Bio Certifié
Dairy Meadows,Dairy Meadows,France,Marrakech-Safi,,Pommes,77.39084425275334,2075.439550655321,Standard
Domaine Saada,Domaine Provence Bio,Tunisie,Provence,,Salades,582.0872084467655,26454.078397795565,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Maroc,Toscane,,Oranges,485.9138903840782,19188.14875507233,Premium
Hacienda El Sol,Hacienda El Sol,Espagne,Toscane,,Olives de Table,277.3299935542208,2945.459719523212,Standard
Green Valley Farm,Dairy Meadows,Maroc,Provence,,Medjool,7.959574215013667,3502.383858211496,Premium
Rungis International,Fattoria Toscana,France,Meknès-Fès,,Pommes de terre,152.76313001315356,2442.5992410113613,Bio Certifié
Union Agricole Méditerranée,Coopérative Oasis,Tunisie,Île-de-France,,Raisins de Table,81.87368935418968,3129.655014843071,Standard
Fazenda Brasil,Fattoria Toscana,Italie,Canterbury,,Tomates,100.60929694153317,5311.128227866007,Standard
Ferme Al Baraka,Coopérative Oasis,Maroc,Souss-Massa,,Salades,6.594906342634097,1446.311389779372,Standard
Coopérative Oasis,Ferme Al Baraka,Espagne,Souss-Massa,,Citrons,294.78374758067775,3719.5214591557306,Bio Certifié
Green Valley Farm,Domaine Saada,Nouvelle-Zélande,Californie,,Raisins de Table,47.9586145404879,4278.2987591722,Standard
Domaine Provence Bio,Green Valley Farm,Maroc,Kansas,,Fromage,270.4877836183096,2730.4258540774445,Premium
Coopérative Oasis,Mercabarna,Tunisie,Catalogne,,Robusta,120.36398431012663,897.7594644567329,Bio Certifié
Union Agricole Méditerranée,Dairy Meadows,Maroc,Meknès-Fès,,Salades,228.22110792244416,-38.8206439767946,Premium
Domaine Saada,Hacienda El Sol,Maroc,Île-de-France,,Riz,159.6817916114711,1720.5513072872081,Standard
Domaine Saada,Dairy Meadows,Maroc,Toscane,,Orge,150.64432807718507,2454.744474147595,Bio Certifié
Hacienda El Sol,Coopérative Oasis,Italie,São Paulo,,Oranges,81.06352947982357,4716.369425969017,Bio Certifié
Rungis International,Cooperative Grains Alliance,Espagne,Souss-Massa,,Orge,53.98624076837088,25653.127971016365,Premium
Domaine Saada,Fazenda Brasil,Tunisie,Provence,,Medjool,1.4614932050734168,4511.488472593239,Bio Certifié
Marché Wholesale Agadir,Mercabarna,Maroc,Kansas,,Blé,188.36464655457607,9478.02704117067,Standard
