produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Lampe Philips Hue,Sport,Chanel,-22.235268816792455,Soldes -30%,238,Standard,609
Crème L'Oréal,Mode,Philips,31.146608867507837,Aucune,196,Standard,351
Canapé IKEA Ektorp,Sport,Dyson,123.02497080117973,Aucune,163,Standard,408
Yaourt Nature,Beauté,Nike,259.89783507594524,Aucune,363,Première Commande,233
Zara Veste Hiver,Mode,Lindt,695.8634584925874,Soldes -20%,914,Luxe,658
MacBook Air M3,Sport,Philips,387.87211304333107,3 pour 2,545,Budget,356
Ballon Nike,Électronique,Sony,85.67002614941131,Aucune,395,Première Commande,1138
Adidas Survêtement,Alimentation,Décathlon,-73.30891940124432,Aucune,293,Budget,337
Crème L'Oréal,Mode,Adidas,512.1876568755312,Soldes -20%,-16,Standard,228
AirPods Pro,Mode,Philips,-63.100163707551644,Aucune,375,Standard,329
Café Arabica,Beauté,Nike,-72.85652896869775,Promo Flash -25%,25,Premium,425
Ballon Nike,Maison,Décathlon,630.8088031234331,Cyber Monday -35%,1923,Luxe,484
Huile d'Olive Bio,Électronique,Danone,79.18560920378945,Aucune,361,Standard,1704
Adidas Survêtement,Sport,Apple,-0.10246198123756756,2ème à -50%,1020,Premium,398
Crème L'Oréal,Alimentation,Apple,219.19483545843684,Aucune,-105,Budget,1487
Crème L'Oréal,Alimentation,Nike,-84.31143373037361,Aucune,271,Premium,641
Vélo Décathlon,Alimentation,Terra Bio,81.72502442715933,Aucune,551,Budget,284
Lampe Philips Hue,Mode,Sony,621.5848358927144,Soldes -20%,1950,Première Commande,484
Yaourt Nature,Alimentation,Dyson,630.0051811951375,Aucune,229,Premium,106
Canapé IKEA Ektorp,Maison,Nike,420.38239099044125,Aucune,283,Premium,1037
Samsung Galaxy S24,Électronique,Apple,953.4399485331452,Cyber Monday -35%,106,Premium,777
Vélo Décathlon,Électronique,Apple,362.1138083231955,Aucune,773,Premium,491
Crème L'Oréal,Alimentation,Décathlon,-82.92023520646566,Aucune,303,Standard,751
Samsung Galaxy S24,Alimentation,L'Oréal,-117.08438763590567,Aucune,432,Standard,4724
Lampe Philips Hue,Mode,Chanel,-34.00018229902969,Aucune,193,Premium,339
Parfum Chanel N°5,Maison,Nike,71.63408144400375,2ème à -50%,314,Budget,335
Yaourt Nature,Alimentation,Philips,-123.77929653705957,Aucune,320,Budget,796
Zara Veste Hiver,Alimentation,Nike,257.7208725882399,Aucune,351,Budget,151
Ballon Nike,Beauté,Chanel,-11.192344405238572,Aucune,193,Premium,508
Chocolat Lindt,Électronique,Lindt,-83.01704552647908,Soldes -30%,211,Premium,1245
PlayStation 5,Alimentation,Nike,164.94002359043222,Aucune,121,Budget,1765
AirPods Pro,Électronique,Nike,705.2539488979024,Aucune,948,Premium,538
Canapé IKEA Ektorp,Mode,H&M,932.9415144204987,Aucune,752,Premium,274
Canapé IKEA Ektorp,Sport,Philips,-25.82122343500062,Cyber Monday -35%,522,Standard,580
Lampe Philips Hue,Électronique,Sony,19.580934809225834,Promo Flash -25%,1015,Premium,452
Crème L'Oréal,Mode,Lindt,360.61854484094977,Aucune,198,Budget,887
Canapé IKEA Ektorp,Alimentation,Philips,2.9767213704639914,Soldes -20%,1048,Premium,433
Adidas Survêtement,Électronique,Terra Bio,301.28376298228443,Aucune,87,Luxe,196
Café Arabica,Mode,Philips,348.2808503861933,Soldes -20%,436,Premium,2536
Nike Air Max,Sport,Lindt,1043.092061534683,Soldes -20%,146,Première Commande,139
Samsung Galaxy S24,Alimentation,Nike,32.947693449071934,Promo Flash -25%,378,Standard,951
Yaourt Nature,Sport,Nike,139.23431397701654,Aucune,70,Standard,7
Huile d'Olive Bio,Électronique,Apple,343.586899777799,Promo Flash -25%,369,Première Commande,885
Chocolat Lindt,Mode,Philips,-68.86865061548718,Soldes -20%,448,Standard,326
Lampe Philips Hue,Mode,Philips,1302.5387427756978,Aucune,1057,Standard,349
Nike Air Max,Maison,H&M,-12.247370000806136,Aucune,371,Premium,282
Aspirateur Dyson V15,Sport,Philips,603.885401210001,Aucune,-43,Luxe,627
Yaourt Nature,Mode,Dyson,-27.25632610483258,Soldes -20%,306,Standard,401
Lampe Philips Hue,Sport,H&M,1284.5911055657975,Soldes -50%,1253,Standard,302
Chocolat Lindt,Électronique,Décathlon,88.05379457164273,3 pour 2,103,Budget,150
Parfum Chanel N°5,Beauté,Nike,-1.4714415627666142,Soldes -30%,-38,Standard,443
Yaourt Nature,Beauté,Apple,218.92751248917966,Aucune,208,Standard,978
Chocolat Lindt,Maison,Danone,266.9709264781184,Aucune,264,Premium,847
Canapé IKEA Ektorp,Alimentation,Décathlon,-115.58757601623375,Cyber Monday -35%,87,Premium,132
Café Arabica,Maison,Philips,-91.58102267583155,Soldes -20%,359,Budget,458
Vélo Décathlon,Électronique,Danone,284.19567610287277,Aucune,384,Budget,372
Zara Veste Hiver,Électronique,Dyson,42.63569613816617,Promo Flash -25%,311,Budget,1071
Crème L'Oréal,Beauté,L'Oréal,557.6527460097388,Aucune,206,Standard,783
Parfum Chanel N°5,Mode,Chanel,-66.02013786761955,Aucune,839,Premium,885
Lampe Philips Hue,Maison,L'Oréal,1184.6856323083603,Aucune,1076,Standard,278
Parfum Chanel N°5,Beauté,Lindt,837.6826627233428,Black Friday -40%,352,Standard,203
Vélo Décathlon,Mode,Apple,496.8072709774543,Aucune,611,Premium,735
AirPods Pro,Sport,Danone,51.994196746833566,Aucune,347,Luxe,749
Yaourt Nature,Mode,Nike,-16.741439847443814,Aucune,385,Première Commande,729
H&M T-Shirt,Maison,Sony,-13.069661938768434,Aucune,414,Budget,392
Vélo Décathlon,Beauté,Décathlon,-72.6793606906602,Aucune,106,Luxe,973
Yaourt Nature,Électronique,Terra Bio,973.1079257305313,Aucune,334,Première Commande,184
Huile d'Olive Bio,Beauté,Philips,-138.4043871834544,Aucune,293,Premium,471
Crème L'Oréal,Mode,Apple,743.9673405900126,Aucune,286,Standard,345
Adidas Survêtement,Électronique,IKEA,96.43394546369106,Aucune,578,Luxe,788
Lampe Philips Hue,Mode,IKEA,253.23317567488164,3 pour 2,2594,Première Commande,293
Nike Air Max,Maison,Apple,-82.62571041454575,Aucune,291,Standard,503
Zara Veste Hiver,Électronique,Terra Bio,821.8457243472651,Aucune,176,Première Commande,844
Huile d'Olive Bio,Sport,Samsung,704.1215183067114,Aucune,273,Luxe,517
Chocolat Lindt,Alimentation,Samsung,-25.04553583567052,Aucune,794,Luxe,373
Aspirateur Dyson V15,Beauté,Décathlon,-48.693313579945354,Aucune,2223,Standard,923
Café Arabica,Sport,IKEA,890.3490417917822,Aucune,883,Luxe,277
Samsung Galaxy S24,Électronique,Lindt,103.19140870809196,Aucune,715,Luxe,919
Huile d'Olive Bio,Électronique,Samsung,132.22589686061468,Aucune,447,Premium,375
MacBook Air M3,Alimentation,Zara,90.68708589866037,Aucune,195,Premium,1268
MacBook Air M3,Alimentation,Apple,-47.251305320047635,Aucune,306,Budget,255
MacBook Air M3,Alimentation,Nike,937.9634166578361,Aucune,10,Premium,143
Parfum Chanel N°5,Mode,IKEA,6.080885900570742,Aucune,301,Standard,-13
iPhone 15 Pro,Maison,Philips,978.2091019190907,Aucune,536,Premium,178
Nike Air Max,Mode,Chanel,-23.986168797424185,Aucune,1805,Premium,661
H&M T-Shirt,Mode,Dyson,1632.115432683048,Aucune,784,Première Commande,196
Huile d'Olive Bio,Alimentation,Nike,1079.9549965172525,Aucune,321,Budget,254
Nike Air Max,Électronique,Lindt,896.8080225099375,Aucune,318,Premium,1875
Adidas Survêtement,Alimentation,Apple,520.359019067552,Soldes -30%,206,Standard,383
Vélo Décathlon,Alimentation,Décathlon,140.67572960002317,Aucune,230,Standard,250
Lampe Philips Hue,Mode,Décathlon,79.79078284621971,Aucune,457,Luxe,292
Yaourt Nature,Mode,Philips,303.1410392554809,Aucune,2598,Premium,1069
MacBook Air M3,Électronique,Samsung,342.7566480076988,Aucune,95,Standard,772
Adidas Survêtement,Électronique,Dyson,-114.26603460830972,Aucune,500,Budget,1024
Ballon Nike,Maison,Danone,0.7323003605994245,Aucune,281,Luxe,209
Lampe Philips Hue,Sport,Dyson,-18.816874290510555,Soldes -30%,993,Standard,2201
Parfum Chanel N°5,Maison,Lavazza,-62.10108649267346,Aucune,350,Luxe,502
Café Arabica,Électronique,Terra Bio,34.471508190168905,Aucune,190,Premium,424
MacBook Air M3,Maison,Dyson,-150.38342823499835,Aucune,524,Budget,931
Crème L'Oréal,Électronique,Apple,491.8256701389007,Aucune,997,Standard,445
Nike Air Max,Électronique,Sony,-82.88767163514365,Soldes -30%,537,Premium,708
Parfum Chanel N°5,Sport,H&M,334.5251348749464,Aucune,411,Premium,897
Chocolat Lindt,Mode,Zara,-22.097478513134888,Soldes -20%,151,Premium,908
Ballon Nike,Mode,Sony,314.7021254879563,Aucune,919,Budget,4003
Chocolat Lindt,Électronique,Samsung,561.2939088547755,Aucune,223,Premium,240
Samsung Galaxy S24,Électronique,Apple,-52.51439941304575,2ème à -50%,132,Budget,344
Crème L'Oréal,Alimentation,Décathlon,273.5305500115324,Soldes -20%,949,Premium,962
Vélo Décathlon,Mode,Lindt,475.3247329024872,Aucune,253,Budget,942
Samsung Galaxy S24,Sport,Philips,660.9621709872413,Aucune,2592,Standard,456
Parfum Chanel N°5,Mode,Sony,143.95819440662552,Aucune,371,Budget,958
Chocolat Lindt,Mode,IKEA,29.59888807376925,Aucune,148,Luxe,893
Chocolat Lindt,Beauté,Apple,94.76897729636016,Aucune,740,Premium,1121
Zara Veste Hiver,Sport,Samsung,3.33993699649767,Aucune,493,Luxe,360
Zara Veste Hiver,Mode,IKEA,-88.17253346861995,Soldes -30%,802,Premium,1901
Vélo Décathlon,Mode,Philips,-115.88360442728145,Aucune,561,Premium,388
MacBook Air M3,Mode,Nike,526.8309971969336,Aucune,67,Budget,283
Adidas Survêtement,Mode,Sony,490.5150954579202,Black Friday -40%,-38,Luxe,322
Vélo Décathlon,Électronique,Décathlon,294.16435115295565,Aucune,444,Standard,523
Chocolat Lindt,Mode,H&M,245.13043642352443,Soldes -20%,142,Standard,-14
Zara Veste Hiver,Mode,Adidas,531.3266761252586,Aucune,423,Premium,48
Aspirateur Dyson V15,Mode,Nike,-9.804194245391528,Soldes -30%,282,Budget,985
Huile d'Olive Bio,Mode,IKEA,474.4617513700061,Aucune,338,Premium,369
Zara Veste Hiver,Mode,Décathlon,1345.0662136950573,Aucune,409,Standard,271
AirPods Pro,Électronique,Philips,96.40132963976612,Aucune,1569,Standard,440
Parfum Chanel N°5,Mode,Décathlon,129.25195070637199,Black Friday -40%,299,Standard,212
Ballon Nike,Électronique,Apple,458.51082687009284,Promo Flash -25%,470,Standard,1348
Nike Air Max,Maison,Adidas,128.05325025183657,Black Friday -40%,280,Premium,435
Aspirateur Dyson V15,Mode,Nike,-13.746350693450609,Aucune,156,Budget,227
Parfum Chanel N°5,Alimentation,Samsung,330.9147315499538,Promo Flash -25%,375,Standard,396
Huile d'Olive Bio,Mode,H&M,7.200312313771427,Aucune,284,Première Commande,89
Café Arabica,Maison,Samsung,-36.78539660749391,Aucune,123,Luxe,268
Ballon Nike,Alimentation,Décathlon,98.25903514221645,Aucune,101,Standard,252
Nike Air Max,Électronique,Samsung,-98.15776359043741,Soldes -50%,433,Premium,1069
AirPods Pro,Sport,Zara,-54.82409823542616,Soldes -30%,307,Standard,1053
Adidas Survêtement,Sport,Terra Bio,777.5278796693841,Aucune,523,Standard,833
Nike Air Max,Alimentation,Adidas,-37.087734895743196,Aucune,94,Premium,434
Crème L'Oréal,Mode,Apple,-31.355566904796632,Promo Flash -25%,233,Standard,173
PlayStation 5,Alimentation,Adidas,-8.749091615353116,Aucune,553,Premium,899
Nike Air Max,Mode,Adidas,63.5729412984834,Aucune,156,Budget,228
Vélo Décathlon,Mode,Zara,334.4028296690562,Aucune,55,Premium,857
Vélo Décathlon,Mode,Nike,45.7341597596515,Aucune,343,Luxe,518
Yaourt Nature,Électronique,Sony,878.7937424293982,Aucune,512,Luxe,327
Canapé IKEA Ektorp,Mode,Terra Bio,-323.61108229621976,Aucune,31,Budget,1092
Parfum Chanel N°5,Mode,Dyson,-184.74093438604615,Aucune,353,Premium,721
Vélo Décathlon,Électronique,Apple,430.1940285120912,Aucune,395,Luxe,1004
Adidas Survêtement,Mode,Décathlon,-75.75535811674577,Aucune,284,Luxe,96
AirPods Pro,Électronique,IKEA,-38.26478806814873,Aucune,414,Premium,332
Canapé IKEA Ektorp,Mode,H&M,-64.83065715735518,3 pour 2,759,Premium,1267
Chocolat Lindt,Mode,Décathlon,126.66096535738842,Aucune,245,Luxe,373
Huile d'Olive Bio,Électronique,Terra Bio,-175.68180876239836,Aucune,366,Budget,523
Crème L'Oréal,Sport,Adidas,-46.216039066253884,Aucune,201,Standard,97
Crème L'Oréal,Alimentation,Terra Bio,-9.494257056838805,Soldes -20%,173,Premium,262
Zara Veste Hiver,Mode,Nike,66.48045176259109,Aucune,372,Budget,350
Vélo Décathlon,Mode,Dyson,367.6738722396884,Soldes -30%,115,Luxe,207
Aspirateur Dyson V15,Sport,Zara,-64.06406757879522,Aucune,145,Standard,854
Zara Veste Hiver,Mode,Décathlon,312.1091333200901,Aucune,369,Luxe,475
Café Arabica,Sport,Dyson,342.0647708719835,Aucune,88,Premium,1004
Aspirateur Dyson V15,Beauté,H&M,-20.70845660940998,Aucune,552,Budget,614
Chocolat Lindt,Électronique,Nike,97.62733047137286,Aucune,283,Première Commande,421
AirPods Pro,Électronique,Chanel,-52.821128666133674,Aucune,1644,Luxe,429
Aspirateur Dyson V15,Mode,Apple,445.3667613490861,Aucune,539,Standard,1912
Vélo Décathlon,Beauté,Terra Bio,30.980125765472785,Aucune,83,Standard,306
Vélo Décathlon,Mode,Apple,779.2930269856365,Aucune,-27,Standard,-18
Vélo Décathlon,Sport,IKEA,36.22732393297193,Aucune,287,Budget,273
Yaourt Nature,Alimentation,Décathlon,34.77294342205272,Aucune,-97,Standard,263
Yaourt Nature,Alimentation,Décathlon,1421.8774265744205,Aucune,466,Budget,364
Yaourt Nature,Alimentation,L'Oréal,1109.397200963828,Black Friday -40%,478,Standard,394
Crème L'Oréal,Mode,Danone,44.236412159461224,Aucune,50,Standard,851
PlayStation 5,Sport,Sony,1657.4672129774112,Cyber Monday -35%,812,Budget,744
Zara Veste Hiver,Sport,Lavazza,319.57787977131443,Soldes -30%,194,Standard,115
H&M T-Shirt,Mode,Lindt,337.2673151960531,Aucune,306,Standard,130
Nike Air Max,Mode,Philips,121.60045884376581,Aucune,981,Standard,925
PlayStation 5,Mode,Lindt,-33.33296473712285,Soldes -30%,200,Budget,105
AirPods Pro,Alimentation,Apple,350.20813348078593,Aucune,294,Premium,620
Huile d'Olive Bio,Alimentation,Adidas,230.3393764051606,2ème à -50%,823,Standard,560
Ballon Nike,Sport,Adidas,-110.2772557370867,Aucune,1026,Budget,487
MacBook Air M3,Alimentation,Apple,375.1258058974956,Soldes -30%,162,Standard,301
Lampe Philips Hue,Électronique,Apple,393.0769664923639,Aucune,39,Premium,828
Adidas Survêtement,Alimentation,Apple,150.66597552303355,Aucune,526,Luxe,248
Huile d'Olive Bio,Électronique,Philips,624.7988913490128,Aucune,81,Premium,1022
Café Arabica,Alimentation,Lindt,-27.03927047827979,Black Friday -40%,320,Standard,2099
Aspirateur Dyson V15,Alimentation,Adidas,599.3654023877052,Aucune,989,Luxe,509
Canapé IKEA Ektorp,Électronique,H&M,159.25567155501395,Aucune,409,Premium,620
AirPods Pro,Maison,H&M,625.9324919180123,Aucune,-31,Standard,281
AirPods Pro,Beauté,Lindt,330.6046495109834,Aucune,1000,Premium,358
Crème L'Oréal,Beauté,Samsung,87.96337811271009,Aucune,738,Budget,3451
Nike Air Max,Alimentation,Apple,503.6214012791055,Aucune,414,Budget,1568
MacBook Air M3,Alimentation,Sony,487.12901987654675,Aucune,575,Luxe,1975
H&M T-Shirt,Maison,L'Oréal,-94.33450978722874,Aucune,423,Standard,1275
Huile d'Olive Bio,Mode,Adidas,708.2282098819336,Aucune,219,Première Commande,416
Samsung Galaxy S24,Sport,H&M,1.2683581738986476,Aucune,-28,Standard,256
Café Arabica,Beauté,IKEA,528.5204738325922,Soldes -20%,159,Budget,485
Ballon Nike,Sport,Chanel,315.4262967216338,Aucune,-22,Budget,-26
Canapé IKEA Ektorp,Électronique,L'Oréal,22.844874334343956,2ème à -50%,255,Premium,237
Adidas Survêtement,Sport,Lavazza,-95.28366250753322,Aucune,1035,Première Commande,235
Aspirateur Dyson V15,Mode,Danone,181.5649191717791,Aucune,243,Standard,238
Canapé IKEA Ektorp,Alimentation,Samsung,-3.4416036572948485,Cyber Monday -35%,526,Standard,913
MacBook Air M3,Alimentation,Philips,95.49624010644555,Aucune,192,Budget,366
AirPods Pro,Électronique,IKEA,427.09959718629364,Aucune,257,Luxe,228
Huile d'Olive Bio,Électronique,Nike,70.49138218104247,2ème à -50%,328,Première Commande,363
Samsung Galaxy S24,Mode,Nike,-62.706997881079644,Aucune,1628,Premium,963
Ballon Nike,Alimentation,H&M,67.62739205610862,Black Friday -40%,936,Budget,259
AirPods Pro,Électronique,Lindt,150.43593968574783,3 pour 2,447,Luxe,80
Samsung Galaxy S24,Alimentation,Danone,-10.393342873551035,Aucune,107,Luxe,757
Zara Veste Hiver,Mode,Samsung,514.7736712703512,Soldes -20%,-38,Standard,406
AirPods Pro,Maison,Danone,379.5272674897278,Aucune,-5,Premium,493
Yaourt Nature,Sport,Philips,1436.2700593421705,Aucune,258,Luxe,281
Ballon Nike,Alimentation,Dyson,607.212761590951,Promo Flash -25%,478,Premium,2499
Lampe Philips Hue,Électronique,Lindt,608.2447882794113,Aucune,628,Première Commande,395
Lampe Philips Hue,Mode,Adidas,61.73587688658703,Black Friday -40%,3894,Première Commande,88
Ballon Nike,Beauté,Philips,-109.94494003475117,Aucune,425,Standard,506
Vélo Décathlon,Alimentation,Nike,-43.84884681141138,Soldes -30%,472,Budget,517
Huile d'Olive Bio,Alimentation,Philips,1122.2759540313805,Aucune,163,Standard,391
Adidas Survêtement,Sport,Décathlon,516.5514122769306,Soldes -20%,374,Standard,654
Lampe Philips Hue,Sport,Apple,31.695367441878723,Promo Flash -25%,174,Premium,488
Ballon Nike,Électronique,Chanel,536.8641194700481,Promo Flash -25%,1059,Standard,241
Crème L'Oréal,Sport,Apple,21.1698944643378,Promo Flash -25%,233,Luxe,457
Lampe Philips Hue,Électronique,Philips,386.2701894463323,Aucune,1453,Premium,1056
Chocolat Lindt,Maison,Apple,-71.95520364986858,2ème à -50%,702,Premium,423
Chocolat Lindt,Mode,Terra Bio,1515.627328805755,Aucune,371,Luxe,188
H&M T-Shirt,Alimentation,L'Oréal,721.9810749767232,Soldes -30%,406,Budget,305
iPhone 15 Pro,Alimentation,Chanel,523.0976138908006,Soldes -50%,518,Première Commande,301
MacBook Air M3,Alimentation,Chanel,1691.4905964225695,Aucune,257,Premium,446
AirPods Pro,Électronique,L'Oréal,-43.65958412144991,Aucune,326,Luxe,987
Vélo Décathlon,Mode,Lindt,597.313745639756,Aucune,366,Standard,826
PlayStation 5,Sport,Philips,216.6113064038251,3 pour 2,2407,Premium,1568
Canapé IKEA Ektorp,Maison,Nike,22.18932749477135,Soldes -50%,1049,Standard,375
Vélo Décathlon,Électronique,Danone,293.01681249227363,Aucune,76,Premium,189
Zara Veste Hiver,Sport,Adidas,-92.44472215811123,3 pour 2,79,Luxe,725
H&M T-Shirt,Sport,Adidas,7.10679521738696,Soldes -20%,441,Premium,458
Adidas Survêtement,Sport,Adidas,101.08270927875105,Aucune,-88,Budget,1248
Vélo Décathlon,Électronique,Apple,792.5046015568594,Aucune,679,Premium,294
Adidas Survêtement,Électronique,Apple,-0.07078980879256846,Aucune,148,Standard,187
Samsung Galaxy S24,Maison,Adidas,47.351881853184864,Soldes -30%,4170,Standard,279
H&M T-Shirt,Électronique,Adidas,158.49441080132968,Aucune,396,Premium,303
Parfum Chanel N°5,Électronique,Zara,-180.1335270555217,Cyber Monday -35%,405,Premium,419
Parfum Chanel N°5,Beauté,Nike,376.8022648876033,Promo Flash -25%,205,Budget,449
Parfum Chanel N°5,Mode,Apple,196.4664302208397,Aucune,377,Premium,358
iPhone 15 Pro,Sport,Terra Bio,252.30458512998518,Aucune,253,Standard,1128
Samsung Galaxy S24,Alimentation,Nike,-48.89320702688454,Aucune,408,Standard,472
PlayStation 5,Beauté,Nike,62.685025480044864,Aucune,505,Standard,273
Lampe Philips Hue,Électronique,Samsung,49.632542204343345,Aucune,27,Première Commande,290
Adidas Survêtement,Sport,Dyson,-78.12928538532572,Soldes -20%,904,Budget,245
Ballon Nike,Mode,L'Oréal,47.105754300366925,Black Friday -40%,425,Standard,462
Adidas Survêtement,Alimentation,IKEA,-55.970275824756385,Aucune,495,Premium,75
Aspirateur Dyson V15,Sport,Zara,712.2367745067992,Aucune,-6,Luxe,257
AirPods Pro,Mode,Zara,197.81495723870876,Aucune,215,Standard,254
Samsung Galaxy S24,Alimentation,Terra Bio,-81.3801290503988,Aucune,428,Budget,428
MacBook Air M3,Sport,L'Oréal,1034.8054206037643,Soldes -20%,464,Luxe,464
Aspirateur Dyson V15,Mode,Samsung,135.95441318373167,Aucune,187,Premium,379
Adidas Survêtement,Sport,Nike,1324.4623716030917,2ème à -50%,955,Luxe,208
AirPods Pro,Électronique,Lindt,224.80584930423046,Aucune,403,Standard,1247
Huile d'Olive Bio,Électronique,Zara,82.06915985863088,Aucune,1707,Premium,186
Canapé IKEA Ektorp,Électronique,Sony,177.18373254169651,3 pour 2,191,Première Commande,458
Huile d'Olive Bio,Alimentation,IKEA,51.383999137321254,3 pour 2,265,Budget,214
Vélo Décathlon,Électronique,H&M,390.39300186544966,Aucune,304,Luxe,1008
Lampe Philips Hue,Mode,IKEA,750.7860051411583,Aucune,1111,Budget,433
Lampe Philips Hue,Alimentation,Dyson,-104.77284707184066,Soldes -20%,325,Standard,341
MacBook Air M3,Alimentation,Nike,137.91989130823805,Black Friday -40%,904,Standard,2508
Nike Air Max,Sport,Sony,-69.91141310859146,Cyber Monday -35%,363,Première Commande,665
Nike Air Max,Alimentation,Terra Bio,-84.77963823929386,Aucune,351,Budget,446
Crème L'Oréal,Électronique,Zara,-111.93054754068544,Aucune,928,Budget,1117
Lampe Philips Hue,Alimentation,Adidas,-148.15580178128283,Aucune,212,Premium,391
Parfum Chanel N°5,Maison,Chanel,811.9769380007597,Aucune,240,Standard,115
Yaourt Nature,Beauté,Terra Bio,-63.38304764732493,Aucune,242,Premium,476
Ballon Nike,Mode,Apple,-80.96477018848373,Aucune,42,Standard,223
PlayStation 5,Sport,IKEA,38.83555672878316,Aucune,1524,Budget,137
Chocolat Lindt,Électronique,Lindt,-113.18496585913164,Aucune,454,Standard,284
Adidas Survêtement,Mode,Samsung,29.727454478776288,Aucune,1246,Standard,736
Lampe Philips Hue,Mode,Apple,56.646455632511504,Soldes -50%,186,Budget,147
Samsung Galaxy S24,Électronique,Nike,678.0267022418179,Aucune,1028,Budget,353
Adidas Survêtement,Mode,L'Oréal,17.128685493637185,Aucune,1019,Standard,971
Huile d'Olive Bio,Sport,Nike,-75.75247304626248,Soldes -30%,1600,Budget,965
Parfum Chanel N°5,Sport,Nike,394.36502066678287,Aucune,135,Première Commande,930
Parfum Chanel N°5,Électronique,Lindt,-71.31744224348193,Soldes -30%,951,Budget,833
Zara Veste Hiver,Électronique,Samsung,58.33436961610424,Soldes -20%,508,Luxe,970
Canapé IKEA Ektorp,Mode,Danone,-2.7955045453261462,Aucune,180,Premium,297
AirPods Pro,Mode,H&M,12.004572590982335,Aucune,233,Premium,249
Chocolat Lindt,Électronique,Dyson,-46.635909947176074,Soldes -20%,367,Luxe,1024
Nike Air Max,Électronique,Nike,-84.33771348985888,Aucune,204,Première Commande,274
Huile d'Olive Bio,Maison,Danone,-15.667959122403872,Aucune,507,Première Commande,1820
Huile d'Olive Bio,Mode,H&M,-21.35709235645463,Soldes -30%,232,Premium,632
Samsung Galaxy S24,Beauté,H&M,-24.849741723073166,Aucune,278,Budget,122
Nike Air Max,Maison,Adidas,590.7449610868275,Aucune,346,Standard,203
iPhone 15 Pro,Alimentation,Philips,-113.25123751391405,Soldes -30%,1098,Luxe,363
Lampe Philips Hue,Mode,Zara,-114.30459999759427,2ème à -50%,148,Premium,818
Canapé IKEA Ektorp,Alimentation,Sony,384.099947443162,Aucune,374,Premium,258
Aspirateur Dyson V15,Électronique,Philips,-106.74251013482211,Aucune,829,Premium,468
Adidas Survêtement,Beauté,IKEA,-113.08330236745445,Aucune,827,Premium,805
Adidas Survêtement,Sport,H&M,-56.034115391244725,Aucune,223,Standard,74
PlayStation 5,Beauté,Adidas,-48.083446802072615,Cyber Monday -35%,863,Premium,468
Huile d'Olive Bio,Mode,Sony,381.9556185354081,Soldes -30%,636,Première Commande,196
Aspirateur Dyson V15,Mode,Apple,29.857121376224086,Aucune,326,Luxe,917
Yaourt Nature,Électronique,H&M,590.8164760427571,Aucune,730,Premium,400
Adidas Survêtement,Mode,Sony,-19.902962172321963,Aucune,2370,Standard,930
Zara Veste Hiver,Alimentation,H&M,-107.45926876373673,Aucune,450,Premium,563
Chocolat Lindt,Mode,Décathlon,46.31663484689349,Aucune,110,Budget,592
Parfum Chanel N°5,Mode,Samsung,504.29447703355453,Aucune,559,Standard,486
MacBook Air M3,Maison,IKEA,-64.18809307686858,Aucune,-28,Luxe,670
Parfum Chanel N°5,Mode,Sony,406.22253056279635,Soldes -30%,192,Standard,608
Huile d'Olive Bio,Beauté,Sony,14.937387696832047,Aucune,-83,Standard,855
H&M T-Shirt,Mode,Lindt,210.30870517306525,Promo Flash -25%,755,Premium,456
Huile d'Olive Bio,Électronique,Zara,174.73155803374172,Aucune,4130,Premium,2454
PlayStation 5,Mode,Adidas,618.5965500861965,Promo Flash -25%,258,Standard,114
Chocolat Lindt,Alimentation,IKEA,353.8592758217048,Aucune,275,Standard,1102
iPhone 15 Pro,Électronique,Décathlon,-14.593141170289293,Aucune,291,Premium,483
Huile d'Olive Bio,Alimentation,Décathlon,-273.5734721649855,Aucune,28,Budget,931
Huile d'Olive Bio,Électronique,Terra Bio,139.17874883635324,Aucune,598,Premium,1016
PlayStation 5,Maison,Samsung,-120.0132851053466,Aucune,699,Budget,256
Samsung Galaxy S24,Mode,Lavazza,102.75672023528114,Aucune,206,Premium,245
MacBook Air M3,Beauté,Terra Bio,-87.18543576895814,Aucune,-101,Standard,740
AirPods Pro,Alimentation,Apple,194.58814250433562,Aucune,488,Premium,416
H&M T-Shirt,Mode,Samsung,1111.293595795204,Aucune,268,Budget,221
Ballon Nike,Mode,Apple,-55.64008407283151,Aucune,222,Standard,285
Samsung Galaxy S24,Électronique,L'Oréal,-86.56812553923965,Aucune,1643,Premium,227
Vélo Décathlon,Mode,Chanel,-18.551425395978924,Soldes -20%,264,Standard,418
Huile d'Olive Bio,Beauté,Adidas,15.623061368897993,Promo Flash -25%,500,Premium,357
Crème L'Oréal,Maison,Danone,576.9905128206005,Soldes -50%,139,Luxe,580
Huile d'Olive Bio,Alimentation,Nike,-70.33080650934579,Aucune,349,Premium,435
Zara Veste Hiver,Beauté,Lindt,-14.498894997662823,Soldes -30%,253,Budget,234
AirPods Pro,Électronique,Terra Bio,-85.02102025124958,Soldes -30%,2401,Standard,64
Adidas Survêtement,Sport,IKEA,53.08657754907466,Aucune,123,Luxe,233
Samsung Galaxy S24,Électronique,Philips,14.28441818113754,Soldes -30%,44,Luxe,346
Samsung Galaxy S24,Électronique,Zara,781.8883266491052,3 pour 2,329,Luxe,152
Crème L'Oréal,Mode,Terra Bio,776.1839137901329,Soldes -20%,874,Luxe,987
