produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Yaourt Nature,Maison,IKEA,-59.96260928656305,Aucune,2006,Premium,880
Vélo Décathlon,Mode,Philips,740.8990634479683,Aucune,778,Standard,453
Chocolat Lindt,Maison,Nike,-23.45173115095693,Aucune,984,Premium,2348
Vélo Décathlon,Mode,Danone,-48.81607351171185,Aucune,220,Budget,200
Huile d'Olive Bio,Alimentation,Zara,88.45114827046206,Aucune,375,Luxe,607
Ballon Nike,Alimentation,Philips,1005.4502288432518,Aucune,100,Première Commande,166
Adidas Survêtement,Sport,L'Oréal,18.620391992159504,Black Friday -40%,455,Budget,36
Aspirateur Dyson V15,Alimentation,Chanel,1163.8255639112062,Aucune,3069,Luxe,149
Lampe Philips Hue,Beauté,Chanel,1.1933045894389878,Promo Flash -25%,325,Standard,447
Crème L'Oréal,Mode,Adidas,85.66955568889288,Aucune,1066,Standard,570
H&M T-Shirt,Sport,Samsung,53.639679868757355,Aucune,866,Standard,2060
Yaourt Nature,Mode,Zara,1.9399529444885957,Aucune,83,Standard,63
Parfum Chanel N°5,Mode,Dyson,-123.13680704029653,Promo Flash -25%,450,Budget,1045
Canapé IKEA Ektorp,Alimentation,Nike,281.5044646645283,Cyber Monday -35%,327,Standard,450
Ballon Nike,Électronique,Nike,286.0659150694009,Aucune,173,Première Commande,511
Canapé IKEA Ektorp,Électronique,Sony,595.1554134084618,Soldes -20%,151,Standard,1943
Canapé IKEA Ektorp,Mode,Lindt,-56.7355252532859,2ème à -50%,283,Premium,380
Canapé IKEA Ektorp,Mode,Danone,1840.5798416552589,Soldes -20%,458,Standard,1042
Huile d'Olive Bio,Mode,Samsung,466.633377171487,Aucune,455,Luxe,347
iPhone 15 Pro,Sport,Lavazza,5.9452804707895055,Aucune,328,Premium,2323
iPhone 15 Pro,Alimentation,Décathlon,131.8162410889894,Aucune,99,Budget,361
Adidas Survêtement,Mode,Sony,81.28104022617583,Aucune,93,Budget,1011
Parfum Chanel N°5,Électronique,Dyson,156.29401653129293,Soldes -50%,905,Première Commande,468
Samsung Galaxy S24,Mode,Décathlon,-137.69180231364027,Aucune,790,Luxe,457
Vélo Décathlon,Alimentation,Lindt,111.67364732023333,Soldes -30%,498,Budget,415
Samsung Galaxy S24,Mode,Dyson,330.53240623005803,Soldes -20%,456,Standard,729
Café Arabica,Beauté,Lavazza,967.1000665464421,Soldes -20%,251,Luxe,1751
H&M T-Shirt,Sport,L'Oréal,-202.4747428879097,Soldes -50%,915,Budget,318
Aspirateur Dyson V15,Mode,Lavazza,137.11062517275576,Aucune,345,Standard,1909
MacBook Air M3,Mode,Apple,810.7558553938768,Aucune,211,Standard,2031
Huile d'Olive Bio,Électronique,Adidas,44.27955027343643,Aucune,494,Premium,1176
Yaourt Nature,Maison,Nike,1028.1125377698265,Aucune,401,Budget,1723
H&M T-Shirt,Beauté,Sony,56.86101038999268,Aucune,39,Standard,344
Aspirateur Dyson V15,Beauté,Apple,757.3047582957506,Aucune,643,Luxe,382
PlayStation 5,Sport,L'Oréal,620.5403099929844,Aucune,491,Budget,307
Huile d'Olive Bio,Mode,Nike,901.609562212071,Aucune,361,Premium,307
Vélo Décathlon,Mode,Zara,30.544538476881026,Aucune,1119,Premium,1146
Nike Air Max,Maison,Dyson,794.8304442920826,Aucune,199,Luxe,342
Huile d'Olive Bio,Électronique,Décathlon,68.90127824958245,Aucune,1578,Premium,771
Parfum Chanel N°5,Mode,Zara,3.4526244867236073,Aucune,540,Première Commande,1111
AirPods Pro,Sport,Lindt,972.3159042263717,Aucune,114,Luxe,-26
H&M T-Shirt,Électronique,IKEA,411.3130577868425,Black Friday -40%,717,Premium,320
Yaourt Nature,Maison,Chanel,-94.75471081588316,Promo Flash -25%,378,Standard,806
Café Arabica,Alimentation,Apple,763.8307472018593,Aucune,40,Premium,885
Lampe Philips Hue,Électronique,Chanel,11.350016194606411,Black Friday -40%,-99,Standard,99
Ballon Nike,Mode,Décathlon,98.53686658345703,Aucune,263,Standard,677
Chocolat Lindt,Maison,Lavazza,-85.41082567869029,Aucune,764,Standard,897
Nike Air Max,Mode,Nike,24.1415289839411,2ème à -50%,458,Premium,273
Huile d'Olive Bio,Alimentation,Nike,30.748058046412506,Aucune,143,Luxe,367
Huile d'Olive Bio,Maison,Chanel,-131.0709613608791,Aucune,733,Standard,377
MacBook Air M3,Beauté,Zara,346.4391259639245,Aucune,200,Standard,97
H&M T-Shirt,Maison,L'Oréal,469.6349031942931,Aucune,247,Premium,-76
Canapé IKEA Ektorp,Électronique,Dyson,213.96789125077808,Aucune,655,Luxe,678
Adidas Survêtement,Mode,L'Oréal,407.7454819778265,Promo Flash -25%,308,Premium,437
Yaourt Nature,Alimentation,Chanel,353.7538939212211,Aucune,349,Standard,327
Vélo Décathlon,Électronique,Danone,489.76695218612156,Aucune,336,Première Commande,-152
Adidas Survêtement,Électronique,Adidas,219.60611848647284,Aucune,424,Standard,279
H&M T-Shirt,Mode,Apple,-71.67710921008917,Aucune,1267,Luxe,775
iPhone 15 Pro,Électronique,Nike,26.527820853818277,Aucune,156,Premium,19
iPhone 15 Pro,Maison,Terra Bio,-82.36290181476843,Soldes -20%,374,Standard,5454
AirPods Pro,Sport,Terra Bio,-31.9183549128104,Aucune,155,Luxe,983
Vélo Décathlon,Sport,Apple,415.03428329887885,Aucune,293,Premium,428
Lampe Philips Hue,Électronique,Sony,1143.10120636419,Aucune,377,Premium,293
Chocolat Lindt,Beauté,Nike,-99.77217499610421,Promo Flash -25%,35,Budget,59
Ballon Nike,Mode,Apple,452.21423191562366,Aucune,417,Premium,432
Zara Veste Hiver,Maison,L'Oréal,16.306320507432364,Aucune,350,Standard,1645
Samsung Galaxy S24,Sport,Zara,357.3631360263615,Cyber Monday -35%,261,Premium,-14
Zara Veste Hiver,Mode,Zara,16.469946573127515,Aucune,586,Premium,624
Parfum Chanel N°5,Beauté,Danone,20.926251052047494,Aucune,202,Standard,501
Aspirateur Dyson V15,Maison,Dyson,15.696808152027813,Aucune,243,Luxe,1252
Vélo Décathlon,Électronique,Chanel,-28.53818125669426,Promo Flash -25%,479,Standard,227
Café Arabica,Maison,Adidas,188.24863989849985,3 pour 2,363,Standard,563
iPhone 15 Pro,Maison,Décathlon,-77.04282422318792,Aucune,360,Budget,851
Yaourt Nature,Maison,Chanel,1048.8556880788474,Aucune,124,Standard,562
Adidas Survêtement,Électronique,Apple,1115.9921855966354,Aucune,168,Standard,1018
AirPods Pro,Électronique,Chanel,592.8566446617308,Cyber Monday -35%,269,Premium,1074
PlayStation 5,Électronique,Nike,344.61386019235033,Aucune,835,Standard,2322
Zara Veste Hiver,Électronique,Lavazza,282.93787873297634,Aucune,10,Luxe,61
Parfum Chanel N°5,Mode,H&M,166.23201575269755,Black Friday -40%,430,Standard,466
Vélo Décathlon,Électronique,Adidas,549.0543014743062,Soldes -20%,276,Standard,575
Ballon Nike,Mode,Adidas,7.99523376973486,Aucune,-32,Standard,484
Vélo Décathlon,Maison,Dyson,450.83362222258063,Aucune,125,Standard,78
Parfum Chanel N°5,Beauté,Dyson,513.47709795365,Black Friday -40%,509,Standard,767
Vélo Décathlon,Alimentation,Nike,-21.28908192361581,Aucune,-65,Standard,352
Zara Veste Hiver,Électronique,Samsung,166.11976051935542,Soldes -20%,2679,Standard,966
Yaourt Nature,Maison,Lavazza,15.162983144725121,Aucune,664,Budget,421
Samsung Galaxy S24,Sport,Samsung,54.25002329351807,Promo Flash -25%,887,Standard,2394
iPhone 15 Pro,Électronique,Terra Bio,148.8434197056821,Aucune,1003,Luxe,1060
Samsung Galaxy S24,Alimentation,Terra Bio,714.7166210931842,3 pour 2,386,Standard,1104
Vélo Décathlon,Mode,H&M,89.13576799927284,Aucune,327,Premium,1717
Yaourt Nature,Électronique,Terra Bio,438.054652220031,Aucune,534,Standard,376
Zara Veste Hiver,Mode,L'Oréal,332.99314130368964,Aucune,68,Luxe,136
AirPods Pro,Mode,IKEA,135.64138773919618,Soldes -20%,244,Luxe,389
Samsung Galaxy S24,Électronique,Dyson,66.84258412567576,Black Friday -40%,119,Premium,300
AirPods Pro,Électronique,Nike,9.37525795817362,Aucune,175,Standard,218
Café Arabica,Beauté,Terra Bio,15.797242099287189,Aucune,444,Luxe,1978
MacBook Air M3,Électronique,IKEA,-118.00050911665159,Aucune,480,Budget,526
AirPods Pro,Maison,H&M,592.0776278533251,Aucune,91,Luxe,107
PlayStation 5,Électronique,Terra Bio,-102.37275968778255,Soldes -30%,509,Luxe,2152
AirPods Pro,Électronique,Apple,939.5223220574082,Soldes -50%,534,Premium,306
Yaourt Nature,Électronique,Terra Bio,291.3383402187452,Aucune,181,Budget,932
MacBook Air M3,Mode,Dyson,157.24084704456538,Black Friday -40%,485,Premium,218
Adidas Survêtement,Maison,Adidas,94.45932087231554,Soldes -20%,419,Standard,800
Samsung Galaxy S24,Mode,Nike,-67.47733292319973,Aucune,350,Standard,291
Yaourt Nature,Beauté,Dyson,47.03749954222769,Aucune,17,Premium,826
Yaourt Nature,Alimentation,Zara,13.135892847133846,Aucune,793,Luxe,259
AirPods Pro,Sport,Nike,404.06916948301017,Aucune,578,Luxe,378
Vélo Décathlon,Maison,Chanel,926.6907706932521,Aucune,626,Standard,180
Nike Air Max,Électronique,H&M,140.8958423227593,Aucune,223,Luxe,832
Zara Veste Hiver,Électronique,Lindt,773.6072612705784,Aucune,180,Budget,1643
iPhone 15 Pro,Sport,H&M,745.4378708126874,Aucune,2785,Premium,911
Lampe Philips Hue,Mode,Sony,113.68421903672794,3 pour 2,57,Standard,44
Parfum Chanel N°5,Électronique,Chanel,260.2492129380214,Aucune,628,Standard,621
Aspirateur Dyson V15,Électronique,Sony,547.6859171335633,Aucune,203,Budget,749
Ballon Nike,Alimentation,IKEA,42.06341348852255,Aucune,418,Luxe,444
Ballon Nike,Électronique,Philips,707.0244981633666,Soldes -20%,944,Budget,2059
Café Arabica,Maison,Sony,41.147734309227026,Aucune,-98,Budget,40
Canapé IKEA Ektorp,Alimentation,Terra Bio,438.1771265699192,Soldes -20%,302,Première Commande,162
Canapé IKEA Ektorp,Alimentation,Chanel,406.6173279240824,Aucune,241,Premium,285
iPhone 15 Pro,Maison,Apple,45.51621842417785,Aucune,495,Première Commande,63
H&M T-Shirt,Mode,Chanel,221.85601556659216,Black Friday -40%,91,Première Commande,104
Parfum Chanel N°5,Maison,L'Oréal,-38.4229513691898,Aucune,158,Luxe,336
Parfum Chanel N°5,Électronique,Zara,1051.8373246195904,Promo Flash -25%,368,Standard,713
Parfum Chanel N°5,Mode,Danone,579.8834112579507,Aucune,231,Premium,756
Canapé IKEA Ektorp,Beauté,Adidas,469.4435142218059,Aucune,395,Standard,264
Canapé IKEA Ektorp,Alimentation,Sony,29.76410100293168,Cyber Monday -35%,880,Standard,789
Lampe Philips Hue,Mode,IKEA,-20.030190103397942,Aucune,335,Première Commande,322
AirPods Pro,Beauté,Danone,-98.63328637408873,Aucune,423,Budget,394
Parfum Chanel N°5,Sport,Apple,439.3776153700394,Aucune,397,Standard,243
Samsung Galaxy S24,Alimentation,Chanel,1149.8238792060451,3 pour 2,204,Premium,251
Vélo Décathlon,Électronique,Zara,501.2295259360594,Aucune,793,Budget,1008
Zara Veste Hiver,Mode,Apple,944.8376258336216,Aucune,281,Première Commande,319
Ballon Nike,Beauté,Chanel,20.866681396229296,Aucune,234,Standard,1863
MacBook Air M3,Mode,H&M,107.44212732889024,Aucune,128,Premium,438
Yaourt Nature,Mode,Nike,1412.3081375086967,Aucune,461,Standard,316
PlayStation 5,Maison,L'Oréal,281.98623701264955,Black Friday -40%,758,Premium,176
Café Arabica,Sport,Apple,-51.12161129422424,Aucune,270,Budget,103
Ballon Nike,Maison,Décathlon,333.1195717437534,Aucune,916,Première Commande,1349
Aspirateur Dyson V15,Mode,Sony,507.79856703270445,Aucune,212,Budget,440
iPhone 15 Pro,Beauté,Nike,974.3199306640719,Cyber Monday -35%,317,Budget,262
Zara Veste Hiver,Sport,H&M,92.04069985448535,Aucune,598,Budget,517
AirPods Pro,Électronique,Dyson,-68.89460211302921,Aucune,250,Standard,382
Crème L'Oréal,Sport,Lindt,52.97084546688467,Soldes -20%,218,Budget,722
Huile d'Olive Bio,Beauté,Samsung,11.788204772205006,Aucune,164,Budget,194
Parfum Chanel N°5,Maison,Lavazza,-113.92247187322965,Aucune,457,Budget,892
Adidas Survêtement,Mode,Apple,247.3258691362864,Black Friday -40%,-89,Luxe,182
Aspirateur Dyson V15,Électronique,Zara,-23.255287747819523,Aucune,369,Budget,244
Parfum Chanel N°5,Électronique,Adidas,634.9214078784626,Aucune,1140,Standard,485
Canapé IKEA Ektorp,Mode,Adidas,411.33749566957556,Cyber Monday -35%,463,Premium,286
PlayStation 5,Beauté,Nike,85.67317080656078,Aucune,-41,Premium,126
Zara Veste Hiver,Sport,Terra Bio,-58.85181623656011,Soldes -20%,331,Budget,449
MacBook Air M3,Électronique,IKEA,1.492583837850816,Aucune,2376,Standard,494
Lampe Philips Hue,Maison,IKEA,165.9927931372598,Aucune,325,Standard,1987
Canapé IKEA Ektorp,Sport,Lindt,1407.2890267108617,Aucune,325,Budget,369
Ballon Nike,Sport,Terra Bio,439.07233997313404,Aucune,292,Budget,540
Vélo Décathlon,Électronique,Apple,1659.4652682256249,Aucune,489,Standard,435
Lampe Philips Hue,Mode,Samsung,651.585399386727,Cyber Monday -35%,334,Standard,1007
Adidas Survêtement,Mode,Lavazza,128.3347397107957,Aucune,827,Standard,2329
Vélo Décathlon,Électronique,Adidas,388.2134965855136,Soldes -50%,214,Standard,274
Lampe Philips Hue,Sport,L'Oréal,448.62128045349766,Soldes -20%,158,Premium,185
Parfum Chanel N°5,Mode,Apple,203.95015857623392,Aucune,4476,Standard,414
Samsung Galaxy S24,Mode,Décathlon,724.5824235547421,Black Friday -40%,78,Standard,196
MacBook Air M3,Maison,Apple,-193.46876468306328,Aucune,569,Première Commande,335
Ballon Nike,Alimentation,Terra Bio,148.21380101507873,3 pour 2,354,Standard,1178
AirPods Pro,Alimentation,Décathlon,543.821239892053,Aucune,352,Première Commande,699
PlayStation 5,Mode,Décathlon,421.1101236449656,Aucune,-2,Standard,127
Adidas Survêtement,Sport,Décathlon,-101.62481415609653,Aucune,855,Budget,135
Parfum Chanel N°5,Électronique,L'Oréal,-169.15008169659808,Soldes -30%,378,Budget,636
Nike Air Max,Mode,Lindt,314.43468063644536,Black Friday -40%,71,Budget,507
Canapé IKEA Ektorp,Alimentation,Apple,-53.346982494632925,Aucune,133,Budget,305
Huile d'Olive Bio,Mode,Sony,1040.8935922864493,Aucune,-71,Standard,323
Crème L'Oréal,Mode,Samsung,470.9453526337562,Aucune,884,Budget,1073
MacBook Air M3,Beauté,Chanel,94.04982763510971,Aucune,59,Standard,336
Lampe Philips Hue,Maison,Terra Bio,135.35761677744017,Soldes -20%,445,Standard,2080
iPhone 15 Pro,Électronique,Philips,662.9177653463457,Aucune,192,Premium,1768
Canapé IKEA Ektorp,Alimentation,Dyson,77.75940035721214,Aucune,312,Première Commande,504
Vélo Décathlon,Électronique,L'Oréal,600.5726523494951,Aucune,353,Budget,993
Huile d'Olive Bio,Beauté,Sony,-18.143380478012944,Aucune,169,Standard,480
Crème L'Oréal,Beauté,Décathlon,65.5590304365744,Aucune,222,Standard,246
Zara Veste Hiver,Maison,Adidas,504.2846196972264,Aucune,349,Budget,2389
Lampe Philips Hue,Alimentation,Zara,62.574739630094356,Soldes -50%,405,Standard,1004
Aspirateur Dyson V15,Beauté,Sony,432.31792566291017,Aucune,-36,Budget,243
Aspirateur Dyson V15,Alimentation,Zara,659.847177734674,Aucune,2310,Luxe,905
Samsung Galaxy S24,Beauté,Nike,59.53359500189288,Aucune,159,Standard,785
Nike Air Max,Alimentation,H&M,93.72037871558234,Aucune,830,Premium,444
Samsung Galaxy S24,Mode,Chanel,926.7015554673925,Aucune,473,Première Commande,351
Ballon Nike,Alimentation,H&M,1026.2288143154042,Aucune,446,Première Commande,390
iPhone 15 Pro,Beauté,Décathlon,50.42559780976386,Aucune,364,Premium,525
Café Arabica,Mode,IKEA,1120.4481106532955,Aucune,1132,Budget,170
Zara Veste Hiver,Alimentation,Zara,1.4599346492168124,Aucune,158,Budget,99
Vélo Décathlon,Beauté,Philips,44.00745396198033,Aucune,229,Budget,478
PlayStation 5,Électronique,Décathlon,732.43515511873,Soldes -20%,67,Budget,436
Huile d'Olive Bio,Mode,L'Oréal,60.05510991358923,Cyber Monday -35%,483,Premium,52
AirPods Pro,Maison,IKEA,487.2393212361278,Soldes -20%,209,Standard,539
Zara Veste Hiver,Alimentation,Sony,-91.208285886147,Aucune,204,Première Commande,892
Adidas Survêtement,Alimentation,Chanel,634.9494857821312,Aucune,311,Budget,915
Nike Air Max,Électronique,IKEA,173.72829210413545,Aucune,290,Standard,288
Crème L'Oréal,Beauté,Apple,105.6479284731769,Aucune,314,Luxe,305
Zara Veste Hiver,Alimentation,Apple,1231.364904247573,2ème à -50%,411,Standard,2463
Lampe Philips Hue,Maison,Lavazza,58.76888598798959,Soldes -20%,72,Standard,197
MacBook Air M3,Électronique,Philips,341.0272743065477,Aucune,506,Premium,867
