exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Ferme Al Baraka,Ferme Al Baraka,France,Île-de-France,0.0,Raisins de Cuve,1097.340363173574,5057.6297927396645,Bio Certifié
Union Agricole Méditerranée,Rungis International,Maroc,Provence,0.0,Maïs,77.70910831817083,4509.299937514583,Standard
Dairy Meadows,Ferme Al Baraka,Tunisie,São Paulo,0.0,Olives à Huile,1351.7444535264538,11738.198733365734,Bio Certifié
Coopérative Oasis,Coopérative Oasis,Italie,Sfax,0.0,Tomates,-8.808858609859236,12843.296444346246,Standard
Green Valley Farm,Ferme Al Baraka,France,São Paulo,0.0,Arabica,245.91854862768525,4132.174822954391,Bio Certifié
Marché Wholesale Agadir,Cooperative Grains Alliance,Maroc,São Paulo,0.0,Raisins de Cuve,102.47075574969969,3787.976618601281,Bio Certifié
Rungis International,Fazenda Brasil,Nouvelle-Zélande,Canterbury,0.0,Bananes,184.6594154903797,3357.3725708914108,Standard
Marché Wholesale Agadir,Ferme Al Baraka,USA,Provence,0.0,Medjool,1230.916362649281,3214.187502272204,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,Maroc,Catalogne,0.0,Pommes,71.56243232161388,2712.125138222898,Premium
Dairy Meadows,Dairy Meadows,USA,Kansas,0.0,Oignons,4.676248163031197,4973.891614047328,Bio Certifié
Rungis International,Dairy Meadows,France,Californie,0.0,Maïs,162.86064897261434,13348.954222285536,Standard
Union Agricole Méditerranée,Domaine Saada,Maroc,Marrakech-Safi,0.0,Maïs,252.63778852424144,1510.4197878576315,Standard
Mercabarna,Domaine Saada,Italie,Kansas,0.0,Pommes,163.75034603054496,20288.968043128334,Premium
Domaine Provence Bio,Domaine Provence Bio,Maroc,Meknès-Fès,0.0,Blé,114.27782322996416,2690.499680991961,Standard
Fazenda Brasil,Fattoria Toscana,Maroc,Kansas,0.0,Arabica,23.79007365172796,2080.3910156928328,Standard
Union Agricole Méditerranée,Ferme Al Baraka,Espagne,Marrakech-Safi,0.0,Tomates,82.13175493654694,3108.5988647960107,Bio Certifié
Domaine Saada,Rungis International,USA,Canterbury,0.0,Pamplemousses,3.6987998955750925,1073.5179801258687,Commerce Équitable
Marché Wholesale Agadir,Mercabarna,France,Canterbury,0.0,Olives à Huile,40.65541076572604,2850.518650841521,Bio Certifié
Rungis International,Domaine Saada,Tunisie,Provence,0.0,Mandarines,858.1963696612258,13812.268555014723,Standard
Domaine Provence Bio,Dairy Meadows,Italie,Kansas,0.0,Olives à Huile,432.7947084402435,842.3976285651738,Bio Certifié
Domaine Saada,Hacienda El Sol,USA,Californie,0.0,Mandarines,751.1944257575502,1477.7930289394858,Bio Certifié
Ferme Al Baraka,Hacienda El Sol,USA,Kansas,0.0,Oranges,134.48344360192388,20478.601413070166,Premium
Green Valley Farm,Fattoria Toscana,Brésil,Californie,0.0,Bananes,78.20432609269913,5625.735437679068,Bio Certifié
Rungis International,Cooperative Grains Alliance,USA,Sfax,0.0,Riz,83.71236758324103,5298.2700051599495,Bio Certifié
Ferme Al Baraka,Dairy Meadows,Espagne,Meknès-Fès,0.0,Deglet Nour,46.77980749133801,687.4851360932331,Standard
Dairy Meadows,Union Agricole Méditerranée,USA,São Paulo,0.0,Arabica,116.14682694201991,2714.6030464339356,Premium
Domaine Saada,Green Valley Farm,Espagne,Île-de-France,0.0,Fromage,97.23992063222371,4491.520736128654,Standard
Ferme Al Baraka,Fazenda Brasil,Maroc,Marrakech-Safi,0.0,Mandarines,61.18008929220018,10536.205415706763,Standard
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Île-de-France,0.0,Riz,249.72241671610607,3240.5236267255495,Bio Certifié
Union Agricole Méditerranée,Domaine Saada,Espagne,Meknès-Fès,0.0,Blé,40.66005469239195,23032.706060999746,Bio Certifié
Rungis International,Coopérative Oasis,Maroc,São Paulo,0.0,Yaourt,810.2751771458386,1861.2525635282695,Premium
Green Valley Farm,Coopérative Oasis,France,Kansas,0.0,Raisins de Cuve,296.422646419263,1126.4672417392173,Bio Certifié
Green Valley Farm,Mercabarna,Espagne,Souss-Massa,0.0,Mandarines,144.8786781853128,3815.38481579509,Premium
Fazenda Brasil,Mercabarna,France,Canterbury,0.0,Carottes,254.49152315989258,3501.936296872367,Bio Certifié
Fattoria Toscana,Fattoria Toscana,USA,Souss-Massa,0.0,Olives à Huile,79.64129740657596,77.29086241855816,Bio Certifié
Domaine Provence Bio,Cooperative Grains Alliance,Espagne,Toscane,0.0,Riz,167.64192656023008,4394.37600827024,Commerce Équitable
Green Valley Farm,Green Valley Farm,Nouvelle-Zélande,Marrakech-Safi,0.0,Olives à Huile,600.5018630428171,1319.5536793428455,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,France,Sfax,0.0,Olives de Table,46.484589403478736,17013.99505068166,Bio Certifié
Union Agricole Méditerranée,Rungis International,Nouvelle-Zélande,Provence,0.0,Raisins de Table,184.25620715357982,853.9283607513808,Bio Certifié
Domaine Provence Bio,Fattoria Toscana,Espagne,Catalogne,0.0,Pommes,44.53721685981806,1154.676109638965,Standard
Green Valley Farm,Coopérative Oasis,France,Souss-Massa,0.0,Mandarines,177.00700216190472,3547.9870215747733,Standard
Cooperative Grains Alliance,Mercabarna,USA,Sfax,0.0,Citrons,125.5749779419017,1249.6686982342394,Bio Certifié
Ferme Al Baraka,Dairy Meadows,USA,Californie,0.0,Carottes,256.2013904467714,4886.5750884317395,Standard
Domaine Provence Bio,Rungis International,Brésil,Catalogne,0.0,Riz,50.09234921554845,4204.210022065557,Standard
Fazenda Brasil,Dairy Meadows,Italie,Souss-Massa,0.0,Oignons,-4.105495798795552,2153.451985482561,Standard
Hacienda El Sol,Domaine Provence Bio,Maroc,Californie,0.0,Pommes,138.86613082591478,23187.724081867796,Standard
Hacienda El Sol,Fattoria Toscana,Espagne,Souss-Massa,0.0,Mandarines,1.0694505568393424,23906.301867090893,Bio Certifié
Rungis International,Cooperative Grains Alliance,France,Californie,0.0,Citrons,111.15396371345516,5330.597031077032,Standard
Mercabarna,Green Valley Farm,France,Canterbury,0.0,Riz,90.49722307872301,2993.0137925384734,Premium
Ferme Al Baraka,Fazenda Brasil,Maroc,Souss-Massa,0.0,Raisins de Cuve,175.20394326117042,3397.1127200762567,Bio Certifié
Marché Wholesale Agadir,Domaine Provence Bio,Nouvelle-Zélande,Canterbury,0.0,Salades,653.3498678923407,3561.997514278257,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Canterbury,0.0,Raisins de Cuve,219.0144167691373,1550.4199936458278,Bio Certifié
Green Valley Farm,Marché Wholesale Agadir,France,Californie,0.0,Salades,70.61675323074721,2803.590186838991,Commerce Équitable
Coopérative Oasis,Fattoria Toscana,Nouvelle-Zélande,Marrakech-Safi,0.0,Fromage,-46.262183963570756,3165.0821625311546,Standard
Cooperative Grains Alliance,Rungis International,Maroc,Californie,0.0,Olives à Huile,278.9073990187742,3362.756981172499,Commerce Équitable
Mercabarna,Mercabarna,France,Californie,0.0,Fromage,235.03456055380272,-256.8261738333995,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Italie,Californie,0.0,Raisins de Cuve,47.049861874968045,2685.304267822924,Bio Certifié
Domaine Provence Bio,Hacienda El Sol,Nouvelle-Zélande,Provence,0.0,Raisins de Cuve,256.8781439940844,2442.7022978986606,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Espagne,Sfax,0.0,Orge,1387.8014788730534,11138.639294256143,Standard
Hacienda El Sol,Domaine Saada,Espagne,Canterbury,0.0,Robusta,137.59913519050735,2775.823043893429,Standard
Dairy Meadows,Fattoria Toscana,Espagne,Kansas,0.0,Olives à Huile,121.4823405838692,3812.009484719536,Standard
Fattoria Toscana,Rungis International,Italie,Souss-Massa,0.0,Beurre,59.0625012597104,4156.272693253864,Premium
Dairy Meadows,Green Valley Farm,Nouvelle-Zélande,Meknès-Fès,0.0,Fromage,0.2489041014306963,2936.7023323663634,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,Maroc,São Paulo,0.0,Raisins de Table,98.89633456920976,16627.700964830103,Standard
Hacienda El Sol,Dairy Meadows,France,São Paulo,0.0,Raisins de Cuve,144.61776724696313,2847.594552307113,Premium
Domaine Saada,Coopérative Oasis,Italie,Île-de-France,0.0,Olives de Table,102.54397513908896,2179.5893994315793,Bio Certifié
Fattoria Toscana,Coopérative Oasis,Nouvelle-Zélande,São Paulo,0.0,Bananes,293.85936573458184,5334.165401706499,Premium
Fazenda Brasil,Ferme Al Baraka,Espagne,Andalousie,0.0,Robusta,248.88447596072012,5003.46117960998,Standard
Domaine Saada,Green Valley Farm,Italie,São Paulo,0.0,Mandarines,90.33310199215492,3159.7258492897076,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,Brésil,Provence,0.0,Oignons,242.60143494154443,1383.7860401341138,Bio Certifié
Ferme Al Baraka,Domaine Provence Bio,Nouvelle-Zélande,Californie,0.0,Arabica,68.80144917774021,2498.352680528131,Premium
Domaine Provence Bio,Rungis International,Espagne,Californie,0.0,Robusta,81.97915144092657,1075.3204661167556,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Espagne,Californie,0.0,Oranges,96.25519848151384,2858.1603658955673,Bio Certifié
Dairy Meadows,Coopérative Oasis,France,Marrakech-Safi,0.0,Oignons,89.18940071318909,2501.442693268924,Standard
Cooperative Grains Alliance,Marché Wholesale Agadir,Maroc,Île-de-France,0.0,Bananes,160.1569807087676,3762.956321482424,Commerce Équitable
Rungis International,Domaine Saada,Brésil,Catalogne,0.0,Medjool,123.32643754624662,3997.247010288307,Commerce Équitable
Ferme Al Baraka,Dairy Meadows,France,Provence,0.0,Raisins de Table,250.94555845110915,3938.626995880892,Bio Certifié
Domaine Saada,Fattoria Toscana,Maroc,Île-de-France,0.0,Bananes,121.34388778622454,2419.647252352719,Premium
Dairy Meadows,Union Agricole Méditerranée,Espagne,Canterbury,0.0,Pamplemousses,-13.56516567987331,24385.624652472492,Bio Certifié
Dairy Meadows,Marché Wholesale Agadir,Maroc,Kansas,0.0,Tomates,72.25026754157983,5041.782532187702,Bio Certifié
Domaine Provence Bio,Green Valley Farm,Maroc,Kansas,0.0,Robusta,124.92739585990839,27843.134062874404,Premium
Domaine Saada,Marché Wholesale Agadir,USA,Kansas,0.0,Riz,66.20190419337564,4601.115559291712,Commerce Équitable
Ferme Al Baraka,Cooperative Grains Alliance,Nouvelle-Zélande,Andalousie,0.0,Salades,127.11634105634448,-99.35550242390673,Premium
Domaine Provence Bio,Dairy Meadows,France,Californie,0.0,Tomates,145.7666906202783,1442.3604200725033,Bio Certifié
Green Valley Farm,Dairy Meadows,Italie,Île-de-France,0.0,Pommes de terre,137.9767336797678,14004.118911327761,Premium
Domaine Saada,Fattoria Toscana,Nouvelle-Zélande,Toscane,0.0,Raisins de Table,168.94755761124338,3616.3508103049644,Standard
Fattoria Toscana,Ferme Al Baraka,France,Provence,0.0,Olives de Table,198.191233656986,5078.774441473221,Standard
Domaine Saada,Mercabarna,Espagne,Souss-Massa,0.0,Pommes,146.35841661706453,2950.6736500413363,Commerce Équitable
Fattoria Toscana,Marché Wholesale Agadir,Espagne,Californie,0.0,Yaourt,935.2671070028791,4751.297390936913,Premium
Fattoria Toscana,Mercabarna,Brésil,Sfax,0.0,Tomates,686.6508443110017,2009.7294393511131,Bio Certifié
Cooperative Grains Alliance,Dairy Meadows,USA,São Paulo,0.0,Riz,46.08549895214608,1446.3977441079726,Standard
Hacienda El Sol,Ferme Al Baraka,Maroc,Californie,0.0,Tomates,41.96532792226307,5910.73330062123,Standard
Fazenda Brasil,Marché Wholesale Agadir,Maroc,Toscane,0.0,Bananes,64.83065924517712,1330.255069713999,Standard
Mercabarna,Domaine Provence Bio,Maroc,Andalousie,0.0,Oignons,21.303401642232302,3854.15615271039,Standard
Fattoria Toscana,Hacienda El Sol,Espagne,Sfax,0.0,Blé,133.84192641722956,3246.0154501104744,Premium
Rungis International,Cooperative Grains Alliance,France,Californie,0.0,Raisins de Cuve,136.53072937590557,11757.772793240694,Standard
Domaine Saada,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Raisins de Cuve,86.05141908097309,2748.1809152617666,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,Maroc,Californie,0.0,Oranges,191.50087061079918,3612.1127745869217,Standard
Ferme Al Baraka,Green Valley Farm,Brésil,Canterbury,0.0,Olives de Table,196.49563289496697,2675.615658495697,Bio Certifié
Domaine Provence Bio,Rungis International,Maroc,Andalousie,0.0,Deglet Nour,497.4316998277494,2713.453688724314,Bio Certifié
Domaine Saada,Fazenda Brasil,Italie,Kansas,0.0,Medjool,545.2945200646163,1054.564172843483,Premium
Domaine Provence Bio,Coopérative Oasis,France,Provence,0.0,Blé,14.270679291393598,1577.2687056691811,Bio Certifié
Domaine Provence Bio,Cooperative Grains Alliance,Espagne,Provence,0.0,Pommes de terre,223.80694974110628,24836.907966635685,Bio Certifié
Green Valley Farm,Dairy Meadows,Espagne,Canterbury,0.0,Salades,154.19255784322053,5043.745050502494,Bio Certifié
Domaine Provence Bio,Domaine Saada,Brésil,Sfax,0.0,Raisins de Cuve,157.02969445886006,2051.9200036027632,Bio Certifié
Union Agricole Méditerranée,Coopérative Oasis,Espagne,Kansas,0.0,Pommes,367.89862004655214,3318.539098966998,Standard
Fattoria Toscana,Dairy Meadows,Brésil,Catalogne,0.0,Pommes,202.5254106411753,4848.023320417445,Standard
Fazenda Brasil,Fattoria Toscana,Nouvelle-Zélande,Souss-Massa,0.0,Raisins de Cuve,143.75050192818165,1480.39492089555,Standard
Coopérative Oasis,Coopérative Oasis,Brésil,Californie,0.0,Yaourt,61.956305777397496,2354.500240654649,Standard
Green Valley Farm,Rungis International,USA,São Paulo,0.0,Riz,139.71033815321675,2237.3322154495504,Standard
Union Agricole Méditerranée,Hacienda El Sol,France,Toscane,0.0,Robusta,182.5870189365744,2713.2760102378024,Standard
Rungis International,Ferme Al Baraka,Maroc,Canterbury,0.0,Riz,130.27437700082353,2156.8363736614783,Premium
Fazenda Brasil,Green Valley Farm,France,Souss-Massa,0.0,Pamplemousses,52.35085774669032,20533.79602177153,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Maroc,Kansas,0.0,Pommes de terre,9.169485306383379,3039.3004814496735,Standard
Domaine Provence Bio,Union Agricole Méditerranée,Italie,Canterbury,0.0,Medjool,230.4528422934722,3187.080932942214,Standard
Green Valley Farm,Ferme Al Baraka,USA,Souss-Massa,0.0,Maïs,208.70771085740554,3136.3469947974672,Premium
Cooperative Grains Alliance,Ferme Al Baraka,France,São Paulo,0.0,Yaourt,1149.942396882258,2878.4912595037313,Standard
Coopérative Oasis,Ferme Al Baraka,Espagne,Marrakech-Safi,0.0,Orge,-19.515674000908426,1334.5622534486167,Premium
Ferme Al Baraka,Fazenda Brasil,France,Souss-Massa,0.0,Robusta,24.08000015334632,1206.333911268924,Bio Certifié
Domaine Saada,Domaine Provence Bio,Espagne,Californie,0.0,Orge,1312.6168691095613,12944.23030036076,Premium
Coopérative Oasis,Green Valley Farm,Tunisie,São Paulo,0.0,Orge,140.77911406597016,4448.159658756712,Bio Certifié
Ferme Al Baraka,Rungis International,Maroc,Californie,0.0,Medjool,103.89581776336027,5180.566518760018,Bio Certifié
Ferme Al Baraka,Marché Wholesale Agadir,Espagne,São Paulo,0.0,Olives de Table,583.2894567515169,743.062958261237,Bio Certifié
Rungis International,Fazenda Brasil,Espagne,Île-de-France,0.0,Pommes de terre,194.37975251386135,3153.8553924768403,Premium
Fazenda Brasil,Fazenda Brasil,Tunisie,Californie,0.0,Robusta,162.85367652956748,3691.440107260625,Bio Certifié
Union Agricole Méditerranée,Domaine Provence Bio,Espagne,Marrakech-Safi,0.0,Carottes,87.2434294296207,3480.330693866249,Standard
Cooperative Grains Alliance,Fazenda Brasil,USA,Toscane,0.0,Carottes,492.3133406739715,5353.543541617734,Premium
Domaine Saada,Ferme Al Baraka,Nouvelle-Zélande,Souss-Massa,0.0,Raisins de Cuve,89.03705545383454,2877.5806572603597,Premium
Fazenda Brasil,Domaine Provence Bio,Espagne,Californie,0.0,Arabica,98.09726900506763,4870.630179514437,Premium
Domaine Saada,Dairy Meadows,Italie,Canterbury,0.0,Medjool,153.7797845828584,1865.5421139829828,Standard
Union Agricole Méditerranée,Marché Wholesale Agadir,Tunisie,Toscane,0.0,Olives à Huile,264.53980157631133,3266.0127497573994,Premium
Domaine Saada,Marché Wholesale Agadir,Tunisie,Provence,0.0,Raisins de Table,128.18699987821643,19624.7311963155,Bio Certifié
Green Valley Farm,Hacienda El Sol,Italie,Souss-Massa,0.0,Olives à Huile,54.676183339348555,5520.536501584598,Bio Certifié
Green Valley Farm,Fazenda Brasil,Maroc,Catalogne,0.0,Arabica,208.71694779513922,1479.3347602937765,Bio Certifié
Rungis International,Fazenda Brasil,Maroc,Île-de-France,0.0,Olives à Huile,158.5265766272108,3200.6452383845444,Premium
Fattoria Toscana,Dairy Meadows,Nouvelle-Zélande,Meknès-Fès,0.0,Raisins de Cuve,604.4838935069323,3729.254383577644,Bio Certifié
Dairy Meadows,Domaine Provence Bio,Tunisie,Marrakech-Safi,0.0,Bananes,94.06201805990898,2623.0149095423285,Bio Certifié
Hacienda El Sol,Domaine Provence Bio,USA,Canterbury,0.0,Maïs,134.87631338397324,1227.548339221071,Bio Certifié
Marché Wholesale Agadir,Rungis International,Espagne,Californie,0.0,Arabica,32.545315830231615,3883.5356756774117,Standard
Dairy Meadows,Mercabarna,France,Kansas,0.0,Tomates,525.9439038388731,27006.026937884722,Commerce Équitable
Rungis International,Green Valley Farm,Espagne,Meknès-Fès,0.0,Bananes,165.3377445538412,1216.189456424955,Bio Certifié
Fattoria Toscana,Marché Wholesale Agadir,Nouvelle-Zélande,Provence,0.0,Raisins de Cuve,143.6283968008887,4052.743472930526,Premium
Dairy Meadows,Hacienda El Sol,Italie,Souss-Massa,0.0,Raisins de Cuve,141.27913527074347,17702.48586429467,Premium
Domaine Provence Bio,Fattoria Toscana,Maroc,Meknès-Fès,0.0,Maïs,140.93645858476617,2310.8929596828975,Bio Certifié
Hacienda El Sol,Marché Wholesale Agadir,Italie,São Paulo,0.0,Olives à Huile,362.41632597288486,3847.9885180203164,Bio Certifié
Ferme Al Baraka,Union Agricole Méditerranée,France,Meknès-Fès,0.0,Pommes de terre,-29.332734012521236,857.8296424047137,Premium
Rungis International,Domaine Provence Bio,Espagne,Toscane,0.0,Riz,422.71027351766355,1561.5634771984196,Standard
Green Valley Farm,Cooperative Grains Alliance,Espagne,Île-de-France,0.0,Beurre,32.949797420831494,2799.2311749544697,Bio Certifié
Hacienda El Sol,Dairy Meadows,Maroc,São Paulo,0.0,Pommes,110.27541841475701,698.7842511527198,Bio Certifié
Fattoria Toscana,Green Valley Farm,France,Canterbury,0.0,Riz,210.48604496176998,2122.9894763605053,Commerce Équitable
Domaine Saada,Rungis International,France,Canterbury,0.0,Pommes de terre,155.69068832235592,2505.8929112994647,Bio Certifié
Dairy Meadows,Hacienda El Sol,France,Californie,0.0,Fromage,252.53818731226056,3609.406374534329,Bio Certifié
Green Valley Farm,Fazenda Brasil,Maroc,Marrakech-Safi,0.0,Deglet Nour,102.71869687293349,3915.472893468618,Commerce Équitable
Fattoria Toscana,Fazenda Brasil,France,Californie,0.0,Salades,633.864605067025,26124.99831287971,Bio Certifié
Coopérative Oasis,Marché Wholesale Agadir,Espagne,Sfax,0.0,Courgettes,198.70391495580935,14370.73494971242,Standard
Fazenda Brasil,Coopérative Oasis,Maroc,Canterbury,0.0,Mandarines,190.11988591040597,12215.505259720707,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,USA,Californie,0.0,Olives de Table,205.31374450296835,4516.591276805944,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,Nouvelle-Zélande,Sfax,0.0,Citrons,127.17236087914512,2514.206279045723,Premium
Domaine Saada,Fattoria Toscana,USA,São Paulo,0.0,Pommes,271.52222447646716,2417.983367359241,Standard
Mercabarna,Dairy Meadows,Espagne,Meknès-Fès,0.0,Maïs,117.48549245602808,1597.5173969687173,Bio Certifié
Marché Wholesale Agadir,Fazenda Brasil,Maroc,Sfax,0.0,Deglet Nour,-9.322892799221343,10877.385692016422,Bio Certifié
Dairy Meadows,Dairy Meadows,France,Provence,0.0,Deglet Nour,37.625973820190566,725.0179619046066,Bio Certifié
Domaine Provence Bio,Dairy Meadows,Tunisie,Meknès-Fès,0.0,Deglet Nour,277.19312723685937,3335.5291287635264,Premium
Mercabarna,Cooperative Grains Alliance,USA,Toscane,0.0,Olives à Huile,123.54732104893884,2128.3255385659345,Premium
Ferme Al Baraka,Union Agricole Méditerranée,France,Catalogne,0.0,Pommes,159.14807846879742,59.87302503466708,Standard
Fazenda Brasil,Dairy Meadows,Nouvelle-Zélande,Andalousie,0.0,Olives à Huile,237.00534127915353,5255.745353749514,Bio Certifié
Union Agricole Méditerranée,Domaine Provence Bio,Italie,Meknès-Fès,0.0,Raisins de Cuve,218.8048137744738,1997.1834489709413,Bio Certifié
Ferme Al Baraka,Mercabarna,Nouvelle-Zélande,Meknès-Fès,0.0,Lait,133.32345961336475,7992.755004243422,Standard
Domaine Saada,Fattoria Toscana,France,Provence,0.0,Tomates,809.4755323677279,174.76412399098035,Bio Certifié
Dairy Meadows,Fattoria Toscana,Espagne,Marrakech-Safi,0.0,Tomates,1171.0038735786866,3383.939917546206,Bio Certifié
Fazenda Brasil,Mercabarna,France,Canterbury,0.0,Olives de Table,230.34473021226245,5091.908930649393,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Maroc,Île-de-France,0.0,Raisins de Table,137.8396439161022,3419.597473923932,Bio Certifié
Hacienda El Sol,Rungis International,France,Canterbury,0.0,Raisins de Table,397.242480972866,4253.7935811473735,Bio Certifié
Mercabarna,Coopérative Oasis,Maroc,Marrakech-Safi,0.0,Orge,146.85186731265503,3424.1408820438282,Bio Certifié
Mercabarna,Union Agricole Méditerranée,Maroc,Toscane,0.0,Tomates,136.3317526271512,2012.6769504559516,Premium
Dairy Meadows,Dairy Meadows,Maroc,Souss-Massa,0.0,Salades,121.93160465185395,3257.087097908475,Commerce Équitable
Dairy Meadows,Rungis International,USA,Sfax,0.0,Riz,81.30722641231799,5247.094421342199,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Maroc,Californie,0.0,Tomates,283.21313912125765,1875.592613915734,Premium
Union Agricole Méditerranée,Mercabarna,France,Canterbury,0.0,Salades,198.98477364036108,2079.91690031095,Premium
Domaine Saada,Mercabarna,USA,Toscane,0.0,Raisins de Table,164.4008511567875,2850.646718732605,Standard
Fattoria Toscana,Domaine Provence Bio,Maroc,Toscane,0.0,Raisins de Cuve,66.89188062176787,1474.5888851532538,Premium
Fazenda Brasil,Rungis International,Tunisie,Canterbury,0.0,Blé,259.7602224358127,1095.5897450045557,Standard
Dairy Meadows,Fattoria Toscana,Brésil,Souss-Massa,0.0,Blé,475.75215114549803,1726.7800591895784,Standard
Rungis International,Dairy Meadows,Brésil,Toscane,0.0,Mandarines,261.3978579274624,21740.824486494537,Standard
Green Valley Farm,Cooperative Grains Alliance,Espagne,São Paulo,0.0,Oranges,48.99629187189478,1669.6898325193742,Bio Certifié
Coopérative Oasis,Cooperative Grains Alliance,USA,Toscane,0.0,Medjool,1254.844250747176,3474.5643876056074,Premium
Marché Wholesale Agadir,Domaine Provence Bio,France,Andalousie,0.0,Arabica,90.1364209945416,3875.350014343333,Bio Certifié
Fazenda Brasil,Domaine Saada,Espagne,São Paulo,0.0,Riz,201.19156028858757,1972.4039593966786,Bio Certifié
Fattoria Toscana,Fazenda Brasil,Espagne,Souss-Massa,0.0,Riz,182.86448048603563,3210.1508691567697,Bio Certifié
Ferme Al Baraka,Green Valley Farm,Espagne,Kansas,0.0,Pamplemousses,-3.911958079861556,4307.25998136076,Premium
Fazenda Brasil,Domaine Saada,Maroc,Californie,0.0,Olives à Huile,21.75796036816091,2845.0655305626055,Standard
Green Valley Farm,Dairy Meadows,Nouvelle-Zélande,Souss-Massa,0.0,Pommes,182.00924056517505,882.3124148435286,Commerce Équitable
Fazenda Brasil,Coopérative Oasis,Italie,Provence,0.0,Riz,-33.64868499592081,10634.071587399108,Premium
Domaine Provence Bio,Hacienda El Sol,Tunisie,Kansas,0.0,Oignons,117.30506083304684,3739.4470041798186,Bio Certifié
Mercabarna,Ferme Al Baraka,Espagne,Catalogne,0.0,Raisins de Table,107.59858132168587,13503.545425193917,Premium
Fattoria Toscana,Domaine Provence Bio,Maroc,Meknès-Fès,0.0,Tomates,257.73127929566414,3118.2716978859708,Standard
Ferme Al Baraka,Green Valley Farm,Nouvelle-Zélande,Toscane,0.0,Salades,107.48667273704415,9074.315495984998,Premium
Domaine Provence Bio,Coopérative Oasis,Espagne,Toscane,0.0,Olives à Huile,35.2567935922125,2075.2681513489924,Bio Certifié
Green Valley Farm,Union Agricole Méditerranée,Italie,Sfax,0.0,Raisins de Cuve,459.4612368701116,-343.54353887572734,Standard
Union Agricole Méditerranée,Fazenda Brasil,Brésil,Andalousie,0.0,Olives à Huile,180.722374039748,3440.5005938258855,Standard
Rungis International,Cooperative Grains Alliance,Brésil,Californie,0.0,Fromage,71.58459800639395,2941.5141215304325,Premium
Ferme Al Baraka,Mercabarna,Espagne,Souss-Massa,0.0,Riz,154.90970480192993,3894.609621954158,Premium
Coopérative Oasis,Fazenda Brasil,Maroc,Marrakech-Safi,0.0,Pommes,52.01492393349189,2108.384830090149,Bio Certifié
Union Agricole Méditerranée,Hacienda El Sol,Maroc,Kansas,0.0,Riz,89.43028857245099,3525.4194701729757,Premium
Domaine Provence Bio,Fazenda Brasil,USA,Meknès-Fès,0.0,Deglet Nour,122.36718554602194,3813.5485236552568,Bio Certifié
Fazenda Brasil,Domaine Saada,Espagne,Provence,0.0,Robusta,1016.7248628998952,2570.170053814039,Commerce Équitable
Mercabarna,Marché Wholesale Agadir,Tunisie,Meknès-Fès,0.0,Robusta,183.02667505405407,1753.1029834347005,Bio Certifié
Rungis International,Fattoria Toscana,Italie,Marrakech-Safi,0.0,Yaourt,137.77514444922016,3348.2886574053664,Standard
Rungis International,Coopérative Oasis,France,Kansas,0.0,Fromage,97.37834721767646,2743.2796138298713,Premium
Green Valley Farm,Rungis International,Nouvelle-Zélande,Toscane,0.0,Robusta,213.4254299229725,2587.9203887529857,Bio Certifié
Union Agricole Méditerranée,Domaine Saada,Maroc,Californie,0.0,Pommes de terre,278.0261922739413,1677.86068731291,Bio Certifié
Green Valley Farm,Cooperative Grains Alliance,Italie,Canterbury,0.0,Raisins de Table,195.73348215132398,18662.870461199243,Standard
Fattoria Toscana,Cooperative Grains Alliance,Nouvelle-Zélande,Provence,0.0,Olives à Huile,143.89481751941582,994.7163094369298,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,Maroc,Andalousie,0.0,Oignons,38.413353115441495,11401.015429567573,Bio Certifié
Union Agricole Méditerranée,Rungis International,USA,Kansas,0.0,Fromage,152.33485206964605,2970.197662384082,Bio Certifié
Marché Wholesale Agadir,Coopérative Oasis,France,Provence,0.0,Carottes,51.593451000708626,5360.209717542383,Premium
Marché Wholesale Agadir,Mercabarna,Tunisie,Île-de-France,0.0,Raisins de Table,88.72564587660032,1573.0798265449848,Premium
Domaine Provence Bio,Dairy Meadows,Tunisie,Provence,0.0,Fromage,146.41479648742603,1914.4558708848208,Bio Certifié
Rungis International,Green Valley Farm,Maroc,Kansas,0.0,Raisins de Table,126.5109379454401,1805.792142083716,Standard
Cooperative Grains Alliance,Union Agricole Méditerranée,USA,Kansas,0.0,Olives à Huile,160.87995964086716,8484.06610341352,Standard
