exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Domaine Saada,Rungis International,Brésil,Kansas,,Robusta,-15.456663659963503,2231.5763801425846,Standard
Union Agricole Méditerranée,Cooperative Grains Alliance,Nouvelle-Zélande,Marrakech-Safi,,Robusta,99.3865943005136,2473.417880213241,Bio Certifié
Ferme Al Baraka,Dairy Meadows,Maroc,Andalousie,,Lait,185.40402288750698,4980.728925263592,Standard
Ferme Al Baraka,Dairy Meadows,Maroc,Californie,,Deglet Nour,886.4696498782224,10249.334531642133,Bio Certifié
Dairy Meadows,Fattoria Toscana,France,Souss-Massa,,Arabica,282.39910573412357,12696.837062695447,Bio Certifié
Marché Wholesale Agadir,Domaine Provence Bio,Maroc,Souss-Massa,,Medjool,237.47177538009953,1425.9387152056681,Bio Certifié
Mercabarna,Dairy Meadows,France,Meknès-Fès,,Mandarines,24.725138989222252,732.454829115085,Standard
Domaine Saada,Union Agricole Méditerranée,Maroc,Canterbury,,Olives à Huile,394.1641911199542,9952.300507145763,Bio Certifié
Mercabarna,Green Valley Farm,Brésil,Marrakech-Safi,,Bananes,169.53447821258578,2188.8871497397085,Bio Certifié
Dairy Meadows,Fattoria Toscana,Brésil,Meknès-Fès,,Deglet Nour,1162.3311368381867,4719.872293789911,Premium
Rungis International,Union Agricole Méditerranée,Maroc,Sfax,,Raisins de Table,109.95072799362404,2672.772970967655,Premium
Fattoria Toscana,Hacienda El Sol,Nouvelle-Zélande,São Paulo,,Salades,191.882585499913,2402.6700981443023,Standard
Union Agricole Méditerranée,Coopérative Oasis,Italie,Kansas,,Raisins de Table,139.0501530449123,5295.581325132689,Standard
Mercabarna,Rungis International,Brésil,Canterbury,,Olives à Huile,187.37486751082625,2916.218475030132,Premium
Rungis International,Rungis International,USA,Canterbury,,Arabica,193.54317389227674,3773.3884745316564,Bio Certifié
Rungis International,Green Valley Farm,Italie,Canterbury,,Raisins de Table,107.20088994609617,6059.822635697561,Standard
Dairy Meadows,Fazenda Brasil,Nouvelle-Zélande,Souss-Massa,,Pommes de terre,200.88424097501533,619.0350880611596,Standard
Domaine Saada,Fazenda Brasil,Maroc,Catalogne,,Olives de Table,135.03671307386983,13142.27886327215,Standard
Cooperative Grains Alliance,Domaine Saada,France,Souss-Massa,,Yaourt,262.2945958065377,2470.9791772487474,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,Italie,Meknès-Fès,,Raisins de Table,173.16298152348656,2876.1275972134717,Bio Certifié
Coopérative Oasis,Fattoria Toscana,Italie,Andalousie,,Orge,157.829418755578,3359.9004340396223,Commerce Équitable
Cooperative Grains Alliance,Hacienda El Sol,USA,Souss-Massa,,Robusta,89.25736018940266,4827.678868896028,Bio Certifié
Cooperative Grains Alliance,Union Agricole Méditerranée,Espagne,São Paulo,,Tomates,209.75908209440757,3196.787629804762,Bio Certifié
Mercabarna,Dairy Meadows,France,Provence,,Pamplemousses,255.95284297044725,1707.1474776737662,Bio Certifié
Coopérative Oasis,Union Agricole Méditerranée,Tunisie,Kansas,,Tomates,-21.932403145003,4784.103677882129,Standard
Domaine Saada,Ferme Al Baraka,Maroc,Meknès-Fès,,Fromage,134.84000804841392,14574.300061948012,Standard
Fattoria Toscana,Dairy Meadows,Nouvelle-Zélande,Kansas,,Robusta,204.2235261967574,3354.1655079516495,Premium
Marché Wholesale Agadir,Fazenda Brasil,France,Andalousie,,Orge,-17.93916793094619,4218.081792038134,Premium
Rungis International,Dairy Meadows,Italie,Île-de-France,,Riz,944.5850769437369,1032.7229954164145,Bio Certifié
Union Agricole Méditerranée,Green Valley Farm,Maroc,Souss-Massa,,Pommes,38.00268888920792,14893.331374120153,Standard
Fattoria Toscana,Domaine Provence Bio,Nouvelle-Zélande,Provence,,Olives à Huile,99.69275707066807,-853.3625110956602,Standard
Ferme Al Baraka,Cooperative Grains Alliance,USA,Souss-Massa,,Lait,115.23192110044907,1589.1321145348868,Standard
Domaine Provence Bio,Domaine Saada,Tunisie,Kansas,,Pommes de terre,79.10436734305142,1880.919687516301,Commerce Équitable
Cooperative Grains Alliance,Marché Wholesale Agadir,Espagne,Catalogne,,Mandarines,1143.223665061931,2750.769031246161,Standard
Fazenda Brasil,Green Valley Farm,Maroc,Andalousie,,Olives de Table,615.6161215428909,1349.121639343914,Premium
Hacienda El Sol,Union Agricole Méditerranée,Nouvelle-Zélande,Californie,,Fromage,73.57240722476745,2434.278049354475,Standard
Fazenda Brasil,Domaine Provence Bio,Italie,Canterbury,,Orge,147.8666962127122,3064.4301130766366,Bio Certifié
Cooperative Grains Alliance,Hacienda El Sol,Maroc,Kansas,,Riz,162.98731502129885,16586.72315547373,Premium
Green Valley Farm,Domaine Provence Bio,Maroc,Andalousie,,Pommes de terre,186.45628745769116,11697.192763398029,Standard
Domaine Saada,Ferme Al Baraka,USA,Toscane,,Pommes,222.87641842195168,25446.54793748929,Bio Certifié
Mercabarna,Fattoria Toscana,Nouvelle-Zélande,Souss-Massa,,Raisins de Table,597.1295474670937,4440.093903779645,Premium
Green Valley Farm,Hacienda El Sol,USA,Meknès-Fès,,Medjool,190.52595775323658,2705.586368011902,Standard
Hacienda El Sol,Union Agricole Méditerranée,Espagne,Provence,,Pommes de terre,236.69882496849723,11040.18443642306,Bio Certifié
Rungis International,Green Valley Farm,Tunisie,Provence,,Robusta,521.6021609251486,2219.94571934544,Commerce Équitable
Rungis International,Union Agricole Méditerranée,Nouvelle-Zélande,Catalogne,,Pommes,80.48232654870371,2809.284647726772,Commerce Équitable
Mercabarna,Cooperative Grains Alliance,Nouvelle-Zélande,Kansas,,Raisins de Cuve,224.46873954545867,3405.893915038385,Bio Certifié
Rungis International,Fazenda Brasil,France,Toscane,,Olives à Huile,122.2877893374816,1180.14645708632,Standard
Cooperative Grains Alliance,Green Valley Farm,USA,Souss-Massa,,Raisins de Table,283.64504890521886,-301.583485539343,Premium
Marché Wholesale Agadir,Mercabarna,Maroc,Souss-Massa,,Blé,118.92125216155392,3405.3939508992926,Premium
Mercabarna,Ferme Al Baraka,France,Toscane,,Raisins de Table,49.22421780225942,904.7395281342795,Standard
Ferme Al Baraka,Cooperative Grains Alliance,USA,Andalousie,,Fromage,161.11513148151002,1387.2888737617818,Premium
Cooperative Grains Alliance,Fattoria Toscana,Italie,São Paulo,,Olives de Table,68.5722404882342,1564.3623075443697,Standard
Domaine Saada,Rungis International,Brésil,Marrakech-Safi,,Arabica,806.0776455972066,2144.230455206998,Commerce Équitable
Domaine Saada,Mercabarna,Italie,Marrakech-Safi,,Raisins de Table,-15.261601265200333,2320.0482811663755,Premium
Hacienda El Sol,Fattoria Toscana,Italie,Kansas,,Bananes,157.43729007266057,3333.7464472626525,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,Maroc,São Paulo,,Olives à Huile,250.7907087151512,1930.5507487108007,Commerce Équitable
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Canterbury,,Pommes,197.3186579913993,1598.4177293687362,Standard
Rungis International,Cooperative Grains Alliance,Brésil,Californie,,Salades,656.394342314916,780.2131153151556,Bio Certifié
Coopérative Oasis,Hacienda El Sol,Italie,Kansas,,Robusta,160.1189919390826,3231.0942159858905,Premium
Fattoria Toscana,Fazenda Brasil,Maroc,Californie,,Riz,222.6291839717109,3211.1301397969573,Bio Certifié
Rungis International,Fattoria Toscana,Espagne,Andalousie,,Lait,250.7100045178987,3199.472643642249,Commerce Équitable
Marché Wholesale Agadir,Fattoria Toscana,France,Meknès-Fès,,Salades,190.37570965674303,5410.353222287054,Premium
Domaine Saada,Domaine Provence Bio,France,Californie,,Olives de Table,314.43796016275235,11711.14157831078,Bio Certifié
Dairy Meadows,Marché Wholesale Agadir,Maroc,Marrakech-Safi,,Olives de Table,15.818177202313784,-391.56047683090196,Premium
Rungis International,Marché Wholesale Agadir,Espagne,Souss-Massa,,Tomates,85.37911130818715,2419.106477110628,Premium
Rungis International,Mercabarna,France,Canterbury,,Pamplemousses,1108.7574914804186,23303.61309465167,Premium
Hacienda El Sol,Domaine Provence Bio,Italie,Sfax,,Olives à Huile,84.7915672109755,11746.705236422129,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,USA,Toscane,,Blé,132.96530949395333,1805.0268290194188,Standard
Cooperative Grains Alliance,Hacienda El Sol,Maroc,São Paulo,,Medjool,-43.34413791188687,3273.6879219550424,Premium
Domaine Saada,Fattoria Toscana,France,São Paulo,,Yaourt,83.46518286708694,2144.300702146504,Standard
Mercabarna,Fazenda Brasil,Tunisie,Andalousie,,Beurre,248.99201103384655,2835.134669623795,Standard
Mercabarna,Fazenda Brasil,Maroc,Kansas,,Olives à Huile,93.11882234605204,2506.9490551061244,Premium
Cooperative Grains Alliance,Dairy Meadows,USA,Californie,,Lait,-16.45837131102811,2362.034330076781,Standard
Rungis International,Ferme Al Baraka,Espagne,Canterbury,,Olives de Table,275.12886681318315,23267.986260759797,Standard
Rungis International,Marché Wholesale Agadir,Italie,Canterbury,,Salades,176.8055175915266,2839.556956378461,Standard
Fattoria Toscana,Fazenda Brasil,Nouvelle-Zélande,São Paulo,,Oranges,178.72214990393812,3317.850754044205,Bio Certifié
Rungis International,Dairy Meadows,France,Californie,,Oranges,120.48955381544975,4013.140895395749,Premium
Domaine Saada,Cooperative Grains Alliance,Nouvelle-Zélande,Sfax,,Robusta,169.43080428521685,3321.9419328150416,Standard
Mercabarna,Coopérative Oasis,France,Californie,,Mandarines,16.643280210415327,2426.2287596239175,Bio Certifié
Green Valley Farm,Green Valley Farm,Maroc,Sfax,,Maïs,546.3604769109497,2439.4112918022456,Standard
Dairy Meadows,Ferme Al Baraka,Espagne,Souss-Massa,,Tomates,252.66811029901947,2457.5394610592302,Premium
Hacienda El Sol,Fazenda Brasil,Brésil,Île-de-France,,Bananes,280.94865166470004,2144.830288355117,Standard
Domaine Provence Bio,Fazenda Brasil,Espagne,Andalousie,,Raisins de Table,150.95936147122777,2951.3502045133832,Standard
Cooperative Grains Alliance,Union Agricole Méditerranée,Maroc,Andalousie,,Fromage,119.88464443430398,908.7134552587515,Standard
Mercabarna,Hacienda El Sol,Tunisie,Andalousie,,Olives à Huile,78.6795114829087,2842.1644353420656,Standard
Domaine Provence Bio,Coopérative Oasis,Tunisie,Île-de-France,,Blé,1072.4996232665198,13379.622570051415,Bio Certifié
Dairy Meadows,Fattoria Toscana,Tunisie,Andalousie,,Lait,234.8542262941652,2309.0782330576417,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,USA,Canterbury,,Riz,21.76758461128886,1987.5938294960258,Bio Certifié
Mercabarna,Fazenda Brasil,Espagne,Kansas,,Pommes,148.43072281624907,194.26130927505687,Standard
Rungis International,Domaine Saada,Tunisie,Souss-Massa,,Courgettes,57.95164819115239,1175.2959769332185,Bio Certifié
Union Agricole Méditerranée,Green Valley Farm,France,Catalogne,,Orge,1113.472435412882,2689.8598028819197,Standard
Marché Wholesale Agadir,Fazenda Brasil,Tunisie,Marrakech-Safi,,Pamplemousses,29.202487175581076,4222.728072323831,Premium
Fazenda Brasil,Marché Wholesale Agadir,France,Kansas,,Olives à Huile,481.4247614942207,2261.784291746918,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Espagne,Andalousie,,Olives de Table,263.8023852458396,3150.4905417366626,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Californie,,Oranges,223.27821319236475,5318.546367479952,Standard
Rungis International,Ferme Al Baraka,Maroc,Souss-Massa,,Mandarines,128.41600269279851,1588.541430314518,Bio Certifié
Rungis International,Fazenda Brasil,France,Californie,,Yaourt,234.22618184588512,41.0727420685339,Premium
Cooperative Grains Alliance,Green Valley Farm,Italie,Californie,,Raisins de Table,207.5828912997987,5329.491394987141,Premium
Marché Wholesale Agadir,Mercabarna,France,Canterbury,,Raisins de Cuve,75.49768695870156,3566.911112818976,Bio Certifié
Marché Wholesale Agadir,Dairy Meadows,Maroc,Canterbury,,Carottes,125.20891480097308,2208.8211900546366,Bio Certifié
Dairy Meadows,Marché Wholesale Agadir,Espagne,São Paulo,,Raisins de Table,107.92126651013808,3867.3914085847364,Standard
Ferme Al Baraka,Dairy Meadows,France,Meknès-Fès,,Orge,194.0549656369717,6372.646912872799,Standard
Ferme Al Baraka,Mercabarna,Maroc,São Paulo,,Raisins de Table,93.43046828752279,2670.181069220054,Commerce Équitable
Domaine Saada,Coopérative Oasis,USA,Meknès-Fès,,Riz,183.56894965495027,1713.6676612680235,Standard
Union Agricole Méditerranée,Coopérative Oasis,France,São Paulo,,Yaourt,105.9470646958875,3879.2827877406166,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,Maroc,Toscane,,Olives de Table,210.3410043632283,-526.3294405937656,Bio Certifié
Green Valley Farm,Domaine Provence Bio,France,Californie,,Tomates,120.45967628537618,2192.562284532917,Standard
Domaine Provence Bio,Rungis International,Espagne,Toscane,,Riz,67.97402256804371,2376.092972065864,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,Italie,Île-de-France,,Lait,186.55121112514354,2916.878561909636,Commerce Équitable
Ferme Al Baraka,Domaine Provence Bio,Tunisie,Île-de-France,,Raisins de Table,184.62188362217796,3098.986706026053,Standard
Fattoria Toscana,Mercabarna,France,Île-de-France,,Raisins de Table,190.10533911723462,3848.2607753960237,Premium
Hacienda El Sol,Union Agricole Méditerranée,France,Île-de-France,,Raisins de Cuve,374.9113586587937,12761.260751129816,Premium
Rungis International,Coopérative Oasis,Maroc,Californie,,Riz,1016.9947315863321,3273.027684851755,Premium
Mercabarna,Domaine Provence Bio,USA,Souss-Massa,,Oranges,1276.0069340605953,2598.085835988142,Premium
Coopérative Oasis,Domaine Saada,France,Marrakech-Safi,,Orge,55.405842295849,1576.4640217154388,Standard
Mercabarna,Domaine Provence Bio,USA,Catalogne,,Arabica,234.566549297429,3060.262744938457,Bio Certifié
Marché Wholesale Agadir,Mercabarna,Maroc,Meknès-Fès,,Blé,536.6548713812931,25534.673041208105,Standard
Cooperative Grains Alliance,Mercabarna,Maroc,Canterbury,,Olives à Huile,148.40604933251112,1714.8928547468795,Premium
Union Agricole Méditerranée,Coopérative Oasis,France,Canterbury,,Olives à Huile,143.05473424364033,2495.0872494419823,Premium
Hacienda El Sol,Hacienda El Sol,Brésil,Marrakech-Safi,,Pommes,116.66686749810586,3648.5947444348185,Commerce Équitable
Cooperative Grains Alliance,Dairy Meadows,Maroc,Toscane,,Pommes de terre,103.13568042176561,4277.662975654805,Premium
Rungis International,Domaine Saada,USA,Île-de-France,,Raisins de Table,148.11408482213136,1607.8457940592552,Standard
Green Valley Farm,Fattoria Toscana,Maroc,Catalogne,,Blé,274.5300906803573,3447.2318502762,Bio Certifié
Domaine Provence Bio,Green Valley Farm,Nouvelle-Zélande,Andalousie,,Riz,72.6495949948143,2955.6934031737096,Premium
Fattoria Toscana,Coopérative Oasis,USA,Sfax,,Lait,174.44425682288323,9332.41375525208,Bio Certifié
Green Valley Farm,Coopérative Oasis,Italie,Marrakech-Safi,,Bananes,79.72761419761497,10889.343784647568,Premium
Fazenda Brasil,Fazenda Brasil,Nouvelle-Zélande,Canterbury,,Robusta,268.6243744804616,24608.257612393078,Bio Certifié
Dairy Meadows,Marché Wholesale Agadir,USA,Sfax,,Blé,193.12377797112237,262.92420132743064,Standard
Mercabarna,Union Agricole Méditerranée,Nouvelle-Zélande,Canterbury,,Maïs,262.9976416888469,3637.0177122919085,Premium
Cooperative Grains Alliance,Dairy Meadows,France,Kansas,,Mandarines,255.57859677204948,772.1625515289609,Bio Certifié
Marché Wholesale Agadir,Union Agricole Méditerranée,Maroc,Toscane,,Raisins de Table,152.5920315310461,2818.4558812721093,Bio Certifié
Mercabarna,Rungis International,USA,Andalousie,,Riz,136.15607851700076,1375.0745783546297,Standard
Mercabarna,Fazenda Brasil,France,Catalogne,,Olives de Table,113.06801291598134,3060.184169319896,Premium
Fattoria Toscana,Rungis International,Nouvelle-Zélande,Catalogne,,Pommes,192.9331681592012,3384.9351817606575,Standard
Green Valley Farm,Ferme Al Baraka,France,São Paulo,,Pommes,101.77496622166511,2988.7483264433567,Premium
Hacienda El Sol,Dairy Meadows,Tunisie,Canterbury,,Salades,177.8286056537888,2018.1009574996945,Standard
Dairy Meadows,Fattoria Toscana,Italie,Meknès-Fès,,Deglet Nour,1106.2770621467168,2850.7178910808952,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Maroc,Californie,,Yaourt,161.47842899386467,1141.2153553363526,Bio Certifié
Domaine Saada,Mercabarna,France,Marrakech-Safi,,Pommes,193.35656466973322,2353.5632427847486,Bio Certifié
Rungis International,Marché Wholesale Agadir,Italie,Californie,,Arabica,148.05088286958937,2490.823294218284,Standard
Fattoria Toscana,Marché Wholesale Agadir,Maroc,Île-de-France,,Pamplemousses,138.19822670136895,5254.844993055373,Bio Certifié
Domaine Saada,Domaine Provence Bio,Italie,Toscane,,Olives à Huile,-10.798573673019199,3384.8798254897656,Premium
Hacienda El Sol,Cooperative Grains Alliance,USA,Toscane,,Tomates,287.04028948584005,1922.7050812526786,Premium
Domaine Provence Bio,Fazenda Brasil,France,Kansas,,Raisins de Cuve,271.8768440276688,1913.6400809777647,Standard
Rungis International,Green Valley Farm,Italie,Sfax,,Raisins de Table,25.595414341374216,815.458987554864,Premium
Mercabarna,Marché Wholesale Agadir,Maroc,Catalogne,,Medjool,26.011722926264774,23080.040606795767,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,France,Californie,,Raisins de Table,100.40897463359431,22030.034734510373,Bio Certifié
Union Agricole Méditerranée,Ferme Al Baraka,Maroc,Toscane,,Bananes,68.4148887002257,3100.30216507142,Standard
Domaine Provence Bio,Marché Wholesale Agadir,Tunisie,Kansas,,Deglet Nour,109.75287836912159,6799.023537854465,Premium
Domaine Saada,Hacienda El Sol,France,Marrakech-Safi,,Tomates,-16.015935723855783,1785.3569708690711,Bio Certifié
Dairy Meadows,Fattoria Toscana,Brésil,Andalousie,,Blé,185.93123276902807,11235.020679602196,Premium
Rungis International,Domaine Provence Bio,Maroc,Souss-Massa,,Raisins de Table,116.25082543643572,3104.0327609016103,Bio Certifié
Fazenda Brasil,Mercabarna,Tunisie,São Paulo,,Pommes,413.8116464108411,949.2981717312002,Bio Certifié
Coopérative Oasis,Rungis International,USA,São Paulo,,Olives à Huile,937.0830837230843,5353.185022436961,Commerce Équitable
Domaine Saada,Ferme Al Baraka,Maroc,São Paulo,,Raisins de Cuve,94.41759058363195,1379.3635010397784,Bio Certifié
Fattoria Toscana,Mercabarna,Maroc,Provence,,Riz,140.7530591472161,1548.930863688385,Premium
Green Valley Farm,Domaine Saada,Espagne,Marrakech-Safi,,Blé,76.76439580188067,1527.5176195172141,Commerce Équitable
Fattoria Toscana,Mercabarna,USA,Andalousie,,Orge,199.11110956020207,13059.669359888414,Standard
Rungis International,Marché Wholesale Agadir,Maroc,Andalousie,,Tomates,123.22387282847373,1851.016785225536,Premium
Mercabarna,Domaine Provence Bio,USA,Meknès-Fès,,Maïs,-11.310327401685534,1188.202108252857,Bio Certifié
Ferme Al Baraka,Coopérative Oasis,Espagne,Sfax,,Lait,147.15230340633974,1567.201724088902,Bio Certifié
Domaine Provence Bio,Domaine Saada,Maroc,Californie,,Medjool,133.92243279596855,3455.537555220808,Bio Certifié
Fazenda Brasil,Dairy Meadows,Italie,Kansas,,Raisins de Cuve,125.84150759238453,3793.955365268974,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,Italie,Catalogne,,Bananes,69.24388258056322,1680.2474848227673,Standard
Dairy Meadows,Fattoria Toscana,USA,Andalousie,,Bananes,195.56362058839858,14566.572254165272,Premium
Domaine Saada,Union Agricole Méditerranée,Nouvelle-Zélande,Sfax,,Pamplemousses,103.64039180820666,3171.082634142046,Standard
Cooperative Grains Alliance,Union Agricole Méditerranée,Maroc,Île-de-France,,Pommes,199.14195732705414,3593.5990464559327,Standard
Coopérative Oasis,Dairy Meadows,Tunisie,Marrakech-Safi,,Medjool,198.64789708772125,4844.6004040190855,Bio Certifié
Green Valley Farm,Hacienda El Sol,Maroc,Souss-Massa,,Pamplemousses,190.33230174954676,2936.679449530979,Premium
Ferme Al Baraka,Domaine Saada,Maroc,Sfax,,Deglet Nour,222.70846579410187,5100.065919135683,Premium
Fazenda Brasil,Fattoria Toscana,Nouvelle-Zélande,Kansas,,Olives à Huile,173.82942900956675,215.02997048552425,Premium
Cooperative Grains Alliance,Dairy Meadows,Italie,Provence,,Maïs,171.0469436770206,9977.271708388163,Bio Certifié
Fattoria Toscana,Coopérative Oasis,Nouvelle-Zélande,Catalogne,,Beurre,970.8701088715418,2872.5893387922106,Standard
Fattoria Toscana,Union Agricole Méditerranée,Tunisie,Toscane,,Raisins de Table,177.0381682694822,1509.9381756816574,Standard
Ferme Al Baraka,Dairy Meadows,USA,Marrakech-Safi,,Olives de Table,1028.5162775584604,2515.2931007868033,Commerce Équitable
Hacienda El Sol,Fattoria Toscana,Espagne,Canterbury,,Pommes,237.15096850257987,4967.185453371858,Standard
Green Valley Farm,Green Valley Farm,Italie,Île-de-France,,Arabica,120.09530768132055,7506.121782822958,Commerce Équitable
Cooperative Grains Alliance,Domaine Saada,Italie,Marrakech-Safi,,Pommes de terre,132.29385183808745,3688.8252928821385,Premium
Mercabarna,Domaine Provence Bio,USA,Canterbury,,Tomates,116.11906836679086,13379.974012729092,Standard
Hacienda El Sol,Mercabarna,Brésil,Île-de-France,,Olives à Huile,88.14010701206944,3131.12567018248,Premium
Green Valley Farm,Domaine Provence Bio,USA,Andalousie,,Salades,1158.2465896566703,4551.384814900095,Bio Certifié
Union Agricole Méditerranée,Hacienda El Sol,Nouvelle-Zélande,Meknès-Fès,,Riz,89.53455848750158,743.7317764277932,Bio Certifié
Domaine Saada,Ferme Al Baraka,Maroc,Souss-Massa,,Medjool,62.39519343517795,3006.2164579334476,Premium
Hacienda El Sol,Green Valley Farm,France,Kansas,,Citrons,212.7381892537454,3433.045930920228,Premium
Coopérative Oasis,Hacienda El Sol,France,Provence,,Olives de Table,254.3100637344926,4808.068653745708,Standard
Dairy Meadows,Fattoria Toscana,Espagne,Île-de-France,,Tomates,65.9110657259139,3812.59804192637,Premium
Mercabarna,Domaine Provence Bio,Tunisie,Marrakech-Safi,,Raisins de Cuve,141.4983853492534,915.4849546278838,Bio Certifié
Marché Wholesale Agadir,Green Valley Farm,Maroc,São Paulo,,Pommes,146.54523709174492,3950.7124453508904,Premium
Green Valley Farm,Fazenda Brasil,Maroc,Meknès-Fès,,Deglet Nour,148.28472183357803,1836.226556464435,Premium
Hacienda El Sol,Cooperative Grains Alliance,Nouvelle-Zélande,Toscane,,Salades,81.86559852428819,3385.027697732222,Bio Certifié
Fattoria Toscana,Fazenda Brasil,USA,Californie,,Raisins de Table,199.63957683850472,2526.8308327831537,Bio Certifié
Coopérative Oasis,Marché Wholesale Agadir,Tunisie,Catalogne,,Yaourt,188.47877649813026,3904.067467981904,Standard
Rungis International,Dairy Meadows,Maroc,São Paulo,,Olives de Table,107.43627542940723,539.6444788093306,Standard
Green Valley Farm,Cooperative Grains Alliance,Nouvelle-Zélande,Andalousie,,Oranges,-5.914027822806297,3134.4931486190726,Bio Certifié
Hacienda El Sol,Fattoria Toscana,USA,Kansas,,Pommes de terre,102.60770571500845,3391.7312156135813,Standard
Ferme Al Baraka,Fazenda Brasil,USA,Kansas,,Raisins de Table,184.93459981840056,1236.475357450966,Premium
Fazenda Brasil,Fazenda Brasil,Maroc,Souss-Massa,,Medjool,669.3289765944365,1034.1857091594802,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,France,Kansas,,Robusta,120.84557654330706,5137.554195732316,Bio Certifié
Domaine Provence Bio,Fattoria Toscana,Tunisie,Canterbury,,Yaourt,295.8296516660904,3637.289950730522,Standard
Domaine Provence Bio,Fazenda Brasil,Brésil,Sfax,,Riz,86.24798212372284,5397.584950118995,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,Espagne,Andalousie,,Raisins de Table,127.07367634531968,4807.225171442474,Standard
Mercabarna,Fattoria Toscana,Espagne,Kansas,,Medjool,981.1944494732941,2144.685397754297,Premium
Fazenda Brasil,Green Valley Farm,Nouvelle-Zélande,São Paulo,,Blé,165.79084000654777,3630.3928878670085,Standard
Marché Wholesale Agadir,Ferme Al Baraka,Maroc,Canterbury,,Fromage,80.17951675476382,3500.4611952708074,Premium
Coopérative Oasis,Domaine Saada,Maroc,Californie,,Lait,23.286004463988583,1450.7068186027423,Standard
Fazenda Brasil,Union Agricole Méditerranée,Nouvelle-Zélande,Toscane,,Arabica,229.97000673775807,3285.095468330849,Premium
Fattoria Toscana,Rungis International,Maroc,Catalogne,,Olives à Huile,292.2964196023454,3319.3735785934423,Standard
Rungis International,Domaine Provence Bio,USA,Catalogne,,Raisins de Table,116.69879904646535,15454.33171187986,Standard
Marché Wholesale Agadir,Fattoria Toscana,Maroc,Catalogne,,Fromage,166.77709120178545,3230.18899793908,Standard
Cooperative Grains Alliance,Hacienda El Sol,Espagne,Andalousie,,Blé,96.45825341045884,2743.4402984459875,Standard
Fattoria Toscana,Green Valley Farm,Brésil,Provence,,Tomates,514.8948239695112,18832.507585802337,Standard
Ferme Al Baraka,Coopérative Oasis,USA,Souss-Massa,,Olives à Huile,168.99283399574622,3058.9357094136794,Standard
Fattoria Toscana,Green Valley Farm,Espagne,Meknès-Fès,,Olives de Table,14.314197280335037,-196.72794007615244,Bio Certifié
Hacienda El Sol,Fattoria Toscana,France,Californie,,Olives à Huile,-0.11795299908087742,5600.546293439787,Standard
Domaine Saada,Rungis International,Maroc,Catalogne,,Olives de Table,189.58259811146127,2762.693680579538,Premium
Union Agricole Méditerranée,Dairy Meadows,Brésil,Kansas,,Maïs,685.357982033779,5565.170357686373,Premium
Marché Wholesale Agadir,Mercabarna,Espagne,São Paulo,,Raisins de Table,214.02366709534886,4311.687800157577,Premium
Mercabarna,Dairy Meadows,France,Canterbury,,Oranges,49.24245165825366,4876.852304843417,Standard
Domaine Provence Bio,Green Valley Farm,Maroc,Souss-Massa,,Arabica,154.01898434522167,1918.5801654505128,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Brésil,Souss-Massa,,Riz,107.62360959625694,4944.5199135290895,Bio Certifié
Domaine Provence Bio,Dairy Meadows,Maroc,Andalousie,,Lait,318.36800927309326,2377.257304572171,Premium
Domaine Saada,Domaine Provence Bio,Tunisie,Canterbury,,Olives à Huile,70.28299448338959,746.5740433154791,Standard
Fattoria Toscana,Green Valley Farm,Espagne,Meknès-Fès,,Arabica,50.16067675462335,3437.5566173123043,Bio Certifié
Marché Wholesale Agadir,Marché Wholesale Agadir,Nouvelle-Zélande,Souss-Massa,,Oignons,148.38732459578304,2776.0779519493617,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Île-de-France,,Pommes,179.9173059157084,2064.0050782159997,Premium
Union Agricole Méditerranée,Coopérative Oasis,Maroc,Marrakech-Safi,,Olives à Huile,24.597258442312793,2876.426395692636,Bio Certifié
Mercabarna,Green Valley Farm,USA,Provence,,Salades,97.65460502182395,-160.14367049359748,Premium
Green Valley Farm,Domaine Saada,USA,Toscane,,Medjool,173.29710945665258,10209.398909046513,Premium
Union Agricole Méditerranée,Fazenda Brasil,France,Canterbury,,Olives à Huile,164.80299860500114,3058.7723320279274,Bio Certifié
Fattoria Toscana,Fattoria Toscana,France,Catalogne,,Tomates,135.3747401789385,2354.230028678417,Standard
Fazenda Brasil,Domaine Provence Bio,Brésil,Meknès-Fès,,Robusta,184.31701436491593,5495.535669010447,Bio Certifié
Mercabarna,Green Valley Farm,Maroc,Toscane,,Oignons,122.13129329366737,2009.0109001998417,Bio Certifié
