exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Fazenda Brasil,Green Valley Farm,Espagne,Marrakech-Safi,,Olives de Table,234.13536077357193,2741.680339195125,Standard
Domaine Provence Bio,Ferme Al Baraka,Nouvelle-Zélande,Meknès-Fès,,Deglet Nour,123.68271839988816,1597.3414368890085,Bio Certifié
Rungis International,Domaine Saada,France,Kansas,,Olives de Table,1010.0750631454714,3269.5273126900947,Standard
Ferme Al Baraka,Mercabarna,Nouvelle-Zélande,Californie,,Orge,201.25096807916515,4109.020471075491,Standard
Domaine Provence Bio,Hacienda El Sol,USA,Meknès-Fès,,Deglet Nour,121.9305876751071,6617.884517514576,Standard
Rungis International,Cooperative Grains Alliance,Maroc,Californie,,Raisins de Table,124.65848935184889,3285.711169387942,Standard
Cooperative Grains Alliance,Coopérative Oasis,Nouvelle-Zélande,Kansas,,Raisins de Cuve,354.8037783813984,3125.109511896851,Bio Certifié
Dairy Meadows,Cooperative Grains Alliance,Nouvelle-Zélande,São Paulo,,Fromage,133.20470413721827,975.5227906917946,Commerce Équitable
Dairy Meadows,Cooperative Grains Alliance,Tunisie,São Paulo,,Olives à Huile,42.657992738587595,1405.8464920735348,Bio Certifié
Fattoria Toscana,Fazenda Brasil,France,Californie,,Pamplemousses,3.608782859873074,2701.996336648192,Standard
Domaine Provence Bio,Union Agricole Méditerranée,Espagne,Marrakech-Safi,,Olives de Table,201.7097472062059,3131.048440613059,Bio Certifié
Ferme Al Baraka,Domaine Saada,Espagne,Canterbury,,Tomates,190.02635304562617,3965.574846932839,Bio Certifié
Coopérative Oasis,Fazenda Brasil,Maroc,Sfax,,Raisins de Table,200.91507244026693,2009.6885531084783,Standard
Mercabarna,Green Valley Farm,France,Souss-Massa,,Riz,146.55167655355638,1756.6074644353482,Bio Certifié
Domaine Provence Bio,Dairy Meadows,Italie,Meknès-Fès,,Carottes,50.21242617449272,3354.3052710686416,Standard
Green Valley Farm,Mercabarna,Brésil,Toscane,,Medjool,94.44853844487501,3176.6522815387993,Commerce Équitable
Union Agricole Méditerranée,Rungis International,France,Souss-Massa,,Maïs,112.53213960206335,2479.6418403261678,Bio Certifié
Fattoria Toscana,Union Agricole Méditerranée,USA,São Paulo,,Yaourt,148.6082594882577,2837.177646266947,Standard
Hacienda El Sol,Domaine Provence Bio,Espagne,São Paulo,,Blé,591.7883430513729,5906.751039605806,Bio Certifié
Hacienda El Sol,Domaine Provence Bio,France,Île-de-France,,Olives à Huile,908.3389981991173,2925.283579233447,Standard
Fattoria Toscana,Green Valley Farm,France,Californie,,Olives à Huile,107.85482734105503,5658.420127462774,Standard
Rungis International,Fattoria Toscana,Maroc,Marrakech-Safi,,Olives de Table,167.60890889971344,3746.5610744705773,Premium
Hacienda El Sol,Fattoria Toscana,Espagne,Andalousie,,Yaourt,251.58973027531778,2225.918728277179,Commerce Équitable
Domaine Provence Bio,Hacienda El Sol,Nouvelle-Zélande,Kansas,,Oranges,248.4934522642252,912.7496766733657,Standard
Cooperative Grains Alliance,Ferme Al Baraka,USA,Souss-Massa,,Tomates,206.91475921493054,2003.2607478234809,Premium
Union Agricole Méditerranée,Marché Wholesale Agadir,Tunisie,Meknès-Fès,,Deglet Nour,119.26001852974015,5171.0061023076405,Standard
Rungis International,Domaine Provence Bio,Nouvelle-Zélande,Toscane,,Salades,168.01922581440428,2944.1388435830495,Commerce Équitable
Ferme Al Baraka,Domaine Saada,France,Souss-Massa,,Olives de Table,18.233796696951025,5006.335462807566,Standard
Union Agricole Méditerranée,Ferme Al Baraka,Italie,Catalogne,,Mandarines,196.352799352344,1649.6603689284045,Standard
Rungis International,Union Agricole Méditerranée,Maroc,Marrakech-Safi,,Olives de Table,211.89100194382442,2639.306487706179,Standard
Fattoria Toscana,Cooperative Grains Alliance,Espagne,Californie,,Oignons,590.1003866964458,5386.3545327907705,Standard
Domaine Saada,Union Agricole Méditerranée,France,Souss-Massa,,Bananes,224.66584069831708,2733.246668306958,Standard
Green Valley Farm,Fattoria Toscana,Maroc,Californie,,Arabica,146.66863535383854,2540.385757030373,Bio Certifié
Rungis International,Hacienda El Sol,Nouvelle-Zélande,Provence,,Carottes,630.0425522243403,1147.3963343508153,Bio Certifié
Mercabarna,Domaine Saada,Nouvelle-Zélande,São Paulo,,Mandarines,244.0019297277546,-94.91850381732274,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Catalogne,,Robusta,186.5754393446961,-28.244820010008198,Standard
Fazenda Brasil,Rungis International,Espagne,Île-de-France,,Tomates,67.31214233285016,-1096.1552295271006,Standard
Coopérative Oasis,Fattoria Toscana,Espagne,São Paulo,,Blé,28.06463995280746,1762.335955127956,Bio Certifié
Rungis International,Dairy Meadows,Maroc,Meknès-Fès,,Salades,151.75763444524833,1264.885599734485,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Maroc,Canterbury,,Pommes,105.2895973924187,3341.527911919985,Bio Certifié
Ferme Al Baraka,Cooperative Grains Alliance,Maroc,Kansas,,Raisins de Table,85.10183874221114,3039.534661347274,Premium
Domaine Provence Bio,Hacienda El Sol,Maroc,Souss-Massa,,Maïs,263.6341200719447,3154.2667945206085,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,France,Canterbury,,Arabica,177.02817268696893,3490.0989724769624,Bio Certifié
Fattoria Toscana,Fattoria Toscana,USA,Toscane,,Raisins de Cuve,475.18675023623274,3739.322326378204,Premium
Green Valley Farm,Fattoria Toscana,Brésil,Catalogne,,Oranges,93.9687639368445,2381.5558930275865,Premium
Domaine Provence Bio,Mercabarna,France,Souss-Massa,,Riz,627.9542850168514,3581.019039447402,Premium
Rungis International,Coopérative Oasis,Italie,Catalogne,,Raisins de Cuve,67.39703270068533,1528.292901757956,Standard
Dairy Meadows,Union Agricole Méditerranée,USA,Catalogne,,Raisins de Table,99.21527141421947,2835.1844373447243,Premium
Mercabarna,Union Agricole Méditerranée,France,Canterbury,,Arabica,133.20412699508717,3281.907739286054,Bio Certifié
Dairy Meadows,Domaine Provence Bio,Maroc,Andalousie,,Maïs,120.49616802520723,5525.915714819776,Premium
Green Valley Farm,Dairy Meadows,Brésil,Canterbury,,Maïs,-18.531484831433964,1871.1680662636973,Bio Certifié
Union Agricole Méditerranée,Rungis International,Espagne,Canterbury,,Raisins de Table,172.5210215635973,3515.8519211403,Standard
Ferme Al Baraka,Marché Wholesale Agadir,Brésil,Marrakech-Safi,,Arabica,827.3685950550177,22936.977240770477,Bio Certifié
Coopérative Oasis,Fattoria Toscana,USA,Provence,,Carottes,195.30326973280785,2512.1965435512748,Standard
Dairy Meadows,Mercabarna,Espagne,Andalousie,,Oignons,260.7410400094279,3943.5857881778948,Commerce Équitable
Cooperative Grains Alliance,Dairy Meadows,USA,Souss-Massa,,Salades,94.05350105371573,3496.4195144710975,Standard
Fattoria Toscana,Ferme Al Baraka,Maroc,Meknès-Fès,,Raisins de Cuve,276.73239444026484,3224.59335293997,Standard
Fazenda Brasil,Ferme Al Baraka,Maroc,Meknès-Fès,,Tomates,90.58900506868,2895.520631945322,Premium
Domaine Saada,Marché Wholesale Agadir,USA,Kansas,,Riz,-11.599426034909548,-526.2498221545691,Standard
Domaine Saada,Domaine Provence Bio,Italie,Meknès-Fès,,Riz,80.91725234289513,1724.4543069454585,Premium
Cooperative Grains Alliance,Dairy Meadows,Maroc,Californie,,Oignons,150.27424140357516,673.5561775260046,Standard
Fazenda Brasil,Fattoria Toscana,France,Sfax,,Olives de Table,246.18327031950707,3845.2860460524034,Commerce Équitable
Dairy Meadows,Green Valley Farm,Italie,São Paulo,,Oranges,265.30703931088567,1735.541711262537,Standard
Coopérative Oasis,Rungis International,France,Californie,,Pommes,173.56577403704367,2637.7984618276237,Standard
Fazenda Brasil,Domaine Provence Bio,Italie,Souss-Massa,,Citrons,149.04608989706145,417.8755735148236,Premium
Fazenda Brasil,Green Valley Farm,Nouvelle-Zélande,Meknès-Fès,,Mandarines,851.3144368973813,2682.190845701225,Standard
Ferme Al Baraka,Marché Wholesale Agadir,Maroc,Marrakech-Safi,,Medjool,130.0960556581846,1950.8112279854636,Standard
Dairy Meadows,Hacienda El Sol,France,Meknès-Fès,,Pommes,116.12155879637157,2131.4202806360136,Commerce Équitable
Fattoria Toscana,Hacienda El Sol,Nouvelle-Zélande,Sfax,,Pommes,941.7003836614801,2946.622209761497,Premium
Dairy Meadows,Rungis International,USA,Catalogne,,Olives de Table,-16.72439884667667,2180.0784359098425,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Espagne,Andalousie,,Arabica,22.545282870329373,5274.675309046692,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Maroc,Catalogne,,Mandarines,558.6669133760415,2962.6319531351273,Standard
Coopérative Oasis,Marché Wholesale Agadir,Nouvelle-Zélande,Sfax,,Olives de Table,155.2478246027158,5357.020678737979,Bio Certifié
Rungis International,Rungis International,Maroc,São Paulo,,Deglet Nour,25.59320159550753,3151.9843841719085,Bio Certifié
Coopérative Oasis,Mercabarna,Maroc,São Paulo,,Olives à Huile,452.7279029834608,5645.189700549559,Standard
Fazenda Brasil,Domaine Provence Bio,Nouvelle-Zélande,Kansas,,Olives à Huile,36.18114688061476,2459.6671774151814,Bio Certifié
Rungis International,Green Valley Farm,Tunisie,Souss-Massa,,Riz,108.72838067110895,-914.298996954991,Standard
Coopérative Oasis,Mercabarna,Espagne,Meknès-Fès,,Lait,708.6819130250623,2132.0875743635693,Bio Certifié
Mercabarna,Dairy Meadows,Maroc,Provence,,Robusta,177.56550992354477,5807.701384585296,Bio Certifié
Dairy Meadows,Fazenda Brasil,Tunisie,Canterbury,,Bananes,105.43476924858847,3670.3005629277163,Standard
Fazenda Brasil,Green Valley Farm,Espagne,Canterbury,,Bananes,287.6244428525829,3220.5990708394474,Bio Certifié
Ferme Al Baraka,Dairy Meadows,France,Souss-Massa,,Fromage,6.917914814786478,2540.4077985850445,Premium
Fattoria Toscana,Dairy Meadows,Italie,Californie,,Medjool,502.2098271049325,5736.031475891917,Bio Certifié
Mercabarna,Dairy Meadows,Espagne,Meknès-Fès,,Tomates,14.519690745796858,3395.3423118116634,Bio Certifié
Fattoria Toscana,Ferme Al Baraka,Italie,Kansas,,Olives de Table,261.112873635115,2898.5441629819074,Bio Certifié
Mercabarna,Domaine Saada,USA,Californie,,Yaourt,79.32988131938808,5028.503209815639,Standard
Green Valley Farm,Hacienda El Sol,France,São Paulo,,Fromage,521.2945060851479,1262.654841022015,Bio Certifié
Coopérative Oasis,Domaine Provence Bio,France,Andalousie,,Bananes,89.1159213862301,1753.161073867909,Standard
Hacienda El Sol,Fattoria Toscana,France,Sfax,,Blé,84.7994112094032,2816.1987371317073,Premium
Hacienda El Sol,Domaine Saada,Maroc,Canterbury,,Riz,174.13771406602314,14380.672050390618,Standard
Dairy Meadows,Cooperative Grains Alliance,USA,Marrakech-Safi,,Maïs,117.67258634445199,4982.707694547215,Standard
Green Valley Farm,Union Agricole Méditerranée,Tunisie,Sfax,,Medjool,98.45591732081414,12284.444632761868,Bio Certifié
Rungis International,Dairy Meadows,France,Andalousie,,Mandarines,155.30020630142315,1691.9060481800475,Bio Certifié
Fattoria Toscana,Domaine Saada,Italie,Kansas,,Medjool,208.4586982106519,22065.28543015138,Standard
Coopérative Oasis,Fattoria Toscana,Maroc,Kansas,,Tomates,279.79229554403855,2968.744695637467,Bio Certifié
Hacienda El Sol,Ferme Al Baraka,Italie,Souss-Massa,,Fromage,38.113318815766675,1956.8453138969412,Premium
Green Valley Farm,Coopérative Oasis,Espagne,Canterbury,,Citrons,145.17336960398865,2793.243283004829,Bio Certifié
Domaine Saada,Cooperative Grains Alliance,France,Sfax,,Salades,78.03638719325448,2680.3142954039154,Bio Certifié
Fattoria Toscana,Domaine Saada,France,São Paulo,,Pommes de terre,224.78254539156745,1952.8004600242498,Premium
Fazenda Brasil,Domaine Saada,Brésil,Marrakech-Safi,,Bananes,189.41483732920767,703.8079410569251,Standard
Ferme Al Baraka,Domaine Provence Bio,France,São Paulo,,Arabica,75.59479032426427,5244.768251961739,Bio Certifié
Green Valley Farm,Hacienda El Sol,Tunisie,Catalogne,,Blé,-29.123630620294044,158.47625636951875,Standard
Green Valley Farm,Domaine Provence Bio,Espagne,Sfax,,Medjool,168.18217827408324,5692.43369032925,Bio Certifié
Hacienda El Sol,Mercabarna,France,Kansas,,Olives à Huile,696.8794344534163,2575.9710403055687,Premium
Marché Wholesale Agadir,Hacienda El Sol,Italie,Sfax,,Riz,-46.27079903731035,-456.4810635851204,Bio Certifié
Domaine Saada,Coopérative Oasis,Brésil,Kansas,,Carottes,169.03548402633862,2621.1770566047276,Standard
Rungis International,Cooperative Grains Alliance,France,Île-de-France,,Carottes,102.84794223366296,5064.992194381568,Bio Certifié
Hacienda El Sol,Fattoria Toscana,Maroc,Provence,,Olives de Table,199.52789211557916,1625.8277396273822,Bio Certifié
Domaine Provence Bio,Marché Wholesale Agadir,Maroc,Andalousie,,Citrons,1187.4224088269953,1026.5678702424045,Standard
Fattoria Toscana,Green Valley Farm,Maroc,São Paulo,,Raisins de Cuve,100.34496009226251,1799.2411733023866,Premium
Ferme Al Baraka,Green Valley Farm,France,Marrakech-Safi,,Tomates,248.21849323096234,2691.5767571331826,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Nouvelle-Zélande,Souss-Massa,,Olives de Table,26.65004877659461,4276.503027116456,Bio Certifié
Rungis International,Domaine Saada,France,Catalogne,,Orge,102.93408682251933,3214.7240711107315,Bio Certifié
Domaine Provence Bio,Domaine Saada,Nouvelle-Zélande,Sfax,,Beurre,67.43086872557554,3292.2973878311313,Bio Certifié
Ferme Al Baraka,Union Agricole Méditerranée,Tunisie,Kansas,,Orge,112.0581751167274,3368.7524742282767,Bio Certifié
Dairy Meadows,Hacienda El Sol,France,Kansas,,Tomates,844.752378451597,2068.406834112767,Bio Certifié
Mercabarna,Fattoria Toscana,USA,Kansas,,Oranges,247.6969548580601,2261.593825793574,Standard
Mercabarna,Coopérative Oasis,Tunisie,Toscane,,Deglet Nour,5.8774568066882935,1053.5258904305583,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,USA,Souss-Massa,,Pommes,202.55505923985612,13845.023091196708,Premium
Rungis International,Fazenda Brasil,Nouvelle-Zélande,Meknès-Fès,,Oranges,459.8961534494996,2882.127106487659,Premium
Rungis International,Dairy Meadows,Maroc,Canterbury,,Robusta,71.9341026358641,1860.4714343865746,Standard
Marché Wholesale Agadir,Mercabarna,USA,São Paulo,,Pamplemousses,263.6780977046944,4877.086803472591,Premium
Hacienda El Sol,Fattoria Toscana,USA,Souss-Massa,,Arabica,-4.629372666218153,593.9773520855125,Standard
Ferme Al Baraka,Rungis International,Italie,Marrakech-Safi,,Olives de Table,246.84481970382475,3324.3030712631635,Bio Certifié
Fazenda Brasil,Fattoria Toscana,France,Meknès-Fès,,Bananes,218.6400683498871,10451.622519270228,Standard
Rungis International,Marché Wholesale Agadir,Maroc,Marrakech-Safi,,Olives à Huile,139.4711955890659,2735.441064917832,Bio Certifié
Union Agricole Méditerranée,Domaine Provence Bio,Nouvelle-Zélande,Sfax,,Tomates,288.09798268515715,1113.7538628368197,Bio Certifié
Hacienda El Sol,Domaine Provence Bio,Tunisie,Catalogne,,Beurre,434.3454625927612,226.78059458216148,Premium
Dairy Meadows,Union Agricole Méditerranée,Italie,Meknès-Fès,,Pommes,155.89161351070862,5383.0342032645,Premium
Hacienda El Sol,Cooperative Grains Alliance,Italie,Californie,,Robusta,120.78907815869047,2693.441303131811,Bio Certifié
Mercabarna,Fattoria Toscana,France,Kansas,,Raisins de Table,294.32707453314106,5720.54016857828,Commerce Équitable
Domaine Provence Bio,Fazenda Brasil,Maroc,Provence,,Orge,149.5451270774271,4857.876875343985,Standard
Domaine Provence Bio,Coopérative Oasis,Espagne,Souss-Massa,,Bananes,156.63571525172534,2768.765708251156,Standard
Cooperative Grains Alliance,Domaine Provence Bio,USA,Californie,,Oignons,1112.3355368108057,3999.0542210437006,Premium
Hacienda El Sol,Domaine Provence Bio,USA,Sfax,,Raisins de Table,86.61007297400627,2666.793530733764,Standard
Green Valley Farm,Domaine Saada,France,São Paulo,,Pommes de terre,191.53406300079166,2526.5340700966017,Standard
Domaine Provence Bio,Dairy Meadows,Brésil,Toscane,,Salades,299.18596343469085,5788.054105821856,Premium
Hacienda El Sol,Domaine Provence Bio,Espagne,Canterbury,,Blé,177.1493139930524,1998.2118016265158,Standard
Ferme Al Baraka,Rungis International,Brésil,Toscane,,Lait,71.28017834700118,2458.635902212026,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Italie,São Paulo,,Bananes,418.8592711146099,3072.943200864078,Premium
Marché Wholesale Agadir,Fazenda Brasil,Espagne,Île-de-France,,Raisins de Table,220.74623921358616,1521.3017749077687,Standard
Domaine Saada,Dairy Meadows,Brésil,Sfax,,Medjool,290.49249999788674,3572.8126536313152,Bio Certifié
Fattoria Toscana,Domaine Saada,Maroc,Sfax,,Carottes,230.02391371794144,3225.7325657480333,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Tunisie,Andalousie,,Robusta,164.85674233580465,5075.499586149204,Standard
Rungis International,Hacienda El Sol,Brésil,Andalousie,,Lait,131.50262371932507,3418.9671105576044,Bio Certifié
Rungis International,Domaine Saada,Nouvelle-Zélande,Californie,,Oignons,200.18734503719412,3848.9967277634496,Standard
Ferme Al Baraka,Fattoria Toscana,Tunisie,Marrakech-Safi,,Pommes,292.5616509846408,3119.7433103964768,Standard
Green Valley Farm,Rungis International,Nouvelle-Zélande,Provence,,Pamplemousses,83.85211487095404,4829.431692691966,Commerce Équitable
Fattoria Toscana,Fattoria Toscana,Maroc,Souss-Massa,,Raisins de Table,171.10911644253963,-447.48512483233026,Commerce Équitable
Mercabarna,Domaine Provence Bio,Espagne,Sfax,,Olives de Table,66.68193146704037,-334.67240201698223,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,Brésil,Meknès-Fès,,Yaourt,181.76267152995115,5289.537675356125,Premium
Domaine Provence Bio,Fattoria Toscana,France,Meknès-Fès,,Yaourt,173.95909198552576,5145.569914831669,Premium
Domaine Provence Bio,Fattoria Toscana,Maroc,Souss-Massa,,Tomates,180.9952306587095,3099.856780398586,Premium
Dairy Meadows,Marché Wholesale Agadir,Italie,Île-de-France,,Raisins de Cuve,657.1989384357407,4049.1706545749466,Standard
Dairy Meadows,Cooperative Grains Alliance,Espagne,Californie,,Raisins de Table,115.16474362129402,1290.2299173236704,Standard
Rungis International,Dairy Meadows,USA,Provence,,Raisins de Table,72.00864890573746,1246.0684531984698,Bio Certifié
Rungis International,Dairy Meadows,Espagne,Andalousie,,Courgettes,174.26503195204904,3177.975527370434,Bio Certifié
Mercabarna,Fazenda Brasil,France,Provence,,Courgettes,131.0863129500852,4903.886789359082,Premium
Cooperative Grains Alliance,Union Agricole Méditerranée,Espagne,Sfax,,Raisins de Table,8.500340471420692,3082.9571787855825,Bio Certifié
Cooperative Grains Alliance,Rungis International,Tunisie,Île-de-France,,Courgettes,5.16549872494668,3506.869235243714,Premium
Coopérative Oasis,Union Agricole Méditerranée,Tunisie,Marrakech-Safi,,Bananes,144.6151984521564,3523.8048100669735,Standard
Rungis International,Domaine Provence Bio,Espagne,Provence,,Mandarines,199.09077964206676,13737.362757048963,Standard
Domaine Saada,Hacienda El Sol,France,Meknès-Fès,,Pommes de terre,953.9277977385879,1853.2613642309202,Premium
Cooperative Grains Alliance,Domaine Saada,Italie,Californie,,Beurre,134.871969447744,2359.7895407512187,Standard
Hacienda El Sol,Fazenda Brasil,France,Californie,,Deglet Nour,459.3153306086443,692.6967859800246,Bio Certifié
Fattoria Toscana,Mercabarna,France,Canterbury,,Arabica,138.23811995246706,12987.043409018934,Bio Certifié
Fattoria Toscana,Domaine Saada,Espagne,Canterbury,,Orge,13.093459172028652,23909.12290397239,Bio Certifié
Domaine Provence Bio,Mercabarna,Maroc,São Paulo,,Pamplemousses,254.75055170529237,2519.9709279981876,Premium
Rungis International,Union Agricole Méditerranée,France,Kansas,,Tomates,-42.471962175821766,837.3921049995093,Premium
Rungis International,Domaine Provence Bio,Italie,Catalogne,,Courgettes,50.48589797264242,3027.8603003376484,Standard
Fazenda Brasil,Ferme Al Baraka,France,Toscane,,Raisins de Cuve,548.7721049218891,3460.872350204045,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Italie,Marrakech-Safi,,Maïs,124.55981792411941,3360.0590290086775,Standard
Domaine Provence Bio,Mercabarna,France,Sfax,,Orge,-0.1812860234231266,2038.4612029764146,Bio Certifié
Dairy Meadows,Domaine Provence Bio,Maroc,Meknès-Fès,,Salades,78.48161983973806,3162.2770276986757,Premium
Dairy Meadows,Cooperative Grains Alliance,Maroc,Californie,,Raisins de Cuve,107.44329592813925,3457.08678713217,Premium
Union Agricole Méditerranée,Fazenda Brasil,Maroc,Provence,,Olives de Table,154.08556596911004,2491.722883744026,Standard
Domaine Provence Bio,Fazenda Brasil,Tunisie,Canterbury,,Citrons,134.78880690022524,239.7691275047548,Bio Certifié
Rungis International,Green Valley Farm,Brésil,Souss-Massa,,Bananes,238.42702187882261,8890.53461145608,Bio Certifié
Cooperative Grains Alliance,Domaine Saada,Maroc,Souss-Massa,,Olives à Huile,99.08301779996046,577.9147590681062,Commerce Équitable
Rungis International,Union Agricole Méditerranée,Tunisie,Californie,,Robusta,157.38043944967723,1926.2785990598602,Commerce Équitable
Hacienda El Sol,Domaine Provence Bio,Espagne,Catalogne,,Tomates,188.303888753737,3302.9133408879106,Standard
Cooperative Grains Alliance,Coopérative Oasis,Maroc,Souss-Massa,,Orge,33.206454097873845,19557.521832420425,Bio Certifié
Cooperative Grains Alliance,Mercabarna,Espagne,Kansas,,Oignons,34.21337888147458,1273.1124391304452,Standard
Fattoria Toscana,Cooperative Grains Alliance,Maroc,Catalogne,,Raisins de Table,25.520233406290693,663.5506577543233,Standard
Coopérative Oasis,Cooperative Grains Alliance,USA,Andalousie,,Robusta,196.05072600392919,5115.026931676963,Standard
Rungis International,Ferme Al Baraka,Maroc,Catalogne,,Maïs,156.59247290344686,9091.779892442823,Premium
Ferme Al Baraka,Cooperative Grains Alliance,Espagne,Canterbury,,Raisins de Table,19.50061008824885,1308.5525353957703,Premium
Rungis International,Rungis International,USA,Île-de-France,,Riz,436.7849814484837,11596.460604187114,Standard
Dairy Meadows,Domaine Saada,Espagne,Californie,,Pommes de terre,444.7380505947226,3752.956594300286,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,Maroc,Andalousie,,Tomates,1142.2954142839521,2960.7370556246606,Bio Certifié
Fattoria Toscana,Fazenda Brasil,Espagne,Andalousie,,Maïs,125.946298708863,2245.4675836493884,Premium
Dairy Meadows,Coopérative Oasis,Italie,Toscane,,Blé,-3.620889163545975,3179.652733421328,Premium
Cooperative Grains Alliance,Green Valley Farm,USA,Catalogne,,Salades,227.37207111825563,11785.6360257124,Bio Certifié
Mercabarna,Rungis International,Maroc,Sfax,,Maïs,170.64808457977364,-1005.4281664399743,Standard
Fazenda Brasil,Marché Wholesale Agadir,France,Toscane,,Tomates,235.33065225175386,5041.256799090806,Commerce Équitable
Green Valley Farm,Fattoria Toscana,Maroc,Toscane,,Raisins de Table,187.8083035787777,2931.6490076875016,Standard
Fazenda Brasil,Dairy Meadows,Italie,Meknès-Fès,,Robusta,289.92469519350436,2798.989559133797,Bio Certifié
Cooperative Grains Alliance,Marché Wholesale Agadir,USA,Andalousie,,Tomates,6.637479310987224,1326.6251218522352,Commerce Équitable
Domaine Saada,Hacienda El Sol,France,Souss-Massa,,Tomates,184.01445577114845,150.743877083416,Premium
Marché Wholesale Agadir,Ferme Al Baraka,Brésil,Souss-Massa,,Raisins de Table,80.02811513431786,2986.2325660674514,Bio Certifié
Fazenda Brasil,Dairy Meadows,Maroc,Toscane,,Blé,337.7811083178179,3458.8157922395403,Premium
Cooperative Grains Alliance,Dairy Meadows,USA,São Paulo,,Blé,54.88841417372247,445.68217252580905,Premium
Domaine Saada,Fazenda Brasil,France,Île-de-France,,Olives à Huile,931.0919473199067,2775.9287650941133,Bio Certifié
Fazenda Brasil,Dairy Meadows,France,Provence,,Raisins de Table,-14.663771067015112,192.31113645506434,Bio Certifié
Mercabarna,Rungis International,USA,Toscane,,Orge,217.2365635048423,9247.025518484948,Standard
Rungis International,Dairy Meadows,Maroc,Meknès-Fès,,Olives à Huile,118.27114174661327,17491.057122521775,Premium
Fattoria Toscana,Dairy Meadows,Nouvelle-Zélande,Souss-Massa,,Pommes,157.7322860506941,2227.702916412566,Standard
Union Agricole Méditerranée,Ferme Al Baraka,France,Catalogne,,Citrons,40.04636321246892,-488.0136470484358,Standard
Green Valley Farm,Marché Wholesale Agadir,Brésil,Kansas,,Maïs,152.25454956026326,2090.61731795128,Bio Certifié
Rungis International,Cooperative Grains Alliance,Maroc,Catalogne,,Deglet Nour,1230.6321028412985,5233.747529152368,Standard
Marché Wholesale Agadir,Fattoria Toscana,Tunisie,Toscane,,Raisins de Cuve,188.02105987876737,1059.163754158396,Commerce Équitable
Rungis International,Fattoria Toscana,Maroc,Catalogne,,Raisins de Table,148.43320516332517,21721.048200263373,Premium
Union Agricole Méditerranée,Fazenda Brasil,Italie,Catalogne,,Tomates,1133.790167697463,1339.8595109953396,Standard
Mercabarna,Rungis International,Maroc,Kansas,,Salades,-65.88455218742541,1055.001412672474,Standard
Domaine Saada,Coopérative Oasis,Maroc,Île-de-France,,Olives de Table,100.21438405828545,4560.773099379993,Standard
Fattoria Toscana,Fattoria Toscana,Maroc,Toscane,,Maïs,126.30307559182793,891.9381784685298,Standard
Dairy Meadows,Fattoria Toscana,Maroc,Île-de-France,,Carottes,149.15225820132784,1903.8158151356236,Standard
Rungis International,Coopérative Oasis,Maroc,Californie,,Mandarines,116.199434947173,3410.591214885897,Standard
Union Agricole Méditerranée,Domaine Provence Bio,Brésil,São Paulo,,Pamplemousses,104.21835316492755,149.91555209374133,Commerce Équitable
Mercabarna,Dairy Meadows,Espagne,Andalousie,,Riz,153.01281603791966,2242.221716940577,Standard
Union Agricole Méditerranée,Green Valley Farm,Tunisie,Marrakech-Safi,,Courgettes,90.78271316686138,2889.531722808114,Premium
Rungis International,Rungis International,France,Californie,,Bananes,97.4723397691508,4075.6050935419444,Bio Certifié
Dairy Meadows,Rungis International,Nouvelle-Zélande,Toscane,,Mandarines,1273.34349841252,3555.8038374155904,Bio Certifié
Ferme Al Baraka,Coopérative Oasis,France,Canterbury,,Beurre,81.63243209206557,2103.965498378531,Premium
Mercabarna,Coopérative Oasis,Brésil,Catalogne,,Raisins de Cuve,110.02825055118444,1539.8611845814548,Premium
Mercabarna,Cooperative Grains Alliance,France,São Paulo,,Raisins de Cuve,180.78605409434243,2663.4596569663418,Bio Certifié
Domaine Provence Bio,Marché Wholesale Agadir,USA,Californie,,Tomates,-10.892679810658471,2377.2451060018375,Premium
Marché Wholesale Agadir,Ferme Al Baraka,Maroc,Catalogne,,Medjool,25.234505224075853,2511.2821653502037,Bio Certifié
Domaine Provence Bio,Dairy Meadows,Maroc,Sfax,,Fromage,195.78982699065932,2679.4398682311876,Premium
Dairy Meadows,Fazenda Brasil,Espagne,Kansas,,Courgettes,168.36947244617664,4441.224130151319,Premium
Coopérative Oasis,Hacienda El Sol,Espagne,Île-de-France,,Citrons,61.375742724108164,1669.3911358023481,Standard
Domaine Saada,Marché Wholesale Agadir,France,Île-de-France,,Raisins de Table,150.23192266906497,442.18855401949884,Standard
Mercabarna,Cooperative Grains Alliance,Maroc,São Paulo,,Courgettes,113.18598088565189,3554.4093936594495,Premium
