produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Parfum Chanel N°5,Mode,Philips,640.9679910051732,Aucune,21,Premium,-26
Nike Air Max,Mode,H&M,56.260175907727884,Soldes -50%,356,Premium,220
Café Arabica,Électronique,Sony,9.262791967923704,Aucune,310,Luxe,950
Canapé IKEA Ektorp,Alimentation,Lavazza,294.13026863735774,Aucune,708,Luxe,239
Ballon Nike,Mode,Adidas,115.19608447222225,Soldes -20%,270,Standard,427
Parfum Chanel N°5,Sport,Lindt,262.747749595714,Aucune,383,Budget,140
Zara Veste Hiver,Maison,H&M,35.67188739011243,Soldes -50%,531,Premium,218
PlayStation 5,Mode,Philips,49.60070530193612,Aucune,446,Premium,898
Canapé IKEA Ektorp,Alimentation,Sony,854.0692960351678,Aucune,470,Standard,1964
Nike Air Max,Maison,Adidas,220.02196840245497,Soldes -30%,226,Budget,1
Parfum Chanel N°5,Alimentation,L'Oréal,59.5704626719885,Aucune,639,Luxe,1076
Samsung Galaxy S24,Électronique,Apple,938.815787472182,Black Friday -40%,61,Premium,1003
MacBook Air M3,Sport,H&M,675.3310069163988,Aucune,336,Budget,393
Nike Air Max,Électronique,Décathlon,-30.5565873829579,Aucune,403,Budget,565
Huile d'Olive Bio,Maison,H&M,-85.22962959831958,Aucune,620,Premium,422
Adidas Survêtement,Électronique,L'Oréal,37.01243931348044,Soldes -50%,118,Premium,155
Parfum Chanel N°5,Maison,Apple,-95.89464490571734,2ème à -50%,515,Budget,642
Nike Air Max,Sport,Samsung,420.7377158167782,Promo Flash -25%,695,Standard,1054
H&M T-Shirt,Sport,Décathlon,1382.525661349081,Soldes -20%,217,Premium,299
Zara Veste Hiver,Électronique,Zara,535.3765942352499,Soldes -30%,-65,Premium,425
Chocolat Lindt,Mode,Chanel,84.9519160335285,3 pour 2,339,Premium,277
Crème L'Oréal,Électronique,Terra Bio,222.73509451177515,Aucune,213,Standard,724
Vélo Décathlon,Électronique,Philips,-40.6730292184869,Aucune,337,Luxe,756
Café Arabica,Sport,H&M,238.9089443013785,Aucune,762,Premium,1101
Lampe Philips Hue,Mode,Sony,67.1259774365574,Cyber Monday -35%,102,Première Commande,702
Aspirateur Dyson V15,Sport,Terra Bio,540.3950779687685,Soldes -50%,145,Luxe,1023
Zara Veste Hiver,Électronique,H&M,-83.43342784636408,Aucune,1057,Premium,1078
Yaourt Nature,Électronique,Nike,-28.062238729048076,Soldes -50%,1056,Standard,426
PlayStation 5,Électronique,Danone,76.23262116460288,Aucune,562,Premium,1328
Vélo Décathlon,Mode,Décathlon,196.9620785163247,Aucune,343,Premium,111
AirPods Pro,Maison,L'Oréal,21.856123144789912,Cyber Monday -35%,380,Premium,254
Ballon Nike,Maison,Décathlon,635.2585960494512,2ème à -50%,59,Luxe,745
AirPods Pro,Mode,Lavazza,713.1724205000396,Soldes -20%,39,Budget,674
Parfum Chanel N°5,Mode,Apple,225.43405011281808,3 pour 2,1063,Premium,1028
Aspirateur Dyson V15,Sport,Philips,138.9939308278673,Aucune,312,Luxe,302
iPhone 15 Pro,Maison,Lavazza,361.2405786262451,Aucune,431,Luxe,1065
Huile d'Olive Bio,Mode,IKEA,649.9788749446179,Black Friday -40%,380,Luxe,434
Vélo Décathlon,Sport,Lavazza,110.95787052937807,Aucune,59,Luxe,603
Parfum Chanel N°5,Mode,IKEA,358.38443688319967,Aucune,898,Première Commande,502
iPhone 15 Pro,Maison,Danone,371.13533368052504,Aucune,360,Luxe,195
Ballon Nike,Alimentation,L'Oréal,19.36831416720929,Aucune,725,Premium,408
Zara Veste Hiver,Sport,H&M,1.4789374024375874,Aucune,331,Premium,292
Parfum Chanel N°5,Électronique,Lindt,610.2887419237788,Soldes -20%,2282,Premium,1747
Ballon Nike,Électronique,Philips,59.34654409945203,Aucune,1060,Budget,968
Aspirateur Dyson V15,Maison,Dyson,-16.95363692862979,Soldes -20%,435,Budget,114
Nike Air Max,Mode,Chanel,1052.7605483594944,Aucune,468,Budget,328
Vélo Décathlon,Mode,Terra Bio,161.1661906000266,Aucune,2933,Standard,574
Zara Veste Hiver,Beauté,Décathlon,1373.836708779017,Soldes -20%,317,Standard,144
Canapé IKEA Ektorp,Maison,Dyson,396.8555630937442,Aucune,767,Budget,277
Ballon Nike,Sport,Chanel,-85.5113996828511,Promo Flash -25%,358,Budget,380
Nike Air Max,Beauté,Apple,392.9202534036019,Aucune,343,Standard,942
iPhone 15 Pro,Électronique,Dyson,172.35935732356353,Soldes -20%,1017,Premium,2523
H&M T-Shirt,Mode,Apple,244.9917665358273,Aucune,346,Premium,3661
Ballon Nike,Alimentation,Dyson,35.806247325019335,Aucune,31,Budget,1697
Lampe Philips Hue,Électronique,Nike,-16.7929650322792,Aucune,524,Budget,455
Chocolat Lindt,Alimentation,Nike,285.1549430837053,Soldes -30%,350,Budget,390
Vélo Décathlon,Électronique,Nike,717.0740320493035,Cyber Monday -35%,289,Premium,162
Samsung Galaxy S24,Sport,Terra Bio,64.69974133915787,Aucune,95,Premium,480
Parfum Chanel N°5,Maison,IKEA,539.7616899710641,Aucune,1509,Premium,514
Samsung Galaxy S24,Beauté,IKEA,-39.73433667883182,Aucune,1006,Budget,625
MacBook Air M3,Électronique,Nike,523.0758506963908,Aucune,426,Premium,295
Vélo Décathlon,Mode,Nike,753.1322765654277,Aucune,284,Standard,861
Vélo Décathlon,Électronique,Nike,685.316183834911,Aucune,305,Budget,701
Nike Air Max,Alimentation,Lindt,-144.65775355233535,Aucune,617,Standard,407
Chocolat Lindt,Mode,Décathlon,-20.2270465956492,Aucune,230,Standard,571
Adidas Survêtement,Alimentation,Lindt,-26.910402813467087,Aucune,473,Premium,673
MacBook Air M3,Beauté,Nike,74.17199033775108,Aucune,538,Standard,458
Yaourt Nature,Maison,Lavazza,324.7868430322965,Aucune,203,Luxe,518
Lampe Philips Hue,Alimentation,Philips,31.220054950196754,Soldes -20%,387,Standard,135
Lampe Philips Hue,Alimentation,L'Oréal,6.792932022051836,Aucune,893,Budget,5
Adidas Survêtement,Mode,Lindt,522.089243152921,Aucune,24,Luxe,248
Parfum Chanel N°5,Sport,Nike,443.54303666727156,Aucune,89,Budget,31
PlayStation 5,Maison,L'Oréal,110.16534730224839,3 pour 2,236,Première Commande,582
Lampe Philips Hue,Beauté,Lavazza,-53.3683375273759,Aucune,406,Luxe,908
Chocolat Lindt,Mode,Chanel,48.917177998270915,Soldes -20%,355,Premium,592
Canapé IKEA Ektorp,Électronique,Nike,28.88100246427439,Aucune,397,Première Commande,547
Café Arabica,Alimentation,Apple,66.49009089443894,Cyber Monday -35%,406,Premium,397
Canapé IKEA Ektorp,Alimentation,Apple,957.1121348214918,Aucune,253,Budget,664
iPhone 15 Pro,Électronique,Chanel,-105.8045353150406,Aucune,567,Luxe,473
Vélo Décathlon,Électronique,Zara,-18.173262584327006,Aucune,140,Budget,380
Yaourt Nature,Beauté,Apple,869.3860784435226,Aucune,668,Standard,843
Ballon Nike,Maison,Nike,-67.17411424099782,Aucune,401,Budget,512
Zara Veste Hiver,Alimentation,Lindt,-11.52135536859305,Aucune,1003,Standard,751
Café Arabica,Électronique,Apple,8.872304235169736,2ème à -50%,119,Budget,236
Canapé IKEA Ektorp,Électronique,L'Oréal,278.58659713052714,Cyber Monday -35%,889,Budget,464
Vélo Décathlon,Sport,Lindt,121.82017689717327,Soldes -20%,194,Luxe,400
Nike Air Max,Électronique,Apple,660.4593308929464,Aucune,935,Budget,2480
MacBook Air M3,Maison,Dyson,46.96713563905797,Aucune,482,Standard,914
Vélo Décathlon,Maison,Adidas,501.40739571917584,Soldes -30%,342,Standard,306
Parfum Chanel N°5,Alimentation,IKEA,161.2496537661529,Aucune,34,Budget,-85
PlayStation 5,Mode,Lavazza,335.7579596981776,Soldes -20%,762,Budget,579
Vélo Décathlon,Alimentation,Nike,304.2959708072161,Aucune,294,Premium,295
Crème L'Oréal,Mode,Samsung,113.5270466750269,Aucune,2332,Luxe,364
Parfum Chanel N°5,Électronique,IKEA,-68.83450422083945,Aucune,1062,Premium,761
Samsung Galaxy S24,Alimentation,H&M,154.00297987210348,Aucune,35,Luxe,252
PlayStation 5,Alimentation,Samsung,17.597916211758452,Aucune,277,Luxe,295
Vélo Décathlon,Alimentation,Samsung,-70.0006740504613,Soldes -50%,856,Budget,231
Huile d'Olive Bio,Mode,Nike,34.40323914160651,Aucune,569,Luxe,2045
Yaourt Nature,Maison,Philips,69.49016247552288,Aucune,-322,Budget,92
Samsung Galaxy S24,Mode,Danone,273.0515462545908,Soldes -30%,428,Standard,897
iPhone 15 Pro,Sport,Samsung,31.18513512664594,Aucune,278,Luxe,193
Adidas Survêtement,Sport,Lavazza,82.6980346725673,2ème à -50%,370,Première Commande,469
Zara Veste Hiver,Sport,L'Oréal,61.555993143451914,Soldes -20%,713,Premium,113
Yaourt Nature,Mode,Samsung,40.50148112831662,Aucune,367,Premium,393
AirPods Pro,Maison,Chanel,-28.262214712920326,Aucune,1022,Premium,24
Vélo Décathlon,Alimentation,Apple,-339.9426808087215,Soldes -30%,286,Standard,719
Lampe Philips Hue,Beauté,Apple,1228.1621193923957,Aucune,1012,Premium,689
AirPods Pro,Électronique,H&M,29.13729093388315,Soldes -20%,473,Standard,365
Café Arabica,Électronique,Lindt,-26.784891650598695,Promo Flash -25%,440,Luxe,298
Lampe Philips Hue,Maison,Samsung,64.20952444538659,Aucune,266,Standard,305
Vélo Décathlon,Mode,Dyson,811.5252083578256,Black Friday -40%,425,Luxe,283
Lampe Philips Hue,Mode,Nike,130.97438087919653,Aucune,616,Standard,212
MacBook Air M3,Alimentation,Décathlon,80.20122250692461,Aucune,970,Budget,483
Yaourt Nature,Sport,Décathlon,247.15182935922886,Aucune,1129,Luxe,970
Samsung Galaxy S24,Maison,IKEA,-59.271720132255524,Aucune,233,Première Commande,600
Yaourt Nature,Alimentation,Philips,128.6391795891579,3 pour 2,124,Budget,995
Huile d'Olive Bio,Électronique,Chanel,39.91454508582956,Aucune,151,Premium,830
iPhone 15 Pro,Alimentation,Décathlon,-113.13006407545305,2ème à -50%,820,Luxe,423
Yaourt Nature,Beauté,Lindt,97.86974144376069,Aucune,165,Budget,237
iPhone 15 Pro,Électronique,Danone,140.38119351816516,Aucune,394,Premium,405
PlayStation 5,Électronique,Lavazza,494.91868427084955,Aucune,357,Standard,1243
Crème L'Oréal,Maison,Apple,529.0833662641726,Aucune,2061,Luxe,2093
Zara Veste Hiver,Électronique,Nike,84.20285244147811,Aucune,732,Premium,226
Café Arabica,Sport,IKEA,159.9255381684433,Soldes -50%,1011,Premium,422
Samsung Galaxy S24,Sport,Sony,-83.17766239820764,Aucune,1079,Standard,485
Lampe Philips Hue,Mode,Terra Bio,808.739230423079,Soldes -30%,377,Standard,1111
Adidas Survêtement,Alimentation,L'Oréal,-56.73223478088802,Aucune,335,Premium,1020
Yaourt Nature,Électronique,Décathlon,22.833789624234427,Aucune,404,Luxe,222
Vélo Décathlon,Mode,Samsung,704.2106640537825,Aucune,324,Standard,323
Crème L'Oréal,Électronique,Chanel,92.97703458908612,Aucune,111,Premium,157
Parfum Chanel N°5,Électronique,H&M,683.1569431036212,Aucune,712,Premium,-60
Nike Air Max,Maison,Adidas,480.53301684455073,Aucune,-25,Premium,954
Yaourt Nature,Électronique,Sony,-47.06507998922267,Aucune,901,Standard,152
Parfum Chanel N°5,Maison,Nike,240.8370742198689,Aucune,446,Luxe,577
Café Arabica,Mode,Chanel,433.29294327732725,Aucune,-49,Standard,822
Crème L'Oréal,Mode,Chanel,-14.81213916600003,Promo Flash -25%,351,Standard,2595
Ballon Nike,Maison,Apple,-31.24174133323845,Aucune,25,Budget,253
PlayStation 5,Mode,Terra Bio,580.1972540467259,Aucune,323,Budget,442
Adidas Survêtement,Électronique,Lindt,297.3586355552651,Aucune,899,Standard,142
Yaourt Nature,Beauté,Lavazza,158.03240336766996,Aucune,239,Premium,1045
iPhone 15 Pro,Mode,Nike,1069.5846467387444,Aucune,494,Luxe,1770
Vélo Décathlon,Alimentation,Sony,-53.742504957233436,Aucune,746,Standard,481
MacBook Air M3,Alimentation,Lindt,-64.12645431233096,Soldes -30%,357,Standard,566
PlayStation 5,Alimentation,Sony,14.60334858626328,Promo Flash -25%,703,Première Commande,282
Crème L'Oréal,Alimentation,Apple,276.4549557681374,Promo Flash -25%,285,Budget,206
Café Arabica,Mode,Philips,431.9554183193314,Aucune,320,Premium,2166
Café Arabica,Sport,Nike,1373.1410615405111,Soldes -20%,344,Standard,1004
Yaourt Nature,Alimentation,Nike,800.3255720904624,Aucune,-29,Standard,45
Zara Veste Hiver,Sport,H&M,315.13773706103865,Aucune,1767,Première Commande,719
Adidas Survêtement,Maison,Sony,-102.17081932490356,Aucune,509,Première Commande,630
Aspirateur Dyson V15,Électronique,Zara,96.12850037098531,Aucune,197,Premium,353
Nike Air Max,Sport,Samsung,116.14077724068039,Aucune,648,Luxe,496
Ballon Nike,Électronique,H&M,265.45290924284336,Aucune,516,Première Commande,1073
Adidas Survêtement,Mode,H&M,91.63562509442914,Cyber Monday -35%,440,Première Commande,1115
Lampe Philips Hue,Sport,Zara,295.9709406080834,Aucune,217,Premium,400
iPhone 15 Pro,Mode,L'Oréal,586.8219480947093,Aucune,766,Premium,428
Chocolat Lindt,Mode,IKEA,871.8569786329533,Aucune,268,Standard,403
H&M T-Shirt,Électronique,Samsung,908.9329220630615,Cyber Monday -35%,422,Budget,690
Canapé IKEA Ektorp,Électronique,Lindt,99.11144874467732,Soldes -30%,400,Budget,178
Yaourt Nature,Mode,Chanel,346.31525147760834,Aucune,-20,Premium,204
Vélo Décathlon,Maison,Chanel,-36.62491821372038,Aucune,221,Standard,155
Lampe Philips Hue,Alimentation,Adidas,286.65338036513583,Aucune,229,Luxe,584
Café Arabica,Beauté,Nike,-60.416595433148714,Aucune,55,Standard,-4
PlayStation 5,Électronique,Philips,-47.7731148157572,Soldes -30%,93,Standard,593
Huile d'Olive Bio,Alimentation,Chanel,375.5466514344743,Aucune,860,Standard,241
Aspirateur Dyson V15,Sport,Terra Bio,1165.4162594840088,Cyber Monday -35%,-76,Premium,444
Yaourt Nature,Beauté,Chanel,34.800044049288545,Black Friday -40%,546,Premium,740
Huile d'Olive Bio,Alimentation,Terra Bio,589.4109386303321,Aucune,445,Standard,547
Parfum Chanel N°5,Maison,Samsung,556.5645022761453,Aucune,231,Luxe,560
Aspirateur Dyson V15,Maison,Chanel,274.20661857155517,Aucune,1301,Premium,409
Vélo Décathlon,Mode,Sony,-4.912951045663156,3 pour 2,365,Premium,613
Café Arabica,Électronique,IKEA,-62.04909893454155,Aucune,1066,Budget,1088
MacBook Air M3,Électronique,Danone,127.64755371355135,Aucune,185,Budget,697
Chocolat Lindt,Maison,Nike,-91.69079921553379,Aucune,380,Standard,1072
Aspirateur Dyson V15,Sport,Nike,13.11208617351182,Aucune,353,Luxe,644
Vélo Décathlon,Électronique,Adidas,174.48359293266756,Aucune,671,Premium,1986
Aspirateur Dyson V15,Mode,Dyson,16.140999030519577,Aucune,304,Standard,461
MacBook Air M3,Électronique,Zara,977.0091785701679,Soldes -20%,297,Première Commande,166
iPhone 15 Pro,Alimentation,Danone,-147.7885713678382,Aucune,976,Budget,789
Chocolat Lindt,Mode,Apple,451.77653024439303,Aucune,107,Luxe,338
Ballon Nike,Mode,Nike,329.9833176040841,Aucune,1852,Standard,202
Adidas Survêtement,Maison,Philips,60.72511997506449,Cyber Monday -35%,253,Standard,389
Crème L'Oréal,Électronique,Lindt,477.57270416263214,Aucune,549,Luxe,165
H&M T-Shirt,Maison,Danone,-128.00348174628502,Aucune,1981,Premium,328
Zara Veste Hiver,Électronique,Danone,1428.321299816844,Soldes -50%,517,Budget,1886
Samsung Galaxy S24,Électronique,Lindt,25.26975715416207,Aucune,439,Première Commande,378
PlayStation 5,Électronique,L'Oréal,842.9310506311929,Aucune,41,Luxe,1044
Parfum Chanel N°5,Mode,L'Oréal,110.21163761022484,Promo Flash -25%,400,Standard,915
Lampe Philips Hue,Sport,Terra Bio,47.14342127253349,Aucune,432,Standard,217
Aspirateur Dyson V15,Électronique,Chanel,26.717405437818663,Cyber Monday -35%,182,Budget,2151
Nike Air Max,Maison,Samsung,114.4639164861947,Aucune,152,Premium,131
AirPods Pro,Alimentation,Danone,391.9231433686588,Aucune,-54,Standard,38
Nike Air Max,Électronique,Dyson,17.04871974674279,3 pour 2,477,Premium,475
iPhone 15 Pro,Électronique,Philips,156.85568736733222,Aucune,808,Premium,392
Samsung Galaxy S24,Beauté,Terra Bio,301.76105915398597,Aucune,-112,Standard,388
Zara Veste Hiver,Maison,Philips,627.0028221385417,Soldes -20%,464,Luxe,284
Zara Veste Hiver,Maison,IKEA,46.30387274557153,Aucune,647,Première Commande,301
MacBook Air M3,Alimentation,Nike,419.6413614673447,Aucune,-2,Luxe,397
Chocolat Lindt,Beauté,Apple,104.04613421334342,Aucune,327,Budget,31
Adidas Survêtement,Sport,Nike,212.82564303847812,Aucune,188,Luxe,220
PlayStation 5,Maison,H&M,511.96428343238904,Aucune,264,Première Commande,316
