produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Nike Air Max,Mode,Apple,288.5653852426192,Aucune,341,Standard,340
Yaourt Nature,Beauté,Lavazza,269.70305178965174,Aucune,272,Standard,782
Huile d'Olive Bio,Électronique,IKEA,78.9414090242876,Aucune,601,Luxe,416
Canapé IKEA Ektorp,Beauté,Danone,-14.96002884265122,Promo Flash -25%,132,Budget,931
Nike Air Max,Maison,Lindt,261.10790063455613,Soldes -20%,186,Premium,23
Parfum Chanel N°5,Sport,Philips,946.0752958920357,Aucune,739,Budget,2161
Nike Air Max,Mode,Philips,-107.78402408300425,Aucune,858,Première Commande,571
Parfum Chanel N°5,Beauté,Nike,-71.95254045816195,Aucune,326,Budget,497
Lampe Philips Hue,Électronique,Chanel,79.43248426576537,3 pour 2,689,Standard,259
Lampe Philips Hue,Alimentation,Apple,382.60287168221316,Aucune,828,Première Commande,404
Crème L'Oréal,Alimentation,Apple,-161.95693715443832,Aucune,185,Standard,476
Huile d'Olive Bio,Sport,Samsung,-24.2083472162887,Aucune,163,Premium,699
Parfum Chanel N°5,Sport,Chanel,-3.1824046727232442,Aucune,1050,Premium,2284
Huile d'Olive Bio,Électronique,L'Oréal,475.6120527159888,Aucune,586,Premium,888
Adidas Survêtement,Sport,Samsung,-101.83353784963373,Aucune,239,Luxe,690
Nike Air Max,Mode,Danone,546.2645813245564,Black Friday -40%,227,Standard,184
Vélo Décathlon,Maison,Nike,629.2633752725578,Aucune,-45,Budget,569
Samsung Galaxy S24,Alimentation,Nike,-108.24963142976432,Aucune,1175,Premium,1085
Zara Veste Hiver,Mode,Philips,1467.2436376088167,Soldes -20%,322,Standard,395
H&M T-Shirt,Alimentation,Apple,-210.52727516978376,Black Friday -40%,243,Standard,569
Aspirateur Dyson V15,Mode,Décathlon,314.88249876805025,Aucune,149,Premium,322
Adidas Survêtement,Mode,Philips,903.8711850315657,Aucune,284,Standard,205
Lampe Philips Hue,Maison,Apple,4.3456651859887145,Soldes -20%,472,Standard,477
Huile d'Olive Bio,Beauté,Chanel,-104.12467762392197,Promo Flash -25%,647,Premium,4570
Aspirateur Dyson V15,Électronique,L'Oréal,-73.06195585134219,Cyber Monday -35%,356,Premium,252
Café Arabica,Maison,Zara,-183.96779596494645,Aucune,538,Standard,456
Canapé IKEA Ektorp,Alimentation,Nike,-96.7853064527956,Soldes -30%,1115,Standard,360
Yaourt Nature,Sport,L'Oréal,1243.6949489609758,Aucune,511,Standard,335
Parfum Chanel N°5,Électronique,L'Oréal,160.22496063246587,Soldes -30%,265,Budget,-17
H&M T-Shirt,Alimentation,Sony,-99.68217654524062,Soldes -20%,186,Budget,706
Lampe Philips Hue,Mode,IKEA,107.41487795692439,Aucune,370,Standard,853
Ballon Nike,Électronique,Nike,-15.007751697344666,Aucune,620,Premium,321
Canapé IKEA Ektorp,Mode,Lindt,351.90879650716363,Soldes -30%,1564,Première Commande,427
Lampe Philips Hue,Beauté,Nike,-21.457957991112252,Aucune,51,Budget,110
Parfum Chanel N°5,Alimentation,Nike,-90.13634021930281,Aucune,942,Budget,459
Zara Veste Hiver,Électronique,Danone,-35.85818220399592,Promo Flash -25%,217,Premium,257
Samsung Galaxy S24,Beauté,Adidas,-94.2099450478594,Aucune,475,Standard,1066
Chocolat Lindt,Mode,Apple,1290.8746285590116,Aucune,2152,Standard,320
Yaourt Nature,Mode,H&M,68.87198847952106,Aucune,283,Budget,2433
Ballon Nike,Électronique,Samsung,126.79569794868752,Aucune,530,Luxe,423
MacBook Air M3,Sport,Zara,-56.47843929857265,Aucune,641,Luxe,1016
PlayStation 5,Alimentation,H&M,-106.10304388959605,Aucune,851,Budget,90
Zara Veste Hiver,Mode,H&M,-25.646085565516273,Soldes -30%,166,Budget,362
Vélo Décathlon,Mode,Philips,544.2751847951411,Aucune,233,Standard,395
Vélo Décathlon,Mode,Sony,702.3863708601968,Aucune,502,Standard,173
Samsung Galaxy S24,Mode,Chanel,92.16927163459059,Aucune,769,Luxe,483
PlayStation 5,Électronique,IKEA,775.1531765855373,Aucune,448,Premium,663
Crème L'Oréal,Alimentation,Terra Bio,841.9080271757715,Aucune,417,Budget,77
Huile d'Olive Bio,Sport,Dyson,1086.6037273503998,Aucune,401,Luxe,223
H&M T-Shirt,Maison,Apple,553.2150679378203,Aucune,1989,Première Commande,1354
Canapé IKEA Ektorp,Alimentation,Nike,-86.23790077254156,Cyber Monday -35%,299,Luxe,385
Adidas Survêtement,Alimentation,Danone,-67.00270153842544,Soldes -20%,324,Budget,414
Adidas Survêtement,Électronique,Sony,-118.29842599495996,Aucune,489,Budget,2051
Aspirateur Dyson V15,Mode,Danone,-25.66120082919008,Black Friday -40%,219,Luxe,423
Ballon Nike,Sport,H&M,-87.37415921762363,Aucune,297,Première Commande,308
Nike Air Max,Maison,Lavazza,-0.7684965137705859,Aucune,50,Luxe,3
Ballon Nike,Alimentation,Décathlon,-36.75179857327758,Promo Flash -25%,424,Premium,1914
Aspirateur Dyson V15,Alimentation,Lindt,826.1006401166097,Aucune,58,Budget,890
Yaourt Nature,Électronique,Apple,5.61011449303242,Aucune,322,Standard,314
Crème L'Oréal,Beauté,Apple,61.07554927525439,Aucune,4,Budget,151
Aspirateur Dyson V15,Électronique,Dyson,1140.9362655280895,Aucune,399,Luxe,397
PlayStation 5,Beauté,Lindt,-74.71291665223828,Aucune,460,Budget,739
Parfum Chanel N°5,Mode,Philips,412.5121336840275,Aucune,691,Standard,852
Crème L'Oréal,Sport,Apple,140.30109443822138,Aucune,126,Standard,329
Lampe Philips Hue,Mode,Danone,711.6723857996525,Aucune,98,Première Commande,285
Yaourt Nature,Alimentation,Décathlon,-13.37405416165361,Aucune,908,Budget,308
Lampe Philips Hue,Électronique,L'Oréal,0.576343766070444,Aucune,485,Luxe,598
Huile d'Olive Bio,Sport,L'Oréal,-75.83594717818244,Aucune,670,Standard,1257
MacBook Air M3,Maison,H&M,-3.107285058717146,Soldes -50%,261,Standard,455
Chocolat Lindt,Électronique,H&M,-75.05095491526573,Soldes -30%,492,Luxe,426
Ballon Nike,Sport,Nike,709.0928739997312,Aucune,29,Standard,285
Vélo Décathlon,Maison,Adidas,295.8799787247123,Soldes -20%,1078,Standard,1067
MacBook Air M3,Électronique,Lavazza,885.0054206568374,Soldes -20%,271,Premium,64
Vélo Décathlon,Mode,Apple,-10.351452628793602,Aucune,439,Standard,121
iPhone 15 Pro,Mode,Dyson,5.376686290192254,Aucune,372,Première Commande,298
Nike Air Max,Électronique,Apple,339.7304756353045,Aucune,402,Première Commande,792
Canapé IKEA Ektorp,Maison,Apple,752.3030950996559,Soldes -50%,184,Standard,290
H&M T-Shirt,Mode,Samsung,74.35007202451445,Aucune,471,Standard,508
Adidas Survêtement,Mode,H&M,50.60700607883331,Aucune,-75,Premium,820
AirPods Pro,Alimentation,Adidas,-122.34942683067044,Aucune,371,Standard,507
Huile d'Olive Bio,Maison,Sony,726.2296605525507,Aucune,74,Standard,425
Nike Air Max,Mode,Lavazza,146.20760284852838,Aucune,441,Premium,329
Samsung Galaxy S24,Électronique,Apple,1522.8830493667565,Soldes -20%,451,Standard,417
Canapé IKEA Ektorp,Alimentation,Philips,1022.530750430411,Aucune,1057,Premium,1148
iPhone 15 Pro,Alimentation,Sony,-100.24404414485218,Aucune,602,Budget,334
Lampe Philips Hue,Alimentation,Danone,-23.790083707385463,Aucune,-91,Standard,326
Aspirateur Dyson V15,Beauté,Philips,-77.82802025199459,Aucune,-14,Standard,437
Aspirateur Dyson V15,Sport,Nike,245.4551553121374,Cyber Monday -35%,1178,Premium,444
Vélo Décathlon,Électronique,Samsung,16.13414846507586,Aucune,359,Budget,896
Lampe Philips Hue,Mode,Zara,-67.6086216713821,Aucune,447,Budget,367
Parfum Chanel N°5,Électronique,Nike,-87.05481832116462,Aucune,536,Standard,1023
Adidas Survêtement,Mode,IKEA,96.95602798433214,Aucune,290,Première Commande,685
Zara Veste Hiver,Électronique,L'Oréal,126.91488808594784,Aucune,221,Premium,1046
MacBook Air M3,Mode,Nike,219.35435704233237,Aucune,526,Premium,462
Huile d'Olive Bio,Alimentation,Zara,69.73985660413217,Aucune,459,Luxe,1009
Huile d'Olive Bio,Électronique,Nike,266.46603480644467,Aucune,1011,Première Commande,280
Café Arabica,Électronique,Chanel,-43.679764020255504,Aucune,-31,Luxe,353
Chocolat Lindt,Sport,Danone,356.4990292302675,Aucune,-47,Premium,1590
Vélo Décathlon,Électronique,Apple,-22.119970223774303,Aucune,625,Standard,474
Adidas Survêtement,Alimentation,Chanel,97.7102410714329,Aucune,104,Standard,378
Samsung Galaxy S24,Mode,Lindt,80.90817885086719,Aucune,618,Premium,917
Lampe Philips Hue,Électronique,Lavazza,365.4294981792947,Aucune,342,Première Commande,850
AirPods Pro,Maison,IKEA,-79.11833095660765,Aucune,348,Budget,320
Crème L'Oréal,Alimentation,Apple,-102.00892138178654,Aucune,503,Standard,95
Vélo Décathlon,Mode,Dyson,56.18120319456357,Soldes -50%,542,Premium,262
H&M T-Shirt,Beauté,Apple,-7.202327480019704,Aucune,303,Luxe,1787
Adidas Survêtement,Sport,L'Oréal,918.5569409269026,Aucune,826,Luxe,211
Zara Veste Hiver,Beauté,H&M,48.13528167683012,Black Friday -40%,490,Standard,112
Parfum Chanel N°5,Sport,IKEA,-77.39510285839879,Aucune,462,Budget,936
Zara Veste Hiver,Maison,Dyson,-161.30167330617002,Aucune,436,Première Commande,983
Lampe Philips Hue,Électronique,Lavazza,96.76423748437293,Aucune,65,Première Commande,1220
Café Arabica,Électronique,Sony,340.9502481800231,Promo Flash -25%,333,Luxe,381
Café Arabica,Sport,Samsung,710.7574660320588,Aucune,527,Luxe,1077
Nike Air Max,Mode,Adidas,18.788497322658998,Aucune,408,Premium,253
PlayStation 5,Alimentation,Terra Bio,48.022030373277516,Aucune,114,Budget,736
Chocolat Lindt,Alimentation,Samsung,76.86356281163256,Black Friday -40%,290,Budget,1080
Ballon Nike,Mode,Philips,135.0607690609428,Aucune,52,Standard,1951
Ballon Nike,Mode,Décathlon,237.0104626708905,Aucune,363,Budget,359
Crème L'Oréal,Beauté,H&M,-26.79013441865345,Aucune,87,Standard,59
Chocolat Lindt,Maison,Adidas,110.3591487364061,Soldes -30%,346,Premium,346
Huile d'Olive Bio,Alimentation,Décathlon,570.6788409807511,Aucune,354,Premium,445
Canapé IKEA Ektorp,Sport,Nike,804.3768187767748,Aucune,285,Standard,45
Ballon Nike,Maison,Apple,-90.39124728335545,Aucune,771,Première Commande,780
AirPods Pro,Alimentation,Décathlon,412.130194790423,Aucune,538,Standard,225
MacBook Air M3,Alimentation,IKEA,-115.17528347271235,Aucune,241,Budget,429
Chocolat Lindt,Mode,Apple,212.3739721824742,2ème à -50%,1012,Budget,869
Lampe Philips Hue,Beauté,Sony,115.08821124571793,Aucune,153,Premium,172
Zara Veste Hiver,Mode,H&M,-51.64167589275186,Aucune,365,Première Commande,184
Canapé IKEA Ektorp,Alimentation,Danone,-76.55926784471909,Soldes -20%,137,Luxe,503
Zara Veste Hiver,Sport,Nike,1242.0530843239094,Aucune,151,Premium,209
Aspirateur Dyson V15,Alimentation,Danone,12.324865413402584,Aucune,222,Premium,381
Canapé IKEA Ektorp,Électronique,Nike,-48.901229616777655,Aucune,266,Budget,-30
Nike Air Max,Alimentation,Décathlon,-25.179470094547128,Soldes -20%,268,Premium,148
Lampe Philips Hue,Maison,IKEA,24.558815651968388,Aucune,149,Standard,54
Vélo Décathlon,Beauté,Lavazza,429.8249181080255,Aucune,434,Premium,429
Aspirateur Dyson V15,Alimentation,H&M,-51.812076142278755,Aucune,828,Standard,430
Café Arabica,Mode,Zara,-20.436973090950005,Aucune,768,Premium,634
Canapé IKEA Ektorp,Alimentation,Adidas,356.6756385003624,Cyber Monday -35%,442,Budget,452
Huile d'Olive Bio,Beauté,Nike,244.21228521480248,Black Friday -40%,195,Luxe,2230
Huile d'Olive Bio,Mode,Dyson,1703.5580553308155,Aucune,461,Luxe,408
iPhone 15 Pro,Maison,Dyson,461.7367805888192,Aucune,187,Premium,257
Chocolat Lindt,Mode,Chanel,-65.42895332844465,Aucune,556,Luxe,446
MacBook Air M3,Alimentation,Apple,255.23647081005748,Cyber Monday -35%,239,Budget,1892
Zara Veste Hiver,Sport,Chanel,82.32642530895208,Aucune,41,Budget,263
Vélo Décathlon,Mode,Apple,-23.135025933893544,Soldes -20%,156,Standard,214
Huile d'Olive Bio,Mode,Lindt,69.20314866479379,Aucune,506,Budget,245
Parfum Chanel N°5,Électronique,Chanel,811.8956587863083,Aucune,487,Standard,1036
Nike Air Max,Alimentation,L'Oréal,-167.43070004274028,Aucune,453,Budget,809
Huile d'Olive Bio,Maison,Lavazza,58.42709255450444,Aucune,829,Première Commande,458
Crème L'Oréal,Mode,Terra Bio,225.41612084902965,Soldes -20%,147,Standard,276
H&M T-Shirt,Électronique,Terra Bio,284.4610768163369,Soldes -20%,500,Premium,983
AirPods Pro,Maison,Adidas,-164.40076722515818,2ème à -50%,788,Standard,337
MacBook Air M3,Sport,Terra Bio,-22.614927703929368,Aucune,366,Luxe,363
Vélo Décathlon,Maison,Dyson,38.56928877422562,Aucune,-1,Premium,532
Ballon Nike,Alimentation,Nike,-23.349783086802915,Aucune,223,Luxe,236
Vélo Décathlon,Mode,H&M,43.55070013427968,Aucune,-23,Premium,228
iPhone 15 Pro,Beauté,Dyson,-1.1200895304324376,Cyber Monday -35%,210,Luxe,340
Vélo Décathlon,Sport,H&M,118.48236653888867,Aucune,592,Luxe,182
Adidas Survêtement,Mode,Philips,65.1250445252507,3 pour 2,232,Budget,-79
Canapé IKEA Ektorp,Alimentation,IKEA,351.17148372453016,Aucune,-50,Luxe,386
AirPods Pro,Sport,Sony,334.5568787255454,Aucune,2227,Luxe,327
Ballon Nike,Sport,L'Oréal,166.56657342772053,Aucune,563,Premium,839
Crème L'Oréal,Beauté,Apple,701.577776932156,Soldes -20%,124,Première Commande,969
Huile d'Olive Bio,Électronique,IKEA,-69.32523581002201,Aucune,192,Budget,436
Aspirateur Dyson V15,Alimentation,Terra Bio,157.63850458387327,Aucune,68,Luxe,181
Adidas Survêtement,Mode,Philips,419.65078916696257,Soldes -20%,160,Standard,583
Huile d'Olive Bio,Mode,Adidas,306.70239432412586,Aucune,-7,Premium,217
AirPods Pro,Électronique,H&M,-108.40015890281848,Aucune,778,Standard,891
iPhone 15 Pro,Sport,L'Oréal,642.6267947711884,Aucune,119,Budget,148
iPhone 15 Pro,Mode,Décathlon,-11.81516259962305,Promo Flash -25%,356,Standard,330
Canapé IKEA Ektorp,Sport,Zara,-31.005742367728658,Soldes -20%,208,Luxe,380
Vélo Décathlon,Mode,Apple,635.9423741751123,Aucune,617,Luxe,630
Crème L'Oréal,Alimentation,Terra Bio,1174.2377871139033,Aucune,232,Luxe,264
MacBook Air M3,Sport,Samsung,-83.4630971225669,Promo Flash -25%,269,Standard,22
Adidas Survêtement,Maison,Zara,76.26468029603234,Promo Flash -25%,547,Budget,139
Chocolat Lindt,Électronique,Chanel,981.5159026971421,Aucune,159,Luxe,456
Café Arabica,Maison,Lindt,1182.4362156259022,Aucune,439,Premium,874
Nike Air Max,Mode,Zara,-25.76838329045765,Soldes -20%,325,Standard,818
AirPods Pro,Mode,Apple,-54.18254786459471,Aucune,150,Luxe,408
Aspirateur Dyson V15,Électronique,Décathlon,54.94633460090853,Aucune,406,Premium,930
Vélo Décathlon,Électronique,Philips,1388.4879123680726,Aucune,440,Premium,2119
Yaourt Nature,Mode,Adidas,-47.05006927233073,Aucune,738,Standard,728
Lampe Philips Hue,Maison,Nike,7.681487549714575,Aucune,558,Luxe,2406
Parfum Chanel N°5,Alimentation,Adidas,154.79444222632029,Aucune,826,Budget,269
iPhone 15 Pro,Sport,L'Oréal,637.0860751773653,Promo Flash -25%,291,Budget,80
Aspirateur Dyson V15,Alimentation,Philips,430.8276926057413,Aucune,603,Standard,1089
Canapé IKEA Ektorp,Beauté,L'Oréal,1127.1937890595534,Soldes -30%,143,Standard,158
Café Arabica,Électronique,Adidas,1074.3142290284302,Aucune,52,Luxe,189
Yaourt Nature,Mode,Lindt,179.6260403164344,Aucune,1131,Luxe,421
Zara Veste Hiver,Mode,Philips,32.90078495878465,Black Friday -40%,348,Luxe,137
PlayStation 5,Sport,H&M,-21.02832574224054,Aucune,922,Premium,465
iPhone 15 Pro,Alimentation,Sony,35.820621345690824,Soldes -30%,1057,Budget,4150
Huile d'Olive Bio,Alimentation,Terra Bio,148.67127914834745,Aucune,531,Budget,985
Café Arabica,Sport,L'Oréal,315.3747265960201,Soldes -30%,-27,Premium,640
Zara Veste Hiver,Électronique,Zara,520.6905922594657,Aucune,512,Budget,464
Huile d'Olive Bio,Maison,Décathlon,159.8428342966131,Aucune,479,Première Commande,488
Vélo Décathlon,Alimentation,Sony,6.732732334311301,Aucune,147,Budget,687
Ballon Nike,Maison,Zara,61.74787787354353,3 pour 2,342,Standard,744
H&M T-Shirt,Mode,H&M,-34.027364462316385,Aucune,276,Standard,196
Lampe Philips Hue,Alimentation,Apple,221.0606065190886,Soldes -30%,548,Premium,291
Samsung Galaxy S24,Électronique,Chanel,63.38733426486567,Aucune,57,Standard,154
Lampe Philips Hue,Mode,Chanel,140.4817402280899,Soldes -20%,-89,Standard,-305
Lampe Philips Hue,Électronique,Lavazza,1415.7575947658834,Aucune,218,Première Commande,180
Nike Air Max,Mode,Lindt,528.3628692140073,Aucune,1354,Première Commande,254
iPhone 15 Pro,Maison,IKEA,-64.09539859858359,Soldes -30%,4704,Premium,2699
Lampe Philips Hue,Mode,IKEA,739.111809505167,2ème à -50%,253,Standard,108
H&M T-Shirt,Mode,Lavazza,-57.873275881225595,Aucune,280,Standard,400
Crème L'Oréal,Mode,Apple,66.3788916357626,Aucune,128,Standard,375
Canapé IKEA Ektorp,Alimentation,Danone,827.351527384636,Aucune,272,Budget,904
Parfum Chanel N°5,Maison,Sony,147.1106814476504,Aucune,1059,Première Commande,1036
Lampe Philips Hue,Maison,Adidas,205.33748789661132,Aucune,325,Standard,435
Zara Veste Hiver,Sport,Nike,-34.41810530833173,Aucune,201,Luxe,745
Vélo Décathlon,Sport,Apple,612.9913998990004,Aucune,192,Budget,713
Canapé IKEA Ektorp,Sport,IKEA,339.07089861508706,Aucune,354,Standard,450
Crème L'Oréal,Électronique,Philips,165.75320668190275,Aucune,236,Standard,742
Canapé IKEA Ektorp,Mode,Samsung,212.86135121583456,Aucune,39,Budget,185
Parfum Chanel N°5,Sport,Samsung,133.47367624662758,Aucune,294,Standard,615
Aspirateur Dyson V15,Alimentation,Nike,383.40666378289785,Aucune,707,Budget,331
Zara Veste Hiver,Électronique,Zara,955.7888606183386,Aucune,329,Luxe,329
Chocolat Lindt,Électronique,Nike,-27.020292486138928,Aucune,53,Première Commande,394
Chocolat Lindt,Alimentation,Nike,93.16667620326626,3 pour 2,248,Première Commande,654
Crème L'Oréal,Électronique,L'Oréal,-7.897614355350868,Aucune,249,Standard,286
Parfum Chanel N°5,Sport,Lavazza,559.032077725908,Soldes -50%,1167,Budget,409
Lampe Philips Hue,Alimentation,Chanel,147.10503591331383,2ème à -50%,397,Standard,38
Nike Air Max,Mode,Philips,793.1789974706797,Aucune,2436,Première Commande,443
Canapé IKEA Ektorp,Sport,Samsung,334.91581052589225,Promo Flash -25%,699,Premium,276
H&M T-Shirt,Mode,Samsung,588.4198823610247,Aucune,266,Standard,335
Samsung Galaxy S24,Alimentation,Philips,196.48369414822128,Aucune,245,Budget,452
Adidas Survêtement,Sport,Terra Bio,1102.6631205857386,Soldes -30%,175,Première Commande,282
Parfum Chanel N°5,Électronique,H&M,80.78801608126089,Aucune,509,Premium,844
Huile d'Olive Bio,Mode,Décathlon,102.9177993138348,Soldes -20%,474,Standard,745
Nike Air Max,Mode,Nike,293.30803147239294,Aucune,113,Premium,804
PlayStation 5,Sport,Philips,10.500516595562942,Aucune,521,Standard,932
Huile d'Olive Bio,Alimentation,Décathlon,252.98154639444192,Aucune,210,Standard,196
Canapé IKEA Ektorp,Mode,Nike,1070.7385937602728,Aucune,465,Standard,884
Adidas Survêtement,Sport,Dyson,166.37211293092366,Soldes -30%,-105,Luxe,725
iPhone 15 Pro,Sport,Philips,738.1995875903096,Aucune,126,Budget,844
Vélo Décathlon,Maison,Décathlon,377.400683482055,2ème à -50%,317,Premium,407
Aspirateur Dyson V15,Électronique,Apple,737.9834525107301,Aucune,531,Premium,459
Nike Air Max,Électronique,Dyson,11.309892240216392,3 pour 2,339,Budget,549
Zara Veste Hiver,Électronique,L'Oréal,269.50061908397186,Aucune,365,Luxe,317
Canapé IKEA Ektorp,Mode,IKEA,100.26029715312049,Aucune,301,Luxe,917
Canapé IKEA Ektorp,Électronique,Lavazza,583.730322609952,Aucune,787,Standard,357
Vélo Décathlon,Électronique,Nike,662.557819350342,Aucune,3564,Premium,1166
MacBook Air M3,Beauté,Sony,-72.05803366353295,Soldes -30%,493,Budget,1642
Huile d'Olive Bio,Électronique,Danone,140.39953624505983,Aucune,580,Premium,1941
Canapé IKEA Ektorp,Mode,Nike,-69.54719413039838,Soldes -20%,257,Budget,317
Lampe Philips Hue,Alimentation,Nike,-37.29309228765075,Aucune,873,Première Commande,472
Chocolat Lindt,Mode,Philips,440.7722507825182,Aucune,905,Premium,562
H&M T-Shirt,Électronique,Lindt,-48.520316168258276,Aucune,311,Premium,420
Yaourt Nature,Beauté,Terra Bio,-121.30262729421051,Promo Flash -25%,670,Premium,462
H&M T-Shirt,Alimentation,Zara,45.62337481918391,Cyber Monday -35%,164,Standard,253
PlayStation 5,Électronique,Terra Bio,14.134819711791636,Aucune,317,Luxe,423
Adidas Survêtement,Mode,Adidas,433.2545029545586,Black Friday -40%,475,Luxe,642
Samsung Galaxy S24,Sport,Nike,-32.04459072441708,Soldes -30%,489,Standard,331
Adidas Survêtement,Mode,Apple,22.813455275160333,Aucune,1055,Luxe,523
Nike Air Max,Mode,Philips,1083.5491800217096,Aucune,1029,Standard,483
Chocolat Lindt,Maison,Chanel,495.40668570670323,Aucune,325,Premium,111
Huile d'Olive Bio,Mode,Lavazza,341.3221911331899,Aucune,964,Luxe,465
Lampe Philips Hue,Beauté,Sony,1410.4401735985514,2ème à -50%,213,Budget,414
MacBook Air M3,Beauté,Terra Bio,-58.848701842952764,Aucune,59,Standard,825
AirPods Pro,Électronique,H&M,29.169265454206393,Aucune,161,Premium,412
Chocolat Lindt,Beauté,Nike,-3.003079429501817,Aucune,231,Standard,-3
Zara Veste Hiver,Beauté,Lindt,1157.9119103153623,Promo Flash -25%,2351,Budget,280
Canapé IKEA Ektorp,Beauté,Philips,531.2483000138648,Aucune,63,Standard,901
AirPods Pro,Mode,Philips,673.3844335304012,Aucune,1043,Budget,736
Crème L'Oréal,Électronique,Philips,133.96701600289475,Aucune,1149,Premium,434
Canapé IKEA Ektorp,Maison,Nike,-28.89789415911656,Aucune,313,Standard,1928
Parfum Chanel N°5,Mode,Apple,-81.12181045977982,Aucune,238,Standard,215
Zara Veste Hiver,Électronique,Terra Bio,1.6659660927443198,Aucune,268,Premium,1022
Zara Veste Hiver,Électronique,IKEA,-63.250418492721195,Cyber Monday -35%,521,Premium,1867
Canapé IKEA Ektorp,Mode,Nike,-4.627835464111719,Soldes -30%,520,Budget,1878
Crème L'Oréal,Électronique,Apple,829.8312195095073,Aucune,545,Premium,2176
Canapé IKEA Ektorp,Maison,Chanel,62.65004907904649,Aucune,958,Première Commande,550
Zara Veste Hiver,Maison,Samsung,131.44706392491554,Aucune,1327,Premium,622
MacBook Air M3,Mode,L'Oréal,605.0029168110372,Soldes -30%,909,Standard,1014
Zara Veste Hiver,Alimentation,Lavazza,791.926225873809,Aucune,1702,Luxe,257
Vélo Décathlon,Électronique,Lindt,94.83125430251835,Soldes -30%,996,Premium,392
Chocolat Lindt,Mode,Philips,-52.19187809343296,Soldes -30%,2432,Standard,-29
Samsung Galaxy S24,Alimentation,Décathlon,-170.36835541252225,Aucune,322,Premium,303
Adidas Survêtement,Mode,Terra Bio,-75.80471520271374,Aucune,360,Standard,52
Huile d'Olive Bio,Mode,Décathlon,585.0783347085904,Aucune,494,Standard,86
Samsung Galaxy S24,Mode,Adidas,518.3899185933892,2ème à -50%,248,Standard,208
iPhone 15 Pro,Mode,Décathlon,11.973115014563284,Aucune,-4,Standard,27
Aspirateur Dyson V15,Électronique,Adidas,278.71200388061675,Aucune,61,Premium,422
Ballon Nike,Mode,Zara,1239.6691363759855,Aucune,268,Luxe,352
Adidas Survêtement,Sport,IKEA,126.84693996043809,Aucune,233,Luxe,420
Zara Veste Hiver,Mode,H&M,186.15528054606023,Soldes -20%,171,Premium,248
Crème L'Oréal,Beauté,Terra Bio,15.31957944892332,Soldes -20%,547,Premium,317
Café Arabica,Alimentation,Lindt,303.42566161967807,Aucune,682,Premium,127
PlayStation 5,Sport,Nike,-89.32208586238636,Aucune,396,Budget,771
Chocolat Lindt,Électronique,Sony,-27.31203303218372,Soldes -30%,-22,Standard,132
PlayStation 5,Maison,Samsung,751.8088563374877,Aucune,697,Standard,1832
iPhone 15 Pro,Électronique,Chanel,899.5547110609117,Soldes -20%,739,Premium,979
Aspirateur Dyson V15,Électronique,Nike,31.56403742522983,Aucune,1777,Luxe,281
Yaourt Nature,Électronique,Terra Bio,-16.8911134919,Aucune,181,Budget,407
Huile d'Olive Bio,Beauté,Lindt,-25.659575935993303,Black Friday -40%,177,Premium,882
Vélo Décathlon,Maison,Décathlon,133.72921112732098,Soldes -20%,210,Luxe,581
Parfum Chanel N°5,Mode,L'Oréal,224.42563239049454,Promo Flash -25%,450,Premium,590
Chocolat Lindt,Mode,Chanel,-10.299641444682742,Soldes -30%,1029,Standard,406
PlayStation 5,Sport,Philips,228.05585725699356,Aucune,277,Budget,291
Huile d'Olive Bio,Mode,Lindt,-47.80456688971404,Aucune,540,Première Commande,879
iPhone 15 Pro,Sport,Samsung,119.9609272773335,Cyber Monday -35%,352,Budget,438
AirPods Pro,Mode,Philips,-84.3625956239444,Aucune,2649,Standard,362
Canapé IKEA Ektorp,Mode,Adidas,1373.7093429409351,Soldes -20%,1603,Standard,356
Chocolat Lindt,Alimentation,Sony,98.34817705679455,Aucune,546,Premium,881
Lampe Philips Hue,Électronique,Apple,1641.102431864546,Soldes -20%,970,Standard,580
Yaourt Nature,Sport,Lavazza,1161.6642497484752,Aucune,364,Standard,754
Parfum Chanel N°5,Beauté,Samsung,-77.2030669274866,Soldes -30%,108,Budget,335
Lampe Philips Hue,Sport,Danone,145.8566102588921,Aucune,229,Budget,383
MacBook Air M3,Sport,Lavazza,234.21775431050932,Aucune,183,Premium,290
Lampe Philips Hue,Mode,Samsung,218.28818604157917,Black Friday -40%,439,Luxe,470
Aspirateur Dyson V15,Beauté,Adidas,971.2162455745353,Aucune,986,Budget,948
Huile d'Olive Bio,Mode,Lindt,67.44709091740759,Aucune,704,Premium,424
Zara Veste Hiver,Électronique,Terra Bio,1324.1018729435789,Aucune,-34,Premium,407
PlayStation 5,Électronique,IKEA,-86.17625118601032,Soldes -20%,224,Budget,201
Parfum Chanel N°5,Alimentation,Lindt,-25.728490439480197,Soldes -30%,358,Budget,337
iPhone 15 Pro,Mode,L'Oréal,50.19234224667534,Soldes -50%,215,Budget,360
Ballon Nike,Mode,H&M,-54.801068635998035,Aucune,496,Budget,848
AirPods Pro,Beauté,Décathlon,309.79507956496747,Aucune,261,Standard,345
Vélo Décathlon,Alimentation,Lavazza,-59.1721695860646,Soldes -20%,447,Premium,640
Huile d'Olive Bio,Maison,Danone,193.9506199820802,Aucune,1330,Première Commande,618
MacBook Air M3,Électronique,Danone,1.0269293910141783,Aucune,175,Premium,419
