produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Huile d'Olive Bio,Sport,H&M,26.814943841285356,Aucune,270,Standard,361
PlayStation 5,Électronique,Philips,27.289367125284638,Cyber Monday -35%,290,Premium,104
iPhone 15 Pro,Électronique,Dyson,400.09794401531235,3 pour 2,129,Budget,467
Adidas Survêtement,Sport,Samsung,1553.9127494879647,Aucune,214,Budget,433
Parfum Chanel N°5,Alimentation,Adidas,-170.46931558555326,Aucune,251,Standard,67
iPhone 15 Pro,Électronique,Nike,449.98464621059804,Black Friday -40%,24,Budget,22
MacBook Air M3,Alimentation,Terra Bio,511.9203247866855,Soldes -30%,310,Standard,211
Aspirateur Dyson V15,Alimentation,Décathlon,188.99077294104768,Aucune,1122,Luxe,311
Huile d'Olive Bio,Électronique,Apple,-60.479554605684456,Soldes -30%,442,Premium,527
Parfum Chanel N°5,Électronique,Décathlon,61.56598148796734,Aucune,131,Standard,722
Canapé IKEA Ektorp,Sport,Zara,79.94462343574429,Aucune,1023,Premium,830
Canapé IKEA Ektorp,Sport,Zara,150.37797967576503,Aucune,959,Premium,980
Vélo Décathlon,Alimentation,Lavazza,-143.00104447321684,Aucune,508,Standard,318
PlayStation 5,Électronique,Lindt,1186.0739228740963,Aucune,390,Standard,313
MacBook Air M3,Sport,Sony,967.6057566931424,Black Friday -40%,701,Premium,990
Nike Air Max,Maison,Apple,19.020360467290597,3 pour 2,295,Premium,-18
AirPods Pro,Beauté,Terra Bio,329.57208178450037,Aucune,-44,Standard,80
Zara Veste Hiver,Mode,Philips,76.23429391311282,Aucune,296,Premium,274
PlayStation 5,Mode,Lindt,428.9456018914008,3 pour 2,253,Standard,716
Samsung Galaxy S24,Mode,IKEA,720.6658600477238,Aucune,360,Standard,196
Adidas Survêtement,Beauté,Terra Bio,174.4568117996502,Aucune,308,Standard,988
Huile d'Olive Bio,Mode,Décathlon,360.4815922346768,Aucune,270,Standard,67
H&M T-Shirt,Mode,Dyson,486.02992285662015,Aucune,532,Luxe,301
Crème L'Oréal,Sport,H&M,753.6730487208247,Aucune,24,Standard,211
Vélo Décathlon,Mode,Chanel,-78.30762018535046,Aucune,405,Premium,846
Crème L'Oréal,Beauté,L'Oréal,341.90944030048297,Cyber Monday -35%,178,Standard,771
Zara Veste Hiver,Sport,H&M,49.107720970336935,Aucune,114,Budget,257
MacBook Air M3,Sport,Philips,884.9977277133269,Aucune,222,Premium,905
Canapé IKEA Ektorp,Maison,Adidas,18.70306080988928,Aucune,250,Première Commande,1264
AirPods Pro,Électronique,Apple,1214.0192362040598,Black Friday -40%,384,Standard,231
Crème L'Oréal,Mode,H&M,540.963288932886,2ème à -50%,478,Standard,216
Adidas Survêtement,Mode,L'Oréal,478.50758937066576,Soldes -30%,771,Standard,474
Lampe Philips Hue,Électronique,Zara,7.817495986859228,Promo Flash -25%,427,Standard,368
Lampe Philips Hue,Maison,Terra Bio,-52.521068397236746,Soldes -20%,820,Premium,528
iPhone 15 Pro,Beauté,Décathlon,-34.875827626753775,2ème à -50%,197,Standard,372
Canapé IKEA Ektorp,Sport,H&M,-12.900869924438929,Aucune,136,Luxe,702
Canapé IKEA Ektorp,Alimentation,L'Oréal,61.8968373544526,Aucune,1827,Première Commande,605
Vélo Décathlon,Beauté,L'Oréal,-39.09991929412176,Soldes -20%,171,Premium,381
Ballon Nike,Beauté,Adidas,497.994530287001,Aucune,845,Premium,722
Parfum Chanel N°5,Beauté,Terra Bio,-50.48889905613403,Aucune,-4,Luxe,1362
Vélo Décathlon,Mode,H&M,-54.980173780731306,Aucune,145,Luxe,848
Parfum Chanel N°5,Beauté,Philips,-44.58634732304719,Aucune,164,Budget,763
Ballon Nike,Beauté,Sony,-23.286486708515,Aucune,124,Luxe,231
Vélo Décathlon,Électronique,Lavazza,-1.8108774511938464,Soldes -20%,251,Standard,283
Samsung Galaxy S24,Électronique,Chanel,54.2765458491481,Aucune,365,Budget,231
Yaourt Nature,Beauté,Samsung,37.81110791420434,Aucune,15,Premium,348
Vélo Décathlon,Mode,Nike,1017.7637044216558,Aucune,398,Standard,442
Café Arabica,Alimentation,Samsung,728.8786435164939,Aucune,383,Premium,269
MacBook Air M3,Mode,Décathlon,47.79736955637287,Aucune,81,Premium,449
H&M T-Shirt,Électronique,Samsung,-26.592652128584987,Cyber Monday -35%,1042,Standard,382
Chocolat Lindt,Mode,Zara,-76.47324235062509,Cyber Monday -35%,743,Budget,265
Canapé IKEA Ektorp,Mode,Apple,920.2093558864976,Aucune,98,Standard,847
H&M T-Shirt,Sport,Danone,-26.477669073007007,Aucune,48,Premium,587
Lampe Philips Hue,Sport,Lavazza,507.09573971358896,Aucune,443,Standard,593
Vélo Décathlon,Sport,Nike,-32.355078159190185,Aucune,1021,Budget,416
MacBook Air M3,Mode,Décathlon,670.0950576841491,Aucune,288,Standard,541
Crème L'Oréal,Alimentation,Chanel,434.1600705893118,Soldes -20%,92,Budget,322
MacBook Air M3,Mode,Nike,-95.19700394394056,Soldes -50%,399,Budget,812
Zara Veste Hiver,Alimentation,Nike,567.4257358642017,Aucune,437,Luxe,344
Vélo Décathlon,Mode,IKEA,173.055252937217,Aucune,353,Standard,603
MacBook Air M3,Mode,Apple,1167.1868234026988,Aucune,103,Premium,540
Parfum Chanel N°5,Mode,Apple,77.70811758744514,Aucune,372,Budget,751
iPhone 15 Pro,Alimentation,L'Oréal,-93.33091570587999,Aucune,319,Luxe,224
Canapé IKEA Ektorp,Électronique,H&M,598.3242027799355,Aucune,388,Premium,400
Samsung Galaxy S24,Électronique,Zara,693.1536960704634,Aucune,1061,Budget,204
Adidas Survêtement,Mode,Lindt,43.911666125598664,Soldes -50%,1106,Première Commande,277
Canapé IKEA Ektorp,Électronique,Zara,-87.05776764090587,Aucune,400,Budget,864
Ballon Nike,Alimentation,Samsung,338.22480274951494,Soldes -20%,231,Premium,434
Canapé IKEA Ektorp,Alimentation,Nike,-59.04352201974005,Aucune,535,Première Commande,703
Huile d'Olive Bio,Alimentation,Zara,441.1744474849972,Aucune,321,Premium,743
Ballon Nike,Sport,L'Oréal,-69.43644822300979,Cyber Monday -35%,371,Premium,343
Canapé IKEA Ektorp,Alimentation,H&M,-54.408016755857105,Aucune,424,Standard,5
Canapé IKEA Ektorp,Mode,Terra Bio,-20.13076410755876,Aucune,566,Luxe,511
Ballon Nike,Mode,Nike,601.6672280263962,Aucune,141,Standard,211
Chocolat Lindt,Mode,Terra Bio,248.3749847839075,Aucune,68,Premium,61
Huile d'Olive Bio,Mode,Terra Bio,-97.7549498319807,Aucune,-3,Budget,525
Zara Veste Hiver,Sport,Chanel,150.7790290025821,Soldes -30%,193,Premium,881
Vélo Décathlon,Mode,Sony,551.1306758835808,Aucune,479,Première Commande,856
Chocolat Lindt,Maison,H&M,-493.94038099994776,Aucune,212,Budget,688
Ballon Nike,Alimentation,Terra Bio,93.36435840607291,Soldes -20%,404,Standard,77
Nike Air Max,Mode,Lindt,53.63877632122575,Soldes -20%,73,Budget,406
Canapé IKEA Ektorp,Électronique,H&M,1257.8793007781396,Black Friday -40%,766,Standard,224
Chocolat Lindt,Beauté,Zara,69.45768682790606,Aucune,84,Standard,59
Parfum Chanel N°5,Mode,Zara,-0.586854733961367,Soldes -20%,139,Standard,985
Lampe Philips Hue,Maison,Lavazza,8.712963934672466,Soldes -20%,298,Première Commande,1748
Zara Veste Hiver,Maison,Adidas,73.04229633007813,Aucune,2472,Standard,323
AirPods Pro,Électronique,Apple,789.043467468667,Aucune,439,Standard,525
Ballon Nike,Alimentation,Terra Bio,539.4918019284709,Cyber Monday -35%,-30,Standard,295
Café Arabica,Électronique,IKEA,199.62645356666457,Aucune,314,Premium,341
PlayStation 5,Mode,Lavazza,251.92058127007175,Soldes -20%,421,Standard,717
PlayStation 5,Alimentation,L'Oréal,521.3562003852163,Cyber Monday -35%,381,Luxe,492
Adidas Survêtement,Mode,H&M,-83.9856989728338,Aucune,180,Budget,317
Canapé IKEA Ektorp,Mode,Samsung,194.14439457910953,Soldes -30%,411,Luxe,1088
Crème L'Oréal,Alimentation,Philips,86.31598769982492,Aucune,260,Premium,828
Samsung Galaxy S24,Électronique,Adidas,22.68978468589911,Aucune,339,Budget,483
Nike Air Max,Mode,L'Oréal,117.47870642799347,Aucune,56,Standard,196
MacBook Air M3,Électronique,Philips,281.39465587962985,Black Friday -40%,995,Première Commande,876
Aspirateur Dyson V15,Beauté,Apple,610.8005716617397,Aucune,847,Standard,2436
Samsung Galaxy S24,Maison,Philips,22.67114141551292,Soldes -20%,98,Premium,786
Lampe Philips Hue,Alimentation,Apple,999.726158681957,Aucune,426,Premium,748
Zara Veste Hiver,Électronique,Zara,27.92237725528608,Cyber Monday -35%,147,Premium,263
Parfum Chanel N°5,Électronique,L'Oréal,393.4048199775163,2ème à -50%,38,Standard,55
Nike Air Max,Mode,Nike,624.3316028638599,Aucune,799,Standard,925
Canapé IKEA Ektorp,Mode,Terra Bio,-111.50361297819967,Promo Flash -25%,386,Première Commande,1159
Zara Veste Hiver,Électronique,Adidas,743.1058978564428,Aucune,121,Premium,719
Vélo Décathlon,Électronique,Apple,37.12814508870168,Aucune,350,Standard,155
H&M T-Shirt,Sport,Philips,371.1478003838513,Aucune,933,Budget,2482
Nike Air Max,Alimentation,IKEA,78.50208969070613,Cyber Monday -35%,952,Premium,253
H&M T-Shirt,Alimentation,Sony,-172.79669941053606,Soldes -30%,472,Premium,321
Zara Veste Hiver,Électronique,Sony,123.75089706454413,2ème à -50%,804,Premium,120
Yaourt Nature,Électronique,Danone,688.592352044565,Soldes -20%,355,Premium,1511
Adidas Survêtement,Électronique,Décathlon,362.8095798097636,Soldes -20%,249,Premium,3876
Ballon Nike,Mode,Lindt,-102.15501625345428,Soldes -50%,5346,Standard,429
Crème L'Oréal,Sport,Terra Bio,891.0248632158695,Aucune,93,Luxe,277
Parfum Chanel N°5,Sport,Terra Bio,-9.927713516942148,Aucune,-43,Luxe,355
H&M T-Shirt,Sport,Sony,75.38539461929622,Aucune,609,Luxe,523
Nike Air Max,Maison,Nike,-84.79144652318317,Promo Flash -25%,189,Première Commande,349
Café Arabica,Sport,Danone,-15.285273881054877,Promo Flash -25%,268,Budget,864
Aspirateur Dyson V15,Beauté,IKEA,487.47741497160325,Aucune,255,Budget,612
Canapé IKEA Ektorp,Électronique,Adidas,-126.66603127318365,Cyber Monday -35%,535,Standard,748
Parfum Chanel N°5,Mode,Samsung,23.01883467691669,Aucune,122,Standard,416
H&M T-Shirt,Maison,Terra Bio,962.0352303577035,Cyber Monday -35%,149,Premium,795
MacBook Air M3,Sport,Adidas,-151.2690957165342,Soldes -30%,121,Budget,796
Chocolat Lindt,Électronique,Zara,-44.33819178011859,Aucune,203,Budget,225
Aspirateur Dyson V15,Sport,Apple,226.75679376476612,Aucune,350,Premium,395
Crème L'Oréal,Mode,Apple,445.63389801661344,Aucune,244,Premium,1029
Adidas Survêtement,Sport,Adidas,134.21212318176242,Soldes -30%,286,Budget,246
Vélo Décathlon,Sport,Nike,61.92213377904301,Aucune,388,Premium,567
Parfum Chanel N°5,Beauté,H&M,-49.7253663958121,Aucune,349,Budget,464
AirPods Pro,Mode,Chanel,1235.4371089452377,Soldes -50%,493,Première Commande,227
Chocolat Lindt,Mode,Nike,337.09840708858343,Soldes -30%,509,Standard,181
Huile d'Olive Bio,Maison,Adidas,242.47817688919724,Soldes -30%,529,Standard,196
H&M T-Shirt,Mode,Dyson,1227.3663173559967,Soldes -50%,94,Budget,1015
Vélo Décathlon,Beauté,Décathlon,554.187098253298,Promo Flash -25%,83,Standard,3374
Parfum Chanel N°5,Électronique,L'Oréal,-84.16886493467348,Aucune,375,Budget,224
Chocolat Lindt,Mode,Philips,-6.187656942254719,Aucune,368,Standard,146
H&M T-Shirt,Alimentation,Zara,-438.04479324969685,Aucune,2515,Budget,549
MacBook Air M3,Sport,Apple,135.78684786304217,Aucune,297,Standard,144
Adidas Survêtement,Maison,Dyson,68.07995719183018,Aucune,600,Budget,1270
Nike Air Max,Maison,H&M,482.9195620679871,3 pour 2,471,Standard,2687
PlayStation 5,Alimentation,Nike,-38.35955750213998,Aucune,262,Budget,1701
Vélo Décathlon,Beauté,Apple,437.0174988118243,Aucune,252,Premium,1103
Zara Veste Hiver,Maison,Philips,230.0396720344747,Aucune,709,Premium,473
Chocolat Lindt,Électronique,Adidas,315.2626217128984,Aucune,512,Luxe,104
Parfum Chanel N°5,Alimentation,L'Oréal,453.6825046220928,Cyber Monday -35%,317,Luxe,1011
Zara Veste Hiver,Beauté,Décathlon,-57.040724821881156,3 pour 2,472,Budget,767
Huile d'Olive Bio,Alimentation,Samsung,9.536621332269647,2ème à -50%,664,Première Commande,998
PlayStation 5,Alimentation,Lavazza,-104.97570710678036,Aucune,699,Budget,366
Canapé IKEA Ektorp,Alimentation,Apple,-108.99487390572085,Black Friday -40%,351,Standard,902
Zara Veste Hiver,Sport,Zara,1385.7679219943861,Aucune,130,Budget,-54
MacBook Air M3,Beauté,L'Oréal,-60.34856299046109,Aucune,976,Premium,482
Vélo Décathlon,Mode,Décathlon,1557.0339451822535,Aucune,216,Standard,313
Vélo Décathlon,Beauté,Dyson,-73.37328126062351,Soldes -30%,165,Budget,345
Samsung Galaxy S24,Sport,Décathlon,871.8081540848069,Aucune,1737,Standard,224
iPhone 15 Pro,Beauté,Apple,261.2538531110562,Soldes -30%,467,Standard,164
Yaourt Nature,Sport,Philips,-4.005798619360178,Aucune,120,Budget,257
Yaourt Nature,Mode,Apple,695.6651146052811,Aucune,-33,Premium,526
Vélo Décathlon,Alimentation,Danone,643.8333120716916,Aucune,382,Premium,787
Huile d'Olive Bio,Électronique,Zara,327.46142310384926,Aucune,181,Première Commande,743
Samsung Galaxy S24,Beauté,Lindt,-85.57198179171482,Aucune,171,Budget,218
Adidas Survêtement,Mode,Lindt,36.64232288799525,Soldes -50%,214,Standard,523
MacBook Air M3,Électronique,Nike,905.6816789903814,Aucune,93,Luxe,860
MacBook Air M3,Mode,Samsung,279.5501126474679,Soldes -30%,501,Premium,988
Samsung Galaxy S24,Mode,Nike,475.05972238739486,Aucune,219,Standard,341
Chocolat Lindt,Électronique,Dyson,1.463566245304321,Cyber Monday -35%,556,Luxe,406
PlayStation 5,Sport,Philips,531.6230915848721,3 pour 2,435,Premium,990
Café Arabica,Électronique,Danone,-59.61082587295053,Aucune,233,Budget,599
PlayStation 5,Maison,Apple,-71.57158298994494,Soldes -20%,424,Standard,1429
Lampe Philips Hue,Maison,Lindt,547.8665347327654,Aucune,227,Luxe,158
Vélo Décathlon,Maison,Décathlon,983.2050532936528,Aucune,441,Standard,423
Samsung Galaxy S24,Maison,Dyson,4.076682823618782,Aucune,874,Première Commande,220
Parfum Chanel N°5,Électronique,Décathlon,-120.69843493438586,Cyber Monday -35%,611,Premium,822
Nike Air Max,Maison,Philips,13.394998018950645,Soldes -20%,294,Premium,157
iPhone 15 Pro,Mode,Décathlon,559.6867401732945,Aucune,296,Standard,239
Chocolat Lindt,Maison,IKEA,1466.2592339039925,Aucune,616,Standard,130
Adidas Survêtement,Mode,Apple,-30.27584625885848,Aucune,909,Luxe,95
Zara Veste Hiver,Sport,Dyson,1279.2014000359188,Aucune,2306,Luxe,748
Café Arabica,Électronique,Sony,-95.23396426890861,Aucune,494,Standard,549
Zara Veste Hiver,Alimentation,Lindt,537.6164178505992,3 pour 2,805,Premium,1660
Chocolat Lindt,Beauté,Adidas,124.2428061806383,Aucune,462,Standard,91
Canapé IKEA Ektorp,Mode,Adidas,1345.496461709065,Aucune,259,Standard,201
Parfum Chanel N°5,Mode,Adidas,119.34051403680472,Aucune,401,Standard,66
Vélo Décathlon,Électronique,Décathlon,406.45572845315587,Soldes -30%,372,Standard,861
Yaourt Nature,Alimentation,Nike,457.97988543961515,Aucune,729,Standard,1079
Ballon Nike,Alimentation,H&M,-97.82211879296591,Promo Flash -25%,337,Budget,432
Ballon Nike,Mode,Zara,661.4637095706137,Aucune,346,Première Commande,1028
Samsung Galaxy S24,Électronique,Sony,-53.1567898654891,Aucune,423,Budget,525
Parfum Chanel N°5,Mode,Lindt,387.3242807465614,Aucune,515,Standard,359
Adidas Survêtement,Sport,Nike,-49.22961656109969,Aucune,193,Standard,585
iPhone 15 Pro,Mode,Samsung,503.94788218786636,Aucune,979,Standard,283
Ballon Nike,Mode,Apple,164.03368879819197,Soldes -30%,343,Standard,668
Parfum Chanel N°5,Électronique,Décathlon,-95.21132713940224,Aucune,424,Luxe,478
Aspirateur Dyson V15,Alimentation,Nike,30.392713164138577,Black Friday -40%,29,Standard,486
Vélo Décathlon,Beauté,Apple,-57.3435168794764,Aucune,490,Standard,214
Zara Veste Hiver,Alimentation,Décathlon,489.40906180078935,Aucune,1288,Standard,2320
H&M T-Shirt,Mode,Lavazza,127.4667593129215,Aucune,442,Standard,641
Zara Veste Hiver,Sport,Nike,691.333149998794,Aucune,709,Budget,486
Lampe Philips Hue,Sport,Samsung,202.09535208829607,Cyber Monday -35%,453,Première Commande,318
Chocolat Lindt,Mode,H&M,-73.45029966510843,Soldes -30%,79,Luxe,256
Parfum Chanel N°5,Électronique,Danone,-70.50581108569338,Cyber Monday -35%,319,Budget,269
Nike Air Max,Alimentation,Samsung,0.5646896966931081,Aucune,353,Luxe,377
Café Arabica,Beauté,Sony,-10.412606993726492,Aucune,451,Standard,413
Nike Air Max,Mode,Décathlon,-32.442889244399,Aucune,145,Budget,92
Canapé IKEA Ektorp,Alimentation,H&M,69.10591190395957,Aucune,307,Premium,-20
Yaourt Nature,Mode,Apple,-3.651616132226799,Aucune,365,Standard,2115
Samsung Galaxy S24,Électronique,Sony,-100.81613514017994,Aucune,163,Budget,326
Parfum Chanel N°5,Beauté,Nike,695.179914818538,Soldes -20%,382,Budget,1298
H&M T-Shirt,Maison,Zara,-115.94642440488849,Aucune,552,Premium,184
Huile d'Olive Bio,Électronique,Décathlon,491.9991554995204,Aucune,864,Budget,277
AirPods Pro,Électronique,L'Oréal,88.56806569413308,Soldes -20%,454,Standard,284
Lampe Philips Hue,Beauté,Dyson,34.660414595702676,Promo Flash -25%,67,Premium,504
PlayStation 5,Beauté,Philips,549.5517727662141,Aucune,151,Standard,646
H&M T-Shirt,Mode,Nike,618.9578788394958,Black Friday -40%,123,Standard,630
Vélo Décathlon,Maison,Adidas,488.0689537525609,Aucune,978,Budget,624
Adidas Survêtement,Mode,Nike,30.43214461993807,Cyber Monday -35%,269,Budget,521
Huile d'Olive Bio,Sport,Samsung,-78.35557964591867,Aucune,331,Premium,297
Canapé IKEA Ektorp,Sport,Nike,21.760814996958114,Aucune,53,Budget,327
Huile d'Olive Bio,Mode,Adidas,253.50393823538914,Aucune,314,Budget,126
Samsung Galaxy S24,Beauté,Zara,45.38276160436921,Soldes -20%,783,Budget,757
Ballon Nike,Mode,Nike,118.81738229438213,Aucune,162,Standard,667
Samsung Galaxy S24,Maison,Samsung,220.26809171332866,Promo Flash -25%,341,Budget,127
Aspirateur Dyson V15,Alimentation,Décathlon,-59.1368547836407,Cyber Monday -35%,914,Standard,49
Aspirateur Dyson V15,Alimentation,Sony,1128.8710558899936,Aucune,477,Luxe,761
iPhone 15 Pro,Maison,Lindt,352.99277461215115,Aucune,441,Luxe,133
Aspirateur Dyson V15,Sport,Décathlon,-72.33142900059033,Aucune,-23,Luxe,344
Chocolat Lindt,Mode,Philips,-92.39756605702476,Soldes -20%,340,Luxe,468
Crème L'Oréal,Beauté,Nike,18.025845829435582,Aucune,727,Premium,870
iPhone 15 Pro,Mode,L'Oréal,69.13766661333761,Aucune,282,Standard,50
Lampe Philips Hue,Électronique,Samsung,106.57363088596168,Aucune,813,Luxe,967
AirPods Pro,Alimentation,Adidas,825.5489461677168,Aucune,39,Standard,430
Parfum Chanel N°5,Beauté,Chanel,-62.04449887613919,Aucune,514,Budget,238
Crème L'Oréal,Beauté,H&M,-13.807653685774255,Aucune,846,Premium,370
Café Arabica,Mode,Dyson,56.721059390686,2ème à -50%,-38,Budget,234
H&M T-Shirt,Mode,Sony,34.69175662041545,Promo Flash -25%,366,Premium,304
MacBook Air M3,Électronique,Dyson,1753.9714820500049,Aucune,744,Luxe,210
Parfum Chanel N°5,Maison,Apple,828.1244850421155,Soldes -50%,254,Budget,-26
Zara Veste Hiver,Beauté,Apple,1275.28060395937,2ème à -50%,349,Budget,2
Adidas Survêtement,Alimentation,Philips,-42.585439940723404,Cyber Monday -35%,349,Premium,365
AirPods Pro,Mode,Lavazza,98.71268013614548,Aucune,372,Premium,329
Lampe Philips Hue,Mode,Samsung,455.5750385839683,Aucune,-32,Premium,145
Café Arabica,Alimentation,IKEA,186.58569563964826,Aucune,556,Première Commande,337
Ballon Nike,Beauté,Apple,100.30440256882343,Black Friday -40%,432,Standard,117
Samsung Galaxy S24,Électronique,Lindt,-83.92562309049285,Aucune,77,Standard,376
H&M T-Shirt,Beauté,Terra Bio,439.40856298279004,Aucune,1228,Standard,541
PlayStation 5,Sport,Zara,187.37556052277282,Aucune,2348,Standard,1288
Vélo Décathlon,Beauté,Samsung,726.014140908452,Black Friday -40%,293,Standard,84
Canapé IKEA Ektorp,Électronique,Dyson,4.453026477277909,Aucune,324,Premium,1118
Canapé IKEA Ektorp,Mode,Nike,220.98505553331339,Aucune,186,Budget,28
AirPods Pro,Alimentation,Samsung,22.727146872629874,Aucune,246,Standard,461
Café Arabica,Sport,Terra Bio,-92.90790842150162,2ème à -50%,386,Standard,346
Café Arabica,Alimentation,Zara,125.16304490484072,Aucune,74,Standard,873
H&M T-Shirt,Alimentation,Terra Bio,239.77632412003288,Soldes -20%,1547,Premium,947
Chocolat Lindt,Sport,Zara,72.26983735116892,Aucune,1736,Première Commande,793
Chocolat Lindt,Mode,Lindt,291.11166846764195,Aucune,163,Premium,366
Lampe Philips Hue,Mode,Samsung,216.25515036067878,Aucune,333,Luxe,584
Vélo Décathlon,Mode,Danone,-106.41727850112994,Aucune,819,Luxe,235
AirPods Pro,Électronique,Apple,631.8975563563447,2ème à -50%,947,Premium,359
Aspirateur Dyson V15,Sport,Décathlon,50.200112411114866,Black Friday -40%,534,Première Commande,959
Vélo Décathlon,Maison,Apple,31.84724502801211,Aucune,248,Luxe,198
MacBook Air M3,Maison,Dyson,-74.2940759079151,Aucune,382,Standard,347
PlayStation 5,Mode,Décathlon,265.7200685165435,Aucune,365,Premium,160
Yaourt Nature,Beauté,Apple,-12.865874264822843,Aucune,-99,Standard,3780
Yaourt Nature,Mode,Lindt,1020.1417874159796,Aucune,1327,Standard,1232
iPhone 15 Pro,Sport,H&M,1203.0064871777106,Soldes -30%,544,Premium,272
Samsung Galaxy S24,Électronique,Chanel,240.31404228657703,Aucune,193,Première Commande,849
MacBook Air M3,Alimentation,Zara,-11.663003012301722,Promo Flash -25%,256,Budget,263
Chocolat Lindt,Mode,Nike,55.0954986209788,Aucune,425,Standard,1467
PlayStation 5,Mode,Lindt,6.8582875168773185,Aucune,291,Premium,901
PlayStation 5,Alimentation,Philips,272.2858193302194,Aucune,320,Luxe,447
Huile d'Olive Bio,Mode,Nike,226.3969305121234,Soldes -20%,1571,Budget,272
Crème L'Oréal,Mode,Sony,918.1963333999997,Aucune,620,Budget,420
MacBook Air M3,Mode,Philips,-49.72070030786328,Promo Flash -25%,492,Standard,814
Ballon Nike,Mode,Nike,-111.29847970733638,Soldes -20%,271,Standard,260
Lampe Philips Hue,Maison,Adidas,-33.70422136447458,Aucune,607,Première Commande,1602
MacBook Air M3,Sport,Décathlon,890.8783163053017,Soldes -50%,311,Premium,624
MacBook Air M3,Mode,IKEA,487.5401307777456,Aucune,350,Standard,210
Lampe Philips Hue,Électronique,Zara,21.683409109906336,Aucune,95,Budget,778
Chocolat Lindt,Mode,IKEA,577.3805179289639,Black Friday -40%,300,Standard,249
Lampe Philips Hue,Alimentation,Samsung,119.2348672690116,3 pour 2,1326,Premium,346
Zara Veste Hiver,Sport,Terra Bio,42.33044760310122,Aucune,1021,Premium,212
Huile d'Olive Bio,Électronique,Danone,930.7512528103296,Aucune,411,Première Commande,2395
MacBook Air M3,Beauté,Décathlon,302.49468365777415,Soldes -30%,537,Standard,175
Canapé IKEA Ektorp,Sport,Adidas,-59.01789210949761,Black Friday -40%,594,Standard,416
MacBook Air M3,Alimentation,Zara,802.1118214086117,Aucune,323,Standard,963
Vélo Décathlon,Sport,L'Oréal,318.93478489401366,Aucune,438,Luxe,237
Yaourt Nature,Alimentation,Apple,681.892545561468,Aucune,257,Luxe,1425
Vélo Décathlon,Mode,Apple,408.62072900555063,Aucune,57,Première Commande,470
Adidas Survêtement,Maison,Nike,183.44185373629915,Aucune,-31,Standard,266
Ballon Nike,Électronique,Décathlon,-60.698453557075524,Soldes -30%,340,Premium,388
Huile d'Olive Bio,Électronique,Nike,988.2186031923217,Aucune,385,Première Commande,451
Parfum Chanel N°5,Électronique,Danone,205.0320702175484,Aucune,105,Premium,181
Huile d'Olive Bio,Électronique,Apple,1667.3379775093908,Black Friday -40%,257,Premium,274
Chocolat Lindt,Mode,L'Oréal,269.4823985166313,Soldes -30%,524,Première Commande,363
Café Arabica,Beauté,H&M,-9.946020208694144,Aucune,65,Luxe,1010
MacBook Air M3,Beauté,Sony,47.08836789541851,2ème à -50%,-11,Standard,229
Vélo Décathlon,Alimentation,Terra Bio,-44.259104890863554,Aucune,497,Premium,232
Adidas Survêtement,Mode,Apple,147.77866868332413,Aucune,432,Standard,317
AirPods Pro,Mode,Sony,129.11003663530934,Soldes -20%,1625,Standard,1727
Vélo Décathlon,Mode,Décathlon,-11.230338906755726,Aucune,859,Premium,431
Lampe Philips Hue,Mode,Danone,194.4247031912405,Soldes -30%,329,Budget,326
Canapé IKEA Ektorp,Alimentation,Danone,-111.41476874355124,Aucune,1110,Premium,2529
Aspirateur Dyson V15,Sport,Apple,632.0743948978333,Aucune,422,Premium,526
AirPods Pro,Électronique,Sony,-69.98082878369752,Aucune,-14,Budget,934
iPhone 15 Pro,Beauté,Lindt,480.476220941605,Cyber Monday -35%,801,Premium,831
Vélo Décathlon,Mode,Sony,1373.7931300856835,Aucune,847,Première Commande,510
Ballon Nike,Alimentation,Samsung,-96.21607773813838,Aucune,266,Standard,780
H&M T-Shirt,Alimentation,IKEA,944.3924828156551,Aucune,80,Premium,897
H&M T-Shirt,Sport,Apple,444.7106470823834,Aucune,903,Premium,164
Lampe Philips Hue,Sport,Dyson,49.71104875578782,Soldes -20%,581,Premium,311
PlayStation 5,Sport,L'Oréal,-92.98669267533546,Soldes -30%,943,Budget,575
Canapé IKEA Ektorp,Sport,Terra Bio,304.95432869230746,Aucune,203,Luxe,1013
Vélo Décathlon,Maison,Danone,566.8908649026528,Aucune,1674,Standard,722
Samsung Galaxy S24,Sport,Zara,519.01461491289,Aucune,195,Budget,667
Samsung Galaxy S24,Maison,Terra Bio,145.01093244014385,Cyber Monday -35%,852,Standard,172
Vélo Décathlon,Électronique,Nike,437.95437332143644,Aucune,433,Premium,224
Lampe Philips Hue,Sport,Lavazza,165.7258241144998,Aucune,844,Première Commande,288
Parfum Chanel N°5,Beauté,Sony,591.7728303689215,2ème à -50%,843,Premium,330
Aspirateur Dyson V15,Alimentation,Décathlon,811.2564388914088,Aucune,2959,Budget,312
Café Arabica,Maison,Décathlon,755.1106599411951,Aucune,1426,Premium,626
Vélo Décathlon,Mode,Apple,378.1007622172819,Aucune,924,Luxe,437
Huile d'Olive Bio,Mode,Lavazza,184.28911611275868,Black Friday -40%,274,Standard,212
Samsung Galaxy S24,Maison,Nike,-89.34992832113753,Aucune,1127,Budget,967
Lampe Philips Hue,Beauté,Zara,230.95001530087302,Aucune,305,Budget,173
Ballon Nike,Maison,Philips,435.6413620378396,Aucune,368,Premium,380
